Title,Location,Company,Salary,Sponsored,Description
Dot Net Programmer,"Ahmedabad, Gujarat",Krish Compusoft Global,None,Organic,"Dot Net Programmer Jobs In Krish Compusoft Global Posted On 13th July 2020Company Name: Krish Compusoft Global Designation: Dot Net Programmer Education : B.Tech/B.E,M.E/M.Tech,MCA Location: Ahmedabad Experience: Fresher - 1 years Salary: Not Disclosed JOB PROFILE: Dear Candidate, This is Amit Sali, HR manager at Krish Compusoft (KCSIT Global). KCSIT Global is CMMI Level 3, ISO 27001 certified a cloud and data solutions company. It has international presence at US, UK, South Africa along with Development center in India in Ahmedabad & Pune. KCS partnering with Microsoft Gold partner, Google cloud partner, Amazon cloud partner as well as other OEMs We are urgently Hiring Dot Net Freshers/ Trainee at Ahmedabad, Gujarat for our company.

Kindly send your updated profile if youre interested. Duration- Permanent No. of positions- 15 Responsibility: Document and test new software applications Assess new application ideas Research competitor offerings Develop applications (coding, programming) Interview beta testers Skills Required: Education- BE (Computer science, IT ), MCA or above only Excellent analytical and mathematics skills Ability to work in teams Expertise programming in C#, MVC etc. Good Written and Communication Skills Benefits 1.

Practical experience with a wide variety of software engineering tasks 2. Collaborating hand-in-hand with skilled teams of software engineers 3. Shadowing, mentoring, and training opportunities with seasoned professionals 4. Opportunity to participate in networking events and company meetings Job Location : 8th Floor, Pelican Building, Gujarat Chamber of Commerce & Industry Compound, Nr.

Natraj Cinema, Ashram Road, Ahmedabad-380009. Gujarat, India. Note: Share Skype ID and updated Resume. Kindly take a note of following before applying Stipend : 6,000/- (At time of Internship)CTC : 15,000/- (At time of Employment)Agreement : 2.6 Years Agreement from Training (6 Month Training + 2 years Agreement-Including 6 Month Probation) } If you are interested for this position please share your updated word resume with following details.

Full Name: Education Qualification: Years of passing- Current Location: Full Time"
Engineer AVP Pune,"Pune, Maharashtra",Deutsche Bank,None,Organic,"Job Title: SAP Business Analyst for Global Procurement
Location: Pune, India
Role Description - Summary:
SAP Functional Analyst, a Source to Pay professional with payments and process reengineering experience and expert SAP FI-AP skills.
The role is accountable for solution specification, design, test, configuration, implementation and ongoing continuous improvement of DB’s global accounts payable systems and processes. A successful candidate will also work with Ariba and Concur, which are both part of the DB architecture.
The role holder will perform a client facing role and partner with Procurement Product Owners, Finance, Audit, P2P Operations, internal and external service providers to carry out a full analysis of current state process and solutions, gather functional requirements & perform functional configuration, whilst documenting them and creating overall functional & architectural designs to hand off for technical development, and drive automation and continuous improvement. Process scope includes:-
Invoice handling and approval
Transactional and Financial Accounting
Indirect and Withholding Tax
Payment processing
3rd party systems interfaces
The role holder will need to create and maintain a working partnership with Service Delivery Management teams, and have responsibility for product architecture globally, ensuring effective communication and engagement with stakeholders, clients and users.
What we’ll offer you
As part of our flexible scheme, here are just some of the benefits that you’ll enjoy
Best in class leave policy
Gender neutral parental leaves
100% reimbursement under child care assistance benefit (gender neutral)
Flexible working arrangements
Sponsorship for Industry relevant certifications and education
Employee Assistance Program for you and your family members
Comprehensive Hospitalization Insurance for you and your dependents
Accident and Term life Insurance
Complementary Health screening for 35 yrs. and above
Your key responsibilities
Key Responsibilities / Tasks:
Key Requirements:
*** Excellent communication skills, in English, both written and verbal ***
SAP and Accounts Payable delivery experience
8 + years hands on SAP R/3 FI/CO configuration experience in a project / change environment ( not support )
Good understanding of SAP Accounts Payable module, its configuration and business processes including at least one full implementation
Ability to design and implement interfaces between SAP and Non SAP systems e.g. for invoice posting, master data
Experience with implementing Tax and Payment solutions
A proven track record in as an SAP Accounts Payable business analyst
Excellent communication, influencing and presentation skills
Strong domain knowledge, with a broad understanding of the S2P function and its operational & strategic challenges
Strong team player, able to work in global, virtual teams in a matrix organization.
Experience working in the Financial Services industry
Experienced business analyst
Ability to interact with senior managers within the Business Function (up to Director Level) and translate business requirements into business requirement documents and functional designs
Question and tease out the full understanding of the business needs when initially only presented with a 1-line-requirement
Understand a standard Accounts Payable business process and be fluent in the ‘language of the client’
Self motivated with good communication skills
Enthusiastic self-starter
Attention to detail and process orientated
Inquisitive
Track record of taking ownership of deliverables and following through to completion
Question and challenge ‘requirements’ until satisfied that they are fully understood and justified
Education | Certification (Recommended):
Bachelor or Masters Degree (or equivalent) from an accredited college or university (or equivalent)
Key deliverables and responsibilities:
Deliverables:
Current state documentation & Fit/Gap analysis of as-is vs to-be
Solution design and architecture
Functional requirement & specification documents for IT enhancements across the AP process including: master data interfaces, input tax determination logic, invoice posting interfaces
Functional configuration activities to support delivery
Ensure design documents are signed off by business on time and delivered to IT technical developers for build
Prepare for and conduct CSIT testing, and manage and support user acceptance testing
Coordinate other associated SDLC activities go live, cutover and migration
Your skills and experience
Requirements
P2P Transformation and Process Improvement
Responsible for driving the transformation of existing accounts payable solutions to new locations being on-boarded to the global P2P platform while ensuring stability and controls of existing operations.
Translates business requirements and strategy needs into product transformation deliverables.
Works with the Product Owners and Product Architects to define, design, develop, and implement product transformation.
Support global delivery of transformation projects to transform the platform, environment and organisation to a sophisticated, technology-enabled/ electronic-delivery solution for purchasing performance and accounts payable.
Delivery of the future and incremental enhancements to existing products.
SOFT SKILLS:
Strong inter-personal skills and ability to work as part of a team
ability to quickly learn and adapt modelling methods from case studies or other proven approaches
NICE TO HAVE SKILLS:
Interest in Data Science and Knowledge of the mathematical foundations of statistical inference and forecasting such as time series analysis, multivariate analysis, cluster analysis, and optimisation
Understanding of Cloud technology and concepts
Understanding of Big Data technology and concepts
6-8 years of prior working experience in regulatory reporting in a global banking / insurance organization.
How we’ll support you
Training and development to help you excel in your career
Flexible working to assist you balance your personal priorities
Coaching and support from experts in your team
A culture of continuous learning to aid progression
A range of flexible benefits that you can tailor to suit your needs
About us and our teams
Please visit our company website for further information:
https://www.db.com/company/company.htm
Our values define the working environment we strive to create – diverse, supportive and welcoming of different views. We embrace a culture reflecting a variety of perspectives, insights and backgrounds to drive innovation. We build talented and diverse teams to drive business results and encourage our people to develop to their full potential. Talk to us about flexible work arrangements and other initiatives we offer.
We promote good working relationships and encourage high standards of conduct and work performance. We welcome applications from talented people from all cultures, countries, races, genders, sexual orientations, disabilities, beliefs and generations and are committed to providing a working environment free from harassment, discrimination and retaliation."
Software Engineer,"Bengaluru, Karnataka",GE Healthcare,None,Organic,"Role Summary:
As Software Engineer for GE Healthcare Data Strategy, you are responsible for building the next generation data sharing platform for enabling online data collaboration and search capability to allow users to quickly identify, view, and download data for use in AI development activities. You will work along with team members to build the solution based on product team’s input.
Essential Responsibilities:
In this role, you will:
Act as a member of GE Digital’s Health Cloud team, representing the face of high quality design and development practices
Develop high performing, scalable and innovative end-to-end cloud-based micro services and solutions
As a part of scrum team, implement and document solutions that are aligned with and extend our portfolio of platform services and solutions
Write code that complies with company and regulatory standards and delivers desired functionality using the technology selected for the project
Create standardized APIs and infrastructure to help facilitate the successful adoption of your services by other internal and external parties.
Apply principles of SDLC and methodologies like Lean/Agile/XP, CI, software and product quality, security, application scaling, good documentation practices, refactoring and testing techniques
Skilled in breaking down problems and documenting problem statements
Demonstrate the initiative to explore alternate technology and approaches to solving problems.
Qualifications/Requirements:
Bachelor’s Degree in Computer Science or in “STEM” Majors (Science, Technology, Engineering and Math)
A minimum of 2 years of professional experience in Software Development
Experience with public cloud infrastructures such as AWS or Azure
Experience developing web applications (Spring, Java, Junit, Python, NodeJS, C#, GO)
Experience with front-end technologies such as Javascript, HTML5, CSS or AngularJS
Experience with SQL and No SQL database such as MySQL, SQL Server, PostgreSQL, HBase or Cassandra
Expert understanding of functional and nonfunctional requirements
Excellent analytical, interpersonal and communication skills.
Desired Characteristics:
Technical Expertise:
Familiarity with implementing cloud solutions with Python
Strong debugging and unit testing skills using a well-known and accepted unit testing framework
Proficient understanding of code versioning tools and CI/CT/CD processes
Experience with Analytics, machine learning or Medical Imaging is a PLUS.
Business Acumen:
Expert in defining work break down structure of all deliverables and estimates them for sizing
Has the ability to make basic technology comparison and decisions based on pros and cons
Demonstrates awareness about competitors and industry is plus
Leadership:
Has the ability to take ownership of tasks and deliver without supervision while using his/her discretion to seek help when necessary
Voices opinions and presents clear rationale. Uses data or factual evidence to influence decisions
Personal Attributes:
Demonstrates the ability to help team members
Seeks to understand problems thoroughly before implementing solutions. Asks questions to clarify requirements when ambiguities are present
Identifies opportunities for innovation and offers new ideas. Takes the initiative to experiment with new software frameworks
Adapts to new environments and changing requirements. Pivots quickly as needed. When coached, responds to need & seeks info from other sources
About Us:
GE Healthcare has a global installed base of more than 4 million imaging, mobile diagnostic and monitoring units. In 2019, this business including BioPharma generated approximately $19.9 billion of revenue. As world leaders in pharmaceutical diagnostics for medical imaging, over 90 million patients depend on us every year. It’s this scale and geographic presence that makes this business so exciting and gives us the ability to serve customers and innovate new solutions to meet local needs.
GE is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.GE offers a great work environment, professional development, challenging careers, and competitive compensation. GE is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.
Additional Locations:
India;Bengaluru;"
Lead Cyber Sec Archt/Engr,"Bengaluru, Karnataka",Honeywell,None,Organic,"Innovate to solve the world's most important challenges
The Cyber Security Architect will be principally responsible for ensuring that all Honeywell Information Technology Services, products and services are designed securely and are technically sound and supportable solutions. The Security Architect will also work with business development environments and engineers to ensure security is integrated into product and services that Honeywell delivers to external customers. The Security Architect is expected to provide technical security architecture design and documentation, complying with Honeywell’s security policy and standards.
Provide technical consultation, guidance, and assistance to management, business unit contacts and internal customers to ensure the protection of Honeywell intellectual property by integrating controls, processes, and procedures into Honeywell Services and Products
Architect and design secure solutions in support of customer initiatives using industry best practices and knowledge of the Enterprise IT and engineering teams. Ensure compliance with the current IT Security Policy and Standards
Provide technical analysis of existing and future security products and services as well as participate in benchmarking exercises to align Security Services to industry best practices
Defining and designing secure service offerings with the primary tenants of Availability, Integrity and Confidentiality
Assist in designing Enterprise IT Security products and services and responsible for ensuring the solutions are technically sound and can be integrated into other Enterprise IT products and services
Automate security engineering process and procedures improving Honeywell security posture and compliance level
Enable other functional product areas to create and design secure solutions
Provide analysis of vendors and suppliers technical capabilities for services provided to Honeywell as well as products under proposal
Participate in the proposal management process to deliver customer-centric solutions, based upon dynamic business needs, through a transparent business partnership with end-to-end accountability and focused customer service
Participate in business unit project teams as well as proactively meet with internal customers to integrate security controls into their products and services during development of an initiative
Participate in the technical evaluation and testing of hardware and software for possible impact on systems security or for risk to intellectual property
Provide support for the Honeywell Computer Incident Response Team, as needed.
10% travel may be required (domestic and/or international)
YOU MUST HAVE:
Bachelor's degree with a minimum of 3+ years’ experience in a security field required
In lieu of a BS degree, minimum of 5+ years security field experience required
Secure coding practice with a minimum of 1 year experience
Familiarity in Cloud environments and technology
WE VALUE:
Master's degree in Business Information Systems, Computer Science, Electrical Engineering or similar discipline with an emphasis on electronic system security
Secure coding capability in PowerShell and JSON
Background experience that includes advanced security methodology and technology with architecture experience in larger scale implementations spanning multiple business lines.
Certifications: CISSP, CSSP, CISA, CISM and CCNA
Knowledge and/or experience with process improvement and quality control methodologies such as Six Sigma
Additional Information
JOB ID: HRD95065
Category: Engineering
Location: HW Camp II,Bldgs 9A&9B,Plot C2,RMZ Ecoworld,Varturhobli,Sarjapur Marathahalli Outer Ring Road,Bangalore,KARNATAKA,560103,India
Exempt"
Manager,India,Vodafone,None,Organic,"Manager- TIBCO
Technical competence:
1. Owning the design, delivery and optimization of high quality code for APIs & Services running on the integration platform.
2. Actively contribute in the key architectural decision making & solution decisions
3. Strong command over integration technology, standards & best practices
4. Strong command over all aspects of software engineering including solution design as well as development
5. High complexity solution design as well as implementations in scope for each release.
6. Critically review & optimize deliveries from the developers from his/her assigned project team
7. Can work in agile as well as waterfall SDLC
8. Good understanding of integration design patterns, integration design and development.
9.Knowledge and experience of other market leading integration suites
10.Provide last line of defence in case of production issues with serious business impacts
11.Can identify and plug inefficiencies in processes by automation or other means

Softskills, interpersonal, projects and other skills:
1. Can make his presence felt in technical discussions
2. Can clearly articulate ideas and influence stakeholders
3. Good interpersonal skills
4. Can operate in a high pressure and dynamic environment
5. Experience with design thinking skills
6. Train and mentor technical skills in other team members
7. Support organizational objective of build technical leadership pipeline
8. Exibits ownership and take responsibility of personal actions
9. Be role model for the rest of the team
10.Can create new processes and also adhere to processes
11.E2E responsibility of ensuring assigned projects are delivered in time and quality
12.Identify and escalate issues early
13.Work with customer, vendors and other stakeholders with a win win approach for the success of the project

Core competencies, knowledge and experience [max 5]:
Minimum 8 years of hands-on experience as a SOA/Integration software engineer with proven hands on design AND development credentials with Tibco/Oracle FMW integration platforms.
Minimum 2 years of exposure to strategic E2E solution architecture design for telecom domain.
Expert on TIBCO products (EMS7.x / 8.x, BW 5.x/6.x, Active Spaces, APIX, Adapters /SDK) and/or Oracle FMW (AIA PIP, SOA, OSB 11g/12c etc.) products, XML standards and REST/JSON standards.
Expert with application/internet gateways, core Java programming, JMS, Oracle SQL, caching techniques, encryption standards.
Command over eTOM, AGILE methodology and general SDLC. Ability to own the deliverables of a complete scrum team as a technical expert.

Qualifications -
B.E/M.E./Mtech in Electronics/Telecommunication/Computer/IT
MSc. With Electronics/IT/Computer Science
MCA
Description
The IT Development Specialist focuses upon the development of applications / products in line with the technology roadmap and standards.The IT Development Specialist delivers development of programme logic for new applications / products or analysis and modification of logic in existing applications (activities may also include elements of technical testing). Typically reports to the Senior IT Development Manager of the Head of Technology.
Job Responsibilities
Demonstrates a good understanding of procedures and concepts through extensive experience and advices the execution of IT Development plans through the provision of advice and execution of administrative activities;
Effectively interacts with colleagues through development activities enabling achievement of the IT strategy ;
Supports the team to deliver activities related, but not limited to development activities in line with the business brief and SLAs, resolving application domain challenges across the critical systems (eg Billing, CRM and Provisioning);
Supports the team for the evaluation of Request for Proposal (RFPs) in project delivery Ensures solving problems, analysis and interpretation of differing situations in order to identify, search and select the best solution;
Uses communication skills to exchange ideas and information in a concise and logical way to provide technological support of demand management during concept and solution design phases and change requests;
Maintains strong relations with relevant stakeholders, to include Architects, Solution Designers, project team and vendors;
Performs other job-related duties or tasks defined by the supervisor or resulting from assigned agendas;
Skills
MicroServices and APIs
Agile
Digital Experience Platforms
Coding
Dev Ops
Security
Cloud"
Principle Data Engineer,"Bengaluru, Karnataka",Oracle,None,Organic,"Principle Data Engineer-20000J12

Applicants are required to read, write, and speak the following languages: English
Preferred Qualifications
Principle Data Engineer Posting (Oracle-CrowdTwist)
About CrowdTwist/Oracle Marketing Cloud:
CrowdTwist provides the most comprehensive omni-channel loyalty & analytics SaaS platform for industry leading brands. We have grown from being a small startup to a respected platform with hundreds of millions of users and billions of interactions. After our recent acquisition by Oracle, we are looking to write the next chapter in user growth and scale. We're relaxed, experienced, hard driving and are experiencing explosive growth. We power the loyalty offerings for many of the world’s top brands such as Lego, Disney, Weight Watchers, Marvel Comics, AMC’s The Walking Dead, Foot Locker and Zumiez. We're relaxed, experienced, hard driving, changing our industry and looking for smart people to help tackle tough technical challenges.
About the Opportunity
We are seeking a talented and experienced Data Engineer for our growing team based in Bangalore. Our cloud-first SaaS platform is built using Distributed Microservices Architecture, on Linux, Java, PHP, Oracle & MySQL; we use RabbitMQ as our messaging backbone and NoSQL databases like Redis, DynamoDB, Neo4j, etc. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward. At over one million lines of code, you’ll be working with large, highly trafficked, scalable applications. Quality and high availability is of extreme importance to us, so we're looking for a professional engineer that takes a pragmatic and passionate approach to technology to solve problems and keeps the application uptime high.
Responsibilities:
Design and develop high-performing, scalable, and fault tolerant data pipelines
Own the data model for our analytics needs, ensuring that data is standardized and accessible
Work with Product and Engineering to ensure upstream product model changes integrate well with our data model; and when it doesn’t build the necessary capabilities to adjust
Manage individual projects priorities, deadlines and deliverables with your technical expertise
Integrate and productize analyst and data science models as needed
About You:
Have a B.E./B.Tech. in Computer Science, Engineering, Information Systems or equivalent experience
Self-starter with 5+ years of experience as a Data Engineer dealing with large complex data scenarios
Have serious data modeling and SQL skills
Experience with Python and Git
Experience with both compiled and scripting programming languages
Experience working with RDBMS like Oracle, MySQL, etc.
Excellent communication (verbal and written) and interpersonal skills and an ability to effectively communicate with both business and technical teams
Bonus Points:
Experience owning data pipelines in a production environment
Experience with Python ETL tools such as Luigi, Airflow, PySpark Stitch
Experience with other ETL tools such as FiveTran, Stitch, CloverDX, dbt
Experience working on public cloud offerings like AWS, Azure, GCP, OCI
Experience working with NoSQL databases like Redis, DynamoDB, etc.
Detailed Description and Job Requirements
Design, develop, troubleshoot and debug data pipelines for analytics products

As a member of the software engineering division, you will assist in defining and developing software for tasks associated with the developing, debugging or designing of data pipelines. Specify, design and implement modest changes to existing architecture to meet changing needs.

Duties and tasks are varied and complex needing independent judgment. Fully competent in own area of expertise. May have project lead role and or supervise lower level personnel. B.E., B.Tech. or M.Tech. degree or equivalent experience relevant to functional area. 7+ years of software engineering or related experience.

Detailed Description and Job Requirements
Design, develop, troubleshoot and debug software programs for databases, applications, tools, networks etc.

As a member of the software engineering division, you will take an active role in the definition and evolution of standard practices and procedures. You will be responsible for defining and developing software for tasks associated with the developing, designing and debugging of software applications or operating systems.

Work is non-routine and very complex, involving the application of advanced technical/business skills in area of specialization. Leading contributor individually and as a team member, providing direction and mentoring to others. BS or MS degree or equivalent experience relevant to functional area. 7 years of software engineering or related experience."
Sr. Software Engineer,India,Tookitaki,None,Organic,"Are you familiar with the Hadoop platform? Able to design, implement and maintain optimal data/ML pipelines in the Hadoop platform?
We are looking for a strong Senior Software Engineer to fulfil the following:
Design, create and maintain production-ready data/ML pipelines and ML pipelines
Drive optimization, testing and tooling to improve quality
Review and approve solution designs and architecture for data and ML pipelines
Experience in developing rest API services using one of the scala frameworks
Experience [Within Last 3 Years]:
Scala: Min 2 Year
Spark: Min 2 Year
Hadoop: Min 2 Year
Security
Spark on yarn
Architectural knowledge
Hbase: Min 2 year
Hive – 1 Year Exp.
RDBMS (MySql / Postgres / Maria) – 2 Years Exp.
CI/CD 1 Year Exp.
Best coding practices in Scala
Good to have:
Kafka
Spark Streaming
Apache Phoenix
Caching layer (Memcache / Redis)
Spark ML
FP (Scala cats / scalaz)
Good time management and multitasking skills to work to deadlines by working independently and as a part of a team.
Responsibilities
Design and implement a fine-tuned production-ready data/ML pipelines in the Hadoop platform
Understand business requirement and solution design to develop and implement solutions that adhere to big data architectural guidelines and address business requirements
Following proper SDLC (Code review, sprint process)
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, etc
Build robust and scalable data infrastructure (both batch processing and real-time) to support needs from internal and external users
Review and approve high level & detailed design to ensure that the solution delivers to the business needs and align with the data & analytics architecture principles and roadmap
Understand various data security standards and use secure data security tools to apply and adhere to the required data controls for user access in Hadoop platform
Support and contribute to developing guidelines and standards for data ingestion
Work with data scientist and business analytics team to assist in data ingestion and data-related technical issues
Design and document the development & deployment flow.
The ideal candidate should possess
Bachelor’s degree in IT, Computer Science, Software Engineering, Business Analytics or equivalent with at least 2 years of experience in big data systems such as Hadoop as well as cloud-based solutions.
Ability to troubleshoot and optimize complex queries on the Spark platform
Expert in building and optimizing ‘big data’ data/ML pipelines, architectures and data sets
Excellent experience in Scala
Knowledge of modelling unstructured to structured data design/modelling,
Experience in Big Data access and storage techniques
Experience to do cost estimation based on the design and development
Excellent debugging skills for the technical stack mentioned above which even includes analyzing server logs and application logs
Highly organized, self-motivated, proactive, and ability to propose best design solutions
Ability to analyse and understand complex problems
Ability to explain technical information in business terms
Ability to communicate clearly and effectively, both verbally and in writing
Strong in User Requirements Gathering, Maintenance and Support
Excellent understanding of Agile Methodology
Good experience in Data Architecture, Data Modelling, Data Security experience
Job Perks
Attractive variable compensation package
Opportunity to work with an award-winning organization in the hottest space in tech –
artificial intelligence and advanced machine learning"
SAP Functional Engineer (OTC),"Pune, Maharashtra",Maersk,None,Organic,"Maersk is going through times of unprecedented change. From the farm to your refrigerator, or the factory to your wardrobe, we are developing solutions that meet customer needs from one end of the supply chain to the other. Digitization and IT are taking center stage in enabling our customers to trade globally. Join us as we re-think what technology can do. As SAP Functional engineer (OTC), you will be a key driver in building our digital core global ERP platform.

Maersk is on multi-year program to revamp its technology and digital solutions footprint and as part of new strategy, SAP will act as the ‘digital core’ for company’s major processes enabled by SAP’s latest cloud and S4HANA offerings. Maersk has currently ECC based SAP finance solutions running for Ocean and logistics divisions and plan is to subsume these solutions within revamped green field S4HANA implementations. SAP architecture team owns solution template, design and drives the SAP solution roadmap within T&L. As SAP functional engineer, you will be responsible correctly execute the delivery working closely with product owner, broader engineering team and other stakeholders from business and technology.
We offer
In this role, you will be part of the Maersk Technology team working with Corporate Finance Invoice to Cash business capability. You will be exposed to a wide and challenging range of business issues through regular engagement with key stakeholders across the world. In addition, being a part of Maersk will offer you the opportunity for career development in a global organization.
Maersk is a highly international and inspiring environment with an attractive value proposition for its employees. As part of ensuring a successful work-life balance we promote flexible work-hours and offer attractive parental leave and other benefits.
Key responsibilities
Key Responsibilities:

In collaboration with the product manager and owners, define product vision, objectives and key results in alignment with business goals

Translate outcomes into delivered products in I2C areas like customer billing & invoicing, collection & dunning, dispute/claims & credit risk management & online customer solutions

Responsible for Solution delivery and configuration for the I2C products across Maersk business units

Work in an agile team with I2C product owners, SAP developers/engineers and scrum master in executing on prioritized backlog

Managing the Product backlog, including prioritization of needs, creation of backlog items and mapping out dependencies in collaboration with users and customers

Anticipate client needs; create and use customer journey maps and develop deep knowledge of the market in which the product operates

Work closely with development teams in Agile way of working; contribute to the planning, execution and review of each sprint and work with the team to refine and improve the development process.

Evaluating product progress accountable for each stage of the development process and the final product. Inspect and evaluate product progress at each iteration, determine whether final product is acceptable. Performance of product in general, includes example value delivery, user satisfaction, performance of the support process, compliance, cost, stability of the product and deployment/roll-out performance.

To be successful, you need to perform stakeholder management related to your product(s)

Contribute to developing product and agile practices across Maersk

We are looking for
Experience working as functional SAP engineer in agile delivery environments

At least 5 years’ experience in SAP as Order to Cash architect.

Very good domain knowledge in the SAP Order Management, Billing/Invoicing, Collection, Dispute and Claims Management, Accounts Receivables management and Customer self service

Experience in implementing large and complex SAP Projects, and designing architecture to meet business requirements.

Experience in working with OTC business process/activity owners in understanding business requirement and solution design

Experience with S4HANA implementation

Experience of working with classical SD flow from Quotations/contracts to invoicing and accounts receivables

Experience in working with Agile, Scrum and waterfall delivery models

Good problem solving & communication skills

Bachelor's Degree in IT related discipline

Experience with SAP BRIM (Hybris Billing) & Transport management is a bonus

Collaborative mindset across business functions"
DevOps Engineer | 2 to 4 years | Pune,"Pune, Maharashtra",Capgemini,None,Organic,"Job Description
Jenkins CI CD setup and dependencies setup
DevOps tooling setup e g Jenkins Cloud platform setup and deployment PCF AWS GITHUB Jira No SQL DBs etc
Good to have exposure to scripting language Python Bash
Managing Production releases and supporting production issues caused by application execution environment
Experience Tooling for application monitoring product e g App Dynamics and logging tools configuration eg. Splunk
Procuring Dev and Production cloud infrastructure components Creating Development and Production application development and operation environment
Exposure to a Cloud platform would be appreciated
Hands on CICD Pipelines
Hands on Unix Linux operating systems
Primary Skills
DevOps
CICD
Secondary Skills
Good Communication Skill
Azure"
Product Manager,"Bengaluru, Karnataka",Ellucian,None,Organic,"Employee Type: Full - Time

Together we are powering the future of Higher Education
Here at Ellucian, we are motivated by a mission. Higher education is facing a profound change what with the shifting demographics and cultural perceptions, combined with declining support and rising expectations. This is forcing colleges and universities to do more with less and that is where we come in.
As true believers in the power of education to transform lives, we are dedicated to helping all of our customers thrive—not just survive—by transforming their institutions from the traditional paper-based colleges of yesterday to the agile, connected campuses of today.
Working with cloud solutions built on a world-class infrastructure to powerful analytics that drive successful planning, we lead the industry in building enterprise solutions tailored to institutions around the world.
About the opportunity
Ellucian is seeking an innovative, collaborative, hands-on individual to be the voice of the customer, providing focus and day to day oversight to teams working on the Banner Student product. Working closely with development teams, Product Architects and other Product Managers, you will help improve usability, maintenance, and customer adoption. You must be able to work with a wide range of roles including: Architects, Business Analysts, Developers, Automation Engineers, Support Analysts, and Product Managers to support agile development and ensure successful customer delivery and feature adoption. We’re looking for a responsible, analytical, self-starter who not afraid to roll their sleeves up and drive change. In this role, you will enjoy a fun, challenging, fast-paced environment where you will engage with teams located around world and shape the experiences of millions of students and administrative users.

Where you will make an impact
Serve scrum team(s) as Product Owner
Provide product development direction and advocate for customers
Oversee and write features, user stories, and acceptance criteria, as well as refine backlog
Ensure solutions meet company-wide requirements in terms of non-functional performance, security, compliance, and social responsibility
Assist with leading betas and development partner groups
Respond to questions and monitor customer communities
Support backlog prioritization activities, defect analysis and complex problem definition

What you will bring
Bachelor’s degree
Three years applicable experience as Business Analyst or Product Owner building/maintaining software
Enthusiastic, dependable and well-organized
Excellent verbal and written communication skills
Confident presenters. Able to demonstrate products and influence senior management, and other internal or external stakeholders
Flexibility with work hours in order to interface with global stakeholders
Must be a team player who works well with technical and non-technical people
Experience communicating product vision and decisions across geographically distributed teams
Ability to balance conflicting priorities and work independently– you will be required to work on multiple projects simultaneously
In depth understanding of Banner Student applications
Strong skills in planning, organization, scheduling, problem-solving
Strong analytical and problem-solving skills
Self-motivated with strong decision-making skills

What makes #Ellucianlife
22 days annual leave plus 11 public holidays
Competitive gratuity policy
Group insurance and Annual health check up plan with a variety of family and wellness benefits.
Thrive Flex Program that allows you to contribute towards your health, financial or learning interests
5 charitable days to support the community that supports us
Diversity and inclusion programs that promote employee resource groups such as: Buzzinga and Lean In Team to name a few.
Parental leave
Employee referral bonuses to encourage the addition of great new people to the team
We Foster a learning culture with:
Education Assistance Program
Professional development opportunities
#LI-NC1
Ellucian provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability, or genetics. In addition to federal law requirements, Ellucian complies with all laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training. Ellucian expressly prohibits any form of workplace harassment based on race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, genetic information, disability, or veteran status. Improper interference with the ability of Ellucian employees to perform their job duties may result in discipline up to and including discharge."
