Title,Location,Company,Salary,Sponsored,Description
Frontend Developer,"Palghat, Kerala",2basetechnologies,None,Organic,"Job Information
Work Experience
1-4 years
Job Description
Technology:

Strong experience in writing front-end codes in HTML5, CSS3 and Javascript.
Strong knowledge in bootstrap, responsive designs.
Good experience in JS frameworks such as JQuery / AngularJS 2+/ ReactJS / VueJS.

Skills :


Should know how to design intuitive site functionality, interaction, user interfaces, and navigation
Should know how to transform PSD / AI Design files and wire-frames into web user interfaces according to design specifications with great user experience.
Cares deeply about “clean”, semantic, well-designed code and follows industry best practices.
Having a passion for delivering great user experience.
Build reusable code and libraries for future use.
Ability to work independently as well as in teams. Collaborate with other team members and stakeholders
Added Advantages

Good understanding on the AMP.
Good understanding on server side scripting and web services.
Good understanding on the caching mechanism
Knowledge in all phases of the software development life cycle & Experience working in an Agile/Scrum development process.
Experience in working with GIT and a good understanding of version control & release practices.


Requirements
Determining the structure and design of web pages.
Ensuring user experience determines design choices.
Developing features to enhance the user experience.
Striking a balance between functional and aesthetic design.
Ensuring web design is optimized for smartphones.
Building reusable code for future use.
Optimizing web pages for maximum speed and scalability.
Utilizing a variety of markup languages to write web pages.
Maintaining brand consistency throughout design"
Front End Developer - ReactJs,"Bengaluru, Karnataka",Neetable Technologies Pvt Ltd,None,Organic,"Neetable Technologies Pvt. Ltd.
Front End Developer (ReactJs)
Bangalore, India
1-3 yrs
About The Company:
Neetable Technologies Pvt. Ltd is a boutique digital transformation and software development company that provides cutting edge engineering solutions helping Fortune 500 companies, enterprise clients and startups untangle complex issues that always emerge during their digital evolution journey.
Job Description:
Build scalable, responsive, optimized and elegant web user experiences using the latest standards, technology and have expertise in HTML5, CSS, and JS languages. Take ownership of all front-end development, including code structure, style guides, testing, etc. Ensuring high performance on mobile and desktop. Work closely with Team Lead, UX designers and back-end engineers to implement front-end solutions. Endorsing upcoming standards, launching, iterating and making a difference.
Technical Qualifications:
1-3 years of experience in technologies including HTML5, JavaScript, CSS3, AJAX, JSON, RESTful APIs.
Hands on experience in ReactJs.
Strong knowledge of Object-Oriented JavaScript and Design patterns.
Should have experience in responsive UI design and capable of developing pages for a variety of devices and window or screen sizes.
Ability to write high-performance, reusable code using JS best practices.
Job Type: Full-time
COVID-19 considerations:
As of now, we are providing work from home options"
HTML Developer,India,Ajath Infotech,None,Organic,"Responsibilities
Proven work experience as a web designer
Demonstrable graphic design skills with a strong portfolio
Solid experience in creating wireframes, storyboards, user flows, process flows and site maps
Proficiency in Photoshop, Illustrator or other visual design and wire-framing tools
Proficiency in HTML, CSS and JavaScript for rapid prototyping
Experience working in an Agile/Scrum development process
Excellent visual design skills with sensitivity to user-system interaction
Ability to solve problems creatively and effectively
Up-to-date with the latest Web trends, techniques and technologies
BS/MS in Human-Computer Interaction, Interaction Design or a Visual Arts subject
Skills
Execute all visual design stages from concept to final hand-off to engineering
Conceptualize original website design ideas that bring simplicity and user friendliness to complex roadblocks
Create wireframes, storyboards, user flows, process flows and site maps to communicate interaction and design ideas
Present and defend designs and key deliverables to peers and executive level stakeholders
Establish and promote design guidelines, best practices and standards"
Web Developer,"Udaipur, Rajasthan",Nxtech Solutions,None,Organic,"Looking for mean stack developer, must have experience regarding the same.
Job Types: Full-time, Contract
Experience:
CSS/CSS3: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
HTML (Required)
CSS (Required)
JavaScript (Required)
Work Remotely:
No"
Junior Front End Developer,"Thiruvananthapuram, Kerala",Zewia Software Solutions (P) Ltd,"₹90,000 - ₹1,50,000 a year",Organic,"Job description
FRESHERS WELCOME, We are looking for a passionate Software Engineer (Fresher) to design, develop and install software solutions. Develop flowcharts, layouts and documentation to identify requirements and solutions. Write well-designed, testable code.
Required Candidate profile
Looking for ONLY Fresher.
Monthly salary will provide.
Juniors Required in: PYTHON/JAVA/ PHP/.NET
Demonstrated knowledge of web technologies, such as HTML, CSS and Javascript. Ability to work independently.
Perks and benefits
Increment in every six months
Job Types: Full-time, Fresher
Salary: ₹90,000.00 - ₹150,000.00 per year
Experience:
total work: 1 year (Preferred)
Education:
Bachelor's (Required)
Language:
Malayalam,English (Required)
Application Question:
Do you speak Malayalam ?"
Wordpress Developer,"Panchkula, Haryana",Satsan Webtechnologies,None,Organic,"Looking for talented web developers to join our web development team in Pachkula, India. We are looking for creative, responsible and detail-oriented developers who have worked with WordPress.
Technical Skills:
Developing websites in WordPress CMSs. * Good knowledge and experience in PHP, MySQL, Xhtml, CSS and Javascript. * Ensure that the web applications being developed satisfy the client specifications and confirm to quality standards."
Ui/Ux Designer/developer,"Panchkula, Haryana",Professionals Peers Info Services,None,Organic,"Keyskills: Ui/Ux Designer/developer with HTML 5, CSS 3, JQuery, Angular JS, responsive web design (1-5 yrs experience)
Academic and Professional Requirements:
Education: BE/B Tech/ BCA/MCA/ MCS/ M.Sc. Comp Science/ Other Graduate, Post Graduate
Creative skills:-
Development of CSS/CSS3, Photoshop, Illustrator, Flash, Corel draw.
Must have experience in developing mobile apps, websites in HTML 5.
Keeping up-to-date with recent technological and software developments.
Producing a design that will be attractive to the target user, has a logical navigation system and has all the features required.
Convert raw images and layouts from a graphic designer into CSS/XHTML themes"
Web-Developer,India,Boost Up Business,None,Organic,"We require a Web-Developer, Candidate must have following key skills.
Job Requirements-
Excellent knowledge in HTML, CSS, J-Query,Java script and Bootstrap.
Candidate must have minimum 1 years of work experience in Web Designing.
Must have knowledge of Responsive sites (with or without using Bootstrap).
Having good communication"
Front End Developers,"Mysore, Karnataka",Inspire Global Solutions,"₹8,000 - ₹10,000 a month",Organic,"Develop new user-facing features
Build reusable code and libraries for future use
Ensure the technical feasibility of UI/UX designs
Optimize application for maximum speed and scalability
Assure that all user input is validated before submitting to back-end
Collaborate with other team members and stakeholders
Proficient understanding of web markup, including HTML5, CSS3
Basic understanding of server-side CSS pre-processing platforms, such as LESS and SASS
Proficient understanding of client-side scripting and JavaScript frameworks, including jQuery
Job Detail
Offerd Salary₹8,000- ₹10,000
ExperienceFresher
GenderBoth
QualificationAny Degree"
Web Developer,"Chennai, Tamil Nadu",Clemence Web Solutions,"₹25,000 - ₹35,000 a month",Organic,"Register here https://clemencewebsolutions.com/career/
· The Developer will be responsible for both back-end and front-end development, including creating WordPress themes and plugins.
· This position requires a combination of programming skills such as PHP, HTML5, CSS3, and JavaScript. Apart from the technical skills the developer should have a strong sense of aesthetics and design and must understand arrangements on the screen, the color and font choices etc.
· The candidate should have a strong understanding of Wordpress content management systems and plugins
· Experience with responsive and adaptive design is strongly preferred. The understanding of the entire web development process, including design, development, and deployment would be beneficial
PREFERRED SKILLS:
-Must be proficient in WordPress, PHP, MySQL, CSS, HTML, Javascript, jQuery
About Company Details : https://clemencewebsolutions.com/
Job Type: Full-time
Salary: ₹25,000.00 - ₹35,000.00 per month
Experience:
Wordpress: 1 year (Preferred)
web designing: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Web Developer - ( PHP ),India,BCOD Web Solutions Pvt. Ltd.,None,Organic,"Candidates should be able to demonstrate in the interview that they have handled all of the below responsibilities in their current or past jobs:
Understand technical requirements
Coding in PHP & JavaScript
Self Testing
Hands on experience in:
HTML (1+ years)
Javascript (1+ years)
PHP
MySQL


Website Development
Should have been a team member in the development of at least 1 large scale, database driven websites."
WORDPRESS DEVELOPER,"Ludhiana, Punjab",DigiMantra Labs,None,Organic,"Digi Mantra is looking for an experienced and passionate WordPress Developer to join our IT team! As a WordPress Developer at our company, you will be responsible for both back-end and front-end development, including creating WordPress themes and plugins.
We are expecting you to have a strong understanding of the latest industry trends and content management systems.

RESPONSIBILITIES AND DUTIES
Designing and implementing new features and functionality.
Establishing and guiding the website’s architecture.
Ensuring high-performance and availability, and managing all technical aspects of the CMS.
Helping formulate an effective, responsive design and turning it into a working theme and plugin.
Good understanding of front-end technologies, including HTML5, CSS3, JavaScript, jQuery.
Experience building user interfaces for websites and/or web applications.
Experience designing and developing responsive design websites.
Comfortable working with debugging tools like Firebug, Chrome inspector, etc.
Ability to understand CSS changes and their ramifications to ensure consistent style across platforms and browsers.

QUALIFICATIONS AND SKILLS
Experience required- 2-5 years.
Educational Requirement- B.Tech, M.Tech, B.C.A, M.C.A, B.Sc IT."
Frontend Developer – ReactJS,"Ahmedabad, Gujarat",TVILIGHT,None,Organic,"`

Front-end Web Developer (Reactjs)
(Job code: FD01) | Experience range: 4 – 6 Yrs
INTELLIKONNECT Solutions Pvt. Ltd is a product development company pioneering in Smart
City Solutions using internet of things to connect devices intelligently thus enabling a smart
city infrastructure. It is a TVILIGHT Design Partner that is responsible for all the R & D activities
of TVILIGHT.
Job description:
We are looking for a great Front-end web-developer with proficiency in React.js. Your primary
focus will be on developing user interface components and implementing them following well-
known React.js workflows. You will be working on various parts of our cloud-solution for smart-
lighting You will join a team of Enthusiastic multi-disciplinary developers, where your focus
will be on further developing and maintaining a couple of Front-end UI and advance web
applications. You will be encouraged to participate in architectural discussions and think-
along in solutions in more a broader way.
What do we expect from you?
You have a pro-active attitude
You can work independently in an environment with a lot of personal freedom
You are a team-player, participating in discussions
You can think in end-to-end solutions
You are not afraid to learn/touch techniques outside your comfort-zone.
This position is for IntelliKonnect Solutions Pvt. Ltd, Ahmedabad.
Key Requirements
Proven experience with react framework & Javascript.
Experience with popular React.js workflows (such as Flux or redux)
Familiarity with RESTful APIs.
Experience with & HTML & CSS/LESS/ SASS
Experience in working with OAuth 2.0
Construct visualization that are able to depict vast amounts of data.
Responsible for developing new highly responsive, web based user interface
Exhibit problem-solving and analytical thinking abilities. Should be system-level
thinker.
Able to learn and apply new state-of-the-art tools and techniques and thereby showing
experience in quick prototyping methods followed by structured implementation.
Nice to have:
Nodejs
Angularjs framework knowledge
Websocket
Experience with MVC Patterns

`

Why Join us?
TVILIGHT is a European market leader in professional end-to-end lighting control solutions,
with an installed base of over 250 projects in over 20 different countries. We specialize in
delivering software, wireless devices and sensors to manage and control citywide lighting
infrastructure. Tvilight’s open software platform allows integrating a multitude of third-party
applications and constituting a reliable, future-proof base for Smart Cities and IoT.
Benefits:
We offer a rewarding career opportunity working with our dynamic and experienced
team in India, which thrives on customer satisfaction and value creation.
Attractive compensation benefits such as Group medical insurance for self, spouse
and 2 kids apart from providing a good work-culture
Flat hierarchy that emphasizes creativity & excellence.
Work location : Ahmedabad, India
Apply : mail to hr-india@tvilight.com
Note: When applying please state the JOB code in the Subject line"
WordPress Developer,"Goa, Goa",Growth Gravy,None,Organic,"We at Growth Gravy are looking for a passionate web developer with a keen interest in learning, working, and excelling with us. We are on a lookout for someone who’d be able to deliver high-quality work under given deadlines.
What you will do:
Develop websites using WordPress ensuring the technical feasibility of UI/UX Designs
Co-ordinate with Designers using tools like AdobeXD
You must have working knowledge of:
HTML 5, CSS 3, Bootstrap, Ajax, Javascript, JQuery, WordPress, PHP, MySQL
Knowledge of Hosting and managing the website and SSL implementation will be an added advantage.
Job Types: Full-time, Contract, Fresher
Experience:
WordPress: 1 year (Required)
web development: 1 year (Required)
Education:
Bachelor's (Required)
Location:
Goa, Goa (Preferred)
Work Remotely:
No"
Web Developers/HTML Experts [Tamil],"Bengaluru, Karnataka",One India,None,Organic,"Oneindia, Greynium Information Technologies Pvt. Ltd., is India’s #1 language portal in the News and Entertainment category. It caters to a wide variety of Internet users by delivering content in the areas of News, Entertainment, Lifestyle, Automobiles, Gadgets, etc., in 8 languages namely English, Gujarati, Hindi, Kannada, Malayalam, Tamil, Telugu and Bengali.

About Goodreturns.in

Goodreturns.in is the No. 1 Business and Personal Finance portal that can be accessed in other regional languages including Tamil, Telugu, Hindi, Kannada and Malayalam.

It is a part of the 'Oneindia.com' group that has robust and fast-growing internet properties like 'boldsky.com' (lifestyle), 'gizbot.com' (gadgets), 'drivespark.com' (automobiles), 'careerindia.com' (education), 'click.in' (classifieds), 'filmibeat.com' (entertainment) and 'nativeplanet.com' (travel).

Our Tamil channel, 'tamil.goodreturns.in' is looking for candidates who would provide insightful content to our Tamil readers on personal finance and business news in India, and at the same time would drive our readership base in Tamil.

Our commitment to enlighten our readers through high-quality articles is matched by our commitment to people who make it a reality.

Job Title
Web Developers/HTML Experts [Tamil]

Experience
2+ Years

Location
Bengaluru

Education
MCA or equivalent

Job Description:
1.
To place articles on the portal

2.
Change and manage the home page

3.
Interact with the technical team


Required skill sets:
1.
Knowledge to read and write in Tamil is a must.

2.
Should have good command over English.

3.
Should have knowledge in use of web content management systems and tools."
Front-end Developer,"Noida, Uttar Pradesh",Rahku Tech,"₹80,000 a year",Organic,"Front-end Developer
Join Rahku Tech and you’ll work alongside fellow industry experts to lead transformational projects, and define cutting edge solutions, solving our client’s most complex issues. And because our clients span the full range of industries – you’ll have the opportunity to pursue your passion, hone your expertise and deepen your knowledge.!
Department: Mobile Development
Project Location(s): Noida, UP, India
Education: Master's Degree
Compensation: 80K per annum
Qualification:
A minimum of a bachelor’s degree in computer science or related
Have experience in IT field not less than 2 year.
Have experience in Frontend developer not less than 6 months
Have the ability to develop the system using JAVA and GO and JavaScript and Angular and Bootstrap and ReactJS, combined experience of not less than 6 months
Responsibilities :
Use programming languages in order to create user-friendly web pages
Participate in design, coding, testing and documentation of solutions
Determining the structure and design of web pages.
Developing features to enhance the user experience.
Striking a balance between functional and aesthetic design.
Ensuring web design is optimized for smartphones.
Utilizing markup languages to write web pages."
Full Stack Web Developer,"Haldwani, Uttarakhand",Puminati Digital Pvt. Ltd.,None,Organic,"We require an enthusiastic and passionate web developer who is well versed in designing and developing high-quality websites. As our Web Developer, your main duty will be to design plans, create and code web pages that fit our customer's requirements. We are expecting from you to be familiar with the latest trends and technology in the industry.
Duties & Responsibilities
1. Work with other development teams for more efficiency
2. Focus on developing elegant solutions to complex problems
3. Present your own ideas and suggest better solutions
4. Use best practices at every stage of the development cycle
5. Develop and manage a set of internal and external APIs
6. Always make sure that all code is error-free
7. Manage the overall structure and design of the company’s corporate website
Requirements & Qualifications
1. 2 years of experience in Web Developing or similar role
2. Bachelor's Degree in computer science or a related field
3. Working knowledge of HTML, CSS(LESS/SASS) and Javascript
4. 2 years of experience with Backbone.js, JSON and MVC templating
5. 2 years of experience with WordPress, MySQL, PHP, .NET, Apache server configuration
6. Working knowledge of Adobe Suite.
7. Understanding of web analytics
8. Experience with Google Analytics or similar tools
9. Experience using open-source technologies
10. Basic knowledge of Search Engine Optimization process
11. Critical thinker and problem-solving skills
12. Team player
13. Good time-management skills
14. Great interpersonal and communication skills
Job Type: Full-time
COVID-19 considerations:
We are taking every possible precaution to keep our team safe from COVID-19.
Experience:
.net: 2 years (Preferred)
PHP: 2 years (Preferred)
total work: 2 years (Preferred)
Location:
Haldwani, Uttarakhand (Preferred)"
Web Developer,"Raipur, Chhattisgarh",MNCHOST Incorporation,"₹2,50,000 - ₹3,50,000 a year",Organic,"We are looking for a skilled Web Developer who will be responsible for developing and/or designing websites for our company. You will be working alongside a team of other developers in creating, maintaining, and updating our websites.
In order for you to succeed in this role, you will need to be proficient in JavaScript, HTML, CSS, PHP and have solid knowledge and experience in programming applications.
Job Types: Full-time, Contract
Salary: ₹250,000.00 - ₹350,000.00 per year
Experience:
CSS/CSS3,Javascript,HTML,PHP: 1 year (Required)
work: 1 year (Required)
total work: 1 year (Required)
Education:
Bachelor's (Required)
Programming Languages needed:
HTML (Required)
CSS (Required)
JavaScript (Required)
PHP (Required)
Work Remotely:
Yes"
Web Developer (PHP),"Pune, Maharashtra",Design For U,None,Organic,"Functional Area :
IT Software - Application Programming , Maintenance
Skill Required :
1) Must have basic knowledge of HTML5, css, javascript, PHP/Angular,MYSQL, AJAX.
2) Knowledge of Wordpress is added advantage.
3) Ability to learn and execute new techniques.
4) Write optimize and efficient code.
Work Experience :
1-3 years experience in coding and Website Developement."
JUNIOR WEB DEVELOPER,"Verna, Goa",The Legal Capsule,None,Organic,"KNOWLEDGE OF HTML, HTML5, CSS, JAVASCRIPT, JQUERY, BOOTSTRAP, PHP AND MYSQL -IS VERY ESSENTIAL
BASIC KNOWLEDGE OF CREATING AND CONSUMING REST APIs
KNOWLEDGE OF JSON WILL BE ADDED ADVANTAGE
SKILL OF WRITING EFFICIENT AND SECURE CODE IS A MUST
Job Types: Full-time, Internship, Contract
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
HTML (Required)
JavaScript (Required)
PHP (Required)"
WORDPRESS DEVELOPER,"Ganganagar, Rajasthan",Pizone Infotech,None,Organic,"Good understanding of front-end technologies, including HTML5, CSS3, JavaScript, jQuery
Experience building user interfaces for websites and/or web applications
Ability to understand CSS changes and their ramifications to ensure consistent style across platforms and browsers
Knowledge of how to interact with RESTful APIs and formats (JSON, XML)
Experience designing and developing responsive design websites
strong understanding of PHP back-end development
Proficient understanding of code versioning tools (such as Git, SVN, and Mercurial)"
Front End Developer,"Panaji, Goa",ScreenRoot Technologies Limited,None,Organic,"Requirements:
Strong working knowledge of HTML, HTML 5, CSS, and Javascript.
Ability to hand-code Javascript
Can use and modify Bootstrap templates
Can directly take Photoshop files and create CMS-ready designs
Strong knowledge of optimization to ensure load times for sites are minimal
Understand Web standards and ensure responsive, cross-browser compatibility
Knowledge of any one CMS—Wordpress, Drupal or Jhoomla
Experience: 2 to 5 years
We’re looking for candidates preferably based in and around Panjim.
About the Company:
Screenroot is a leading Human-Screen Interaction Design firm. We design superior usability-oriented experiences and interfaces and operate at the intersection of business and UI UX design.
Website: https://screenroot.com/
Job Type: Full-time
Experience:
Wordpress / Drupal / Jhoomla: 1 year (Preferred)
HTML, CSS, and Javascript.: 1 year (Preferred)
Location:
Panaji, Goa (Required)
Work Remotely:
No"
PHP Developer/Web Developer,"Pune, Maharashtra",Marttalk Technologies,None,Organic,"Eligibility Criteria:
BE, B.Tech, MCA, MCS, BCA, BCS, MCA, MCS,(CS and IT)
Skill Required:
PHP, MYSQL
Work Experience:
0-2 years/Freshers
Location:
Pune, India"
WORDPRESS DEVELOPER,"Dwarka, Delhi, Delhi",Credence Digital Marketing,None,Organic,"WORDPRESS DEVELOPER
We are seeking a WordPress developer with a minimum of two years advanced WordPress development experience. The ideal candidate is someone who is actively working in the WordPress realm and on plugin/theme development and who is knowledgeable about the most recent WordPress releases and standards. Applicants should be passionate about WordPress. The perfect candidate meets these criteria:
Excellent knowledge of WordPress, PHP, MySQL, CSS, HTML and jQuery Expert at developing using WordPress standards
Good understanding of accessibility considerations and web standards Experience creating custom WordPress plugins
Works both independently and with other developers
Experience of coding WordPress themes
Writes well-documented code
Ability to work on multiple projects at the same time and complete tasks in a timely manner
Excellent written and verbal communication skills
Ability to be a team player and grow as the needs of the business grows"
Web Developer,"Bengaluru, Karnataka",BIT MONK SOFTWARE,None,Organic,"To apply for position please send your resume to career@bitmonksoftware.com

Web Developer
Job Code: JC_SW_001
Job Description:
We are looking for ambitious and aggressive professionals, who have skills in Web technologies.
Have good knowledge of HTML and Bootstrap.
Should have experience of making responsive site.
Must have good hands on JS and Node JS.
Basic knowledge of Bootstrap.
Location: Bangalore.
Experience: 0 -1 year.
Job Type: Part-time / Freelancer.
Education: B.Tech (EC, CS) / M.Tech / MCA.
Note - This is a freelacing/Part-time Job. Candidate is required to have his/her own Laptop."
Frontend Developer,"Noida, Uttar Pradesh",Learnix Edutech Pvt. Ltd.,None,Organic,"Job description:
Web Development Using Html, Css, Bootstrap & Javascript
Skill(s) required:
Strong understanding of Html, Css, Boostrap & Javascript
CTC Offered:
During Internship (for Fresher): 10k/month
On successful compeletion: 1.8-4.25 LPA(depending upon the performance.)
For experienced: Greater than the pay in previous organization, depending upon the interview.
Required Qualifications:
B.Tech/B.E. in CSE, IT, ECE or equivalent from recognized university.
2015-2019 batch
10th: 70%, 12th: 70%, B.Tech: 60%
Joining Location:
Noida
Joining:
Immediate
Selection Process:
Online Test
Face to face interview with CTO/CEO.

Please Send us your CV at prabhat@aptence.com"
Angular Developer,Gujarat,iView Labs,None,Organic,"We are looking for a 2-3 years of experience AngularJS Developer responsible for the client side of our service. Your primary focus will be to implement a complete user interface in the form of a mobile and desktop web app, with a focus on performance. Your main duties will include creating modules and components and coupling them together into a functional app. A thorough understanding of all of the components of our platform and infrastructure is required.
ELIGIBILITY
B.E Comp/B.E IT/MCA/MSCIT
EXPERIENCE
1+ Yrs Of Experience in Angular Developer"
Web Developer,"Lucknow, Uttar Pradesh",Digital Brain Media,None,Organic,"Position: Web Developer
Experience: Min 1yr
Qualification: Any Graduate
CTC: As per Experience
Location: Lucknow
Key Skills:
Mandatory Skills:
PHP, Codeigniter, MYSQL, JavaScript, JQuery, HTML5/CSS3, Angular JS, React Js
Technical Skills:
Minimum 1yr experience in a web development field.
Minimum 1+ years of PHP & Codeigniter development experience.
Experience in Front end / Full Stack, must have knowledge in all stages of software development.
Write, design, or edit Web page content, or direct others producing content.
Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.
Advanced/Expert proficiency level in WordPress, PHP, JavaScript, JQuery, MySQL, HTML5, CSS3, XML
Capable of developing and customization of WordPress Plugins.
Experience in PHP & MySQL, MVC Based coding, JavaScript, XHTML, CSS3, JQuery.
Must have experience with API integrations
Must be experienced with Payment Gateway integrations
Familiarity with React JS, Angular is a plus.
Additional Skills:
Must follow front-end and backend coding standards for websites.
Ability to lead a complex project, including requirements analysis and development.
Ability to communicate and present solutions to clients and colleagues.
Applicant must be a self-motivated and effective problem solver who can prioritize and manage workload to meet critical project milestones and deadlines.
Examples of your past work!
Job Types: Full-time, Internship, Contract
Work Remotely:
Temporarily due to COVID-19"
ReactJs Developer,"Gurgaon, Haryana",ConsoleBit Technologies,None,Organic,"Experience: 2+ Year Gurugram, Haryana
Designation : Frontend Developer
DESCRIPTION
We are looking for candidates who expert in ReactJs, API Integration, Authentication. Candidate should be able to speak the conversational English language
REQUIRED SKILLS
Familiarity with RESTful APIs to connect ReactJs web app.
Basic Knowledge of Service Workers, IndexedDB
Basic knowledge of HTML and CSS3
Web Push Notification.
Understanding GIT
Interested candidates can share resume at info@consolebit.com"
Web Developer,India,Advanced Systemics,None,Organic,"Understanding of WordPress
Should be know how to handle responsive layouts
Ability to search for components and plugins in these platforms matching the requirements
Ready to join within a short notice
Basic to medium knowledge in developing custom plugins and components
Should have good analytical skills and logical reasoning skills
Clean & Structured coding pattern with very strong focus on documentation and commenting
Very good at understanding logic of code and algorithms"
Full Stack Web Developer,"Dicholi, Goa",YesToSystems,None,Organic,"Full Stack Web Application Developer with Minimum 3 years experience, from Bicholim, Sanquelim, Marcel and Valpoi or surrounding areas.
ERP - Manufacturing Experience Preferred.

Skillset Required
HTML, CSS, Bootstrap, JavaScript, JSON, XML, jQuery, Angular
PHP, MySQL, MS SQL, REST
Gitlab Familiarity"
AngularJS Developer,"Bengaluru, Karnataka",MyExpert11 (Sportena Fantasy Pvt Ltd),"₹1,20,000 - ₹4,00,000 a year",Organic,"Job Description
We are looking for an AngularJS Developer responsible for the client side of our service. Your primary focus will be to implement a complete user interface in the form of a mobile and desktop web app, with a focus on performance. Your main duties will include creating modules and components and coupling them together into a functional app. The artistic design will be delivered to you, together with a few HTML templates, but we will ask for your help in regard to animations, CSS, and final HTML output. You will work in a team with the back-end developer and communicate with the API using standard methods.
Required Technical Skills And Experience:
· Bachelor's / Master's in Computer Science/IT with 1-3 year experience
· Experience with Angular JS, JavaScript, CSS, HTML, Material Design, JQuery, Responsive Frameworks
· Be able to work with scalable CSS and JS frameworks
· Experience working collaboratively with UX / UI designers
· Creating reusable components / controls for product suites
· Familiarity with cross browser compatibility
· Experience with website application development
· You have a troubleshooting mindset – you love solving problems and aren't afraid to take ownership of them.
· Team oriented and not afraid to work through problems with your team.
· Portfolio or samples of past work and projects
· Application knowledge with Angular JS for front end web development required.
· Excellent familiarity with Rest API required.
· Ability to interpret and implement web designs
· Strong communication skills to effectively collaborate with designers, developers, and other relevant staff members or clients
· Willingness to troubleshoot and solve complex problems
· Knowledge of Adobe Photoshop is preferred.
Note: Please Review & Understand the project.
Project- MyExpert11
Website- https://myexpert11.com
App Download link- http://myexpert11.com/apk/myexpert11.apk
Industry: Fantasy Sports Gaming
Job Types: Full-time, Part-time, Temporary, Contract
Salary: ₹120,000.00 - ₹400,000.00 per year
Experience:
work: 1 year (Preferred)
total work: 2 years (Required)
Angular JS: 2 years (Preferred)
Work Remotely:
Yes"
PHP Developer,"Janakpuri, Delhi, Delhi",Glarus Technology,None,Organic,"We are looking for a team-oriented PHP Developer with high level experience to work on developing and maintaining web-based applications using a unique blend of open-source technologies and languages. If you enjoy working in a challenging atmosphere with other highly skilled and motivated developers, we would be interested in speaking with you.
Responsibilities:
Develop web and mobile applications to meet our customer's needs.
Recommend best practices and mentor junior programmers.
Diagnose and fix bugs
Generate technical solutions to creative challenges.
Required Skills:
3-5 years of experience working with the LAMP Stack
Freshers with required skills can apply for internships
Experience developing multiple in-depth PHP applications
Strong Linux and Apache administration skills
Thorough knowledge of OOP/MVC with PHP and MySQL on Linux platforms
Hands on experience with MVC frameworks such as CodeIgniter, Symfony, Zend or Laravel
Experience in creating and consuming web services using Web API
Coding experience with JavaScript, jQuery and AngularJS 4/6
Extensive experience with HTML/CSS, XML, etc.
Experience using Git or SVN or TFS
Agile and scrum development environment experience
Desired skills:
Testing using PHPUnit"
"Web Developer - SEO Analyst (Angular JS,HTML, CSS, and boots...","Kochi, Kerala",Smart HR Concepts,"₹20,000 - ₹40,000 a month",Organic,"3 + Years Experience.
Experience in working with High Traffic Website Development.
Experience in SEO
Expected Start Date: 15/7/2020
Job Types: Full-time, Contract
Salary: ₹20,000.00 - ₹40,000.00 per month
Experience:
CSS/CSS3: 3 years (Preferred)
work: 3 years (Preferred)
total work: 3 years (Preferred)
Education:
Bachelor's (Preferred)"
WordPress Developer,India,Galitein Technologies,None,Organic,"JOB CODE: E-201905-001
Experience Level: 2 to 3 years
Education Qualification: Graduates (BE,BTECH,BCA,MTECH,MCA)
Type: Full Time
Job Description: We are looking for experienced PHP WordPress Developer for our company.
Responsibilities
Must have good experience of minimum 1 year in development.
Must have very good experience in HTML 5, CSS, XML, jQuery& AJAX.
Must have excellent communications skills both written and verbal.
Defines website objectives by analyzing user requirements; envisioning system features and functionality.
Forming proper structures to complete the projects adhering to the timelines.
Designing and developing user interfaces to Internet.
Developing WordPress Plugins, custom functionality, and Plugin Customisation.
Excellent knowledge of WordPress, PHP, MySQL, CSS, HTML, JavaScript, and jQuery.
Skills:
Strong knowledge of PHP web frameworks
Understanding the fully synchronous behavior of PHP
Understanding of MVC design patterns
Knowledge of object oriented PHP programming
Understanding accessibility and security compliance {{Depending on the specific project}}
Strong knowledge of the common PHP or web server exploits and their solutions
Understanding fundamental design principles behind a scalable application
User authentication and authorization between multiple systems, servers, and environments
Integration of multiple data sources and databases into one system
Familiarity with limitations of PHP as a platform and its workarounds
Creating database schemas that represent and support business processes
Familiarity with SQL/NoSQL databases and their declarative query languages"
WORDPRESS DEVELOPER,"Dwarka, Delhi, Delhi",Credence Digital Marketing,None,Organic,"WORDPRESS DEVELOPER
We are seeking a WordPress developer with a minimum of two years advanced WordPress development experience. The ideal candidate is someone who is actively working in the WordPress realm and on plugin/theme development and who is knowledgeable about the most recent WordPress releases and standards. Applicants should be passionate about WordPress. The perfect candidate meets these criteria:
Excellent knowledge of WordPress, PHP, MySQL, CSS, HTML and jQuery Expert at developing using WordPress standards
Good understanding of accessibility considerations and web standards Experience creating custom WordPress plugins
Works both independently and with other developers
Experience of coding WordPress themes
Writes well-documented code
Ability to work on multiple projects at the same time and complete tasks in a timely manner
Excellent written and verbal communication skills
Ability to be a team player and grow as the needs of the business grows"
