Title,Location,Company,Salary,Description
Cloud Infrastructure Automation Engineer,India,Larsen & Toubro Infotech Limited,None,Primary Skill - Azure with Automation Azure SME/Technology Specialist with Infrastructure & Automation experience Experienced in Infrastructure as a code…
Customer Success Engineer- US (AWS/Azure/Google Cloud),"Pune, Maharashtra",Zscaler,None,"Experience and knowledge of cloud deployment (Azure or AWS or GCP) and development tools (PowerShell, Azure-CLI, AWS or Google Cloud )."
AWS Cloud Engineer,"Indore, Madhya Pradesh",Prefme Matrix Pvt. Ltd.,None,We are looking for an experienced AWS/ Cloud Engineer responsible for making our app more scalable and reliable.Set up a monitoring stack.
IN_SENIORSUPPORTENGINEER - GSP TechOps,"Pune, Maharashtra",Pitney Bowes,None,This is a critical service delivery role requiring experience with complex datacenter and cloud hosting environments.
Head of IT Operations,"Hoskote, Karnataka",MVJ Medical College & Research Hospital,"₹5,00,000 - ₹6,00,000 a year",\* Resolve issues tiers of support have escalated by troubleshooting cloud and local infrastructure.\*\*Senior Network Engineer Job Description\*\*.
Senior Backend Engineer - Node JS,"Bengaluru, Karnataka",Biofourmis India Private Limited,None,"We are looking for a Senior Backend Engineer with exceptional skills to work on solution developed in NodeJS and Python. We are building a platform that integrates seamlessly into the lives of those affected by chronic diseases via multiple touch points on front-end while providing intelligent analytics on the backend.
Responsibilities:
Design, implement, and extend our platform services and APIs to enable new products and features to be built.
Write and create robust production-grade web applications and services.
Review the Business Requirements for upcoming projects and build reusable solutions using Microservices Design Patterns.
Ability to analyse and decompose existing monolithic Applications into Microservices.
Design and Development Efforts, as a part of the Agile team.
Maintain Release Notes by documenting new services, fixes and setup configuration details.
Monitoring builds and Collaborating with DevOps and Test Team members to resolve build issues.
Troubleshooting Deployment Issues in conjunction with DevOps and test team members.
Experience / Training requirement:
3 - 5 years experience in full stack software development, especially Cloud-native development including microservices and serverless.
Event-driven and Microservices architectures; Understanding the nature of asynchronous programming.
Familiarity with data management, SQL and NoSQL databases (in-memory or otherwise).
Strong knowledge in DevOps tools (OpenSource or otherwise) and practices and Agile software development methodology.
Independent and self-motivated contributor and passionate about software development.
Education:
Senior Backend Engineer must have a bachelor’s degree in Computer Science, Applied Mathematics, Engineering, or any other technology related field. An equivalent of the same in working experience is also accepted for the position.
Skills:
Strong proficiency with JavaScript.
Strong proven experience with NodeJS and Express
Strong proficiency working with RDMS and NoSQL data stores.
Experience with designing and developing according to REST API conventions.
Experience with front-end development like HTML/CSS, JavaScript, ReactJS, AngularJS, D3js is a plus.
Experience building serverless APIs using NodeJS.
Knowledge on client-server communication protocols/architecture styles like HTTP, REST API, GraphQL.
Basic working experience in AWS or Azure Cloud Environment is a must.
Experience with implementing run-time architecture services. (caching, logging, etc.)
Experience with TDD or BDD is a plus.
Experience using Containers - Docker, Kubernetes is a plus.
Familiar with Agile Software methodology such as SCRUM.
Job Type: Full-time
Experience:
total work: 3 years (Required)
Education:
Bachelor's (Required)
Location:
Bengaluru, Karnataka (Preferred)"
Senior DevOps Engineer,"Bengaluru, Karnataka",Telstra,None,"Role Purpose :
As a member of the eBPM Platform and Kana DevOps team, you will collaborate across our team, and with our stakeholders, to achieve our goals of providing a World Class process solution framework and email management capability for Telstra, enabling Telstra to create brilliantly connected experiences through the delivery of high-quality software solutions.
Key success measures are improving deployment frequency, faster time to market, lower failure rate of new releases and shortened lead time between fixes.
This will be achieved by implementing process and technology improvements utilising a variety of technology skills to maximize the predictability, efficiency, and maintainability of the software delivery process with a heavy emphasis on automation.
You will assist in analysis, design, development and deployment in specific software application layer products and solutions having due regard for how this technology inter-works with other technologies, to deliver products and application infrastructure to defined service level standards.
Essential Skillset :
Solid experience building Pega applications
Solid automation skills, with focus on delivery pipeline and support automation (build, deployment, monitoring automation)
Tertiary qualifications in IT/Engineering or related discipline
Demonstrable knowledge and experience in software development
Conversant in CI/CD toolset and modern software development techniques and tools
Expertise in cloud native application development.
Experience in delivery of technical components of large complex IT projects
Experience with Agile delivery methodologies and helping teams explore, adopt and optimize Agile/Lean processes, principles and practices.
Experience with network load balancing, caches, proxies
At least one Certification in AWS, or can demonstrate proficiency with AWS services to a similar level
Experience in writing unit/system/integration testing and knowledge on testing frames and mock/stubbing tools.
Experience and knowledge on modern Source Control, Monitoring, Alarming, dash boarding and logging toolset.
Good grasp of Linux based operating systems, scripting languages.
Detailed knowledge/experience with relational and NoSQL database technologies
Highly Desirable :
Experience across multi-Cloud technologies such as AWS, Google Cloud, Azure, etc.
Experience with API Gateways such as Apigee, Layer 7, Axway, AWS API Gateway, Kong, Mulesoft, etc.
Pega PRPC and related develoment
Key Responsibilities
Champion the introduction of automation and Continuous Integration to the delivery of both new existing products
Assist Product Owners in the definition of user stories
Determine how these user stories should be developed and size them in collaboration with the team
Actively participate in team ceremonies and continuous improvement activities such as Sprint Planning, Daily Standup, Backlog Refinement, Retrospectives and Sprint Reviews
Responsible for writing code and ensuring its quality
Adhere to the team’s Definition of Done
Ensure there is appropriate configuration management for software changes (e.g. daily code check-in)
Implement a high degree of automated unit test code coverage (preferably >80% on business rules)
Implement automated service tests
Ensure there is appropriate configuration management for software changes (e.g. daily code check-in)
Implement a high degree of automated unit test code coverage (preferably >80% on business rules)
Implement automated service tests
Perform security code scans and performance profiling against changes
Once deployed into an integrated test environment, provide timely support to individuals performing test in these environments
Perform production deployments and assist in resolution of issues identified in post deployment testing"
Azure DevOps Engineer,"Bengaluru, Karnataka",Betaflux Consulting,"₹6,00,000 - ₹8,50,000 a year","About us:
We are a fast growing software development and technology consulting firm that provides services in web/mobile technologies, cloud infrastructure, data visualisation and software customisation. We work with different businesses from fin-tech, travel, data science, fashion and automotive domains. We are entering new domains and tech verticals with every passing quarter.
We're a close-knit team that helps each other solve problems, share knowledge, acquire new skillset and grow. We welcome new ideas from our team and work on exciting personal projects.
About the position:
You would be joining the firm as a Senior Associate Software Engineer (DevOps). You would be instantly deployed for an Azure related consultation job for an existing client and as our maiden DevOps hire, would drive and shape the DevOps consulting wing of Betaflux. If not already familiar, we would expect you to add additional platforms like AWS, GCP in your skillset.
As a DevOps consultant you'd have the opportunity to shape processes and apply best practices for clients and any internal products the team would work on.
Website : www.betaflux.co
Location : WeWork, Arekere, Bangalore.
Job Type: Full-time
Salary: ₹600,000.00 to ₹850,000.00 /year
Experience:
DevOps (Azure): 3 years (Required)
Work Remotely:
Temporarily due to COVID-19"
DevOps / Build & Release Engineer,"Chennai, Tamil Nadu",Newlineinfo Corp,"₹50,000 - ₹1,20,000 a month","Level 2 Engineer / Cloud Engineer:
We are seeking applicants with strong knowledge in Systems Administration & troubleshooting skills with Linux, Unix, or Windows. should be very strong with networking technologies including DNS, TCP/IP, SSL, DHCP and Load Balancing.
This role requires advanced troubleshooting & delivering solution, the use of sophisticated DevOps tools,
Act as Tier 2 Support Engineer for the most common & newly announced AWS components
Act as Technical POC for customers.
Good understanding of RDBMS data stores, including Oracle, MySQL, or PostgreSQL
Possession of excellent analytical and problem-solving skills
Experience with DevOps methods and tools, including Jenkins, Ansible, Git, chef, Docker, or kubernetes
Experience with python, bash, powershell
End to End configuration of any alerting tool.
Good Communication & communicator (Verbal & written)
Must Have:
In depth knowledge of UNIX/Linux and Windows Environment
End to End configuration & trouble shooting of the web and application servers (Nginx, Apache, Tomcat, IIS)
Good written and verbal English communication
Minimum two years of experience required for tier 2 support
Aware of any one DevOps tool and Scripting language
Open to available 24/7 support for L1 tier
Positive attitude , should be able to adapt and work based on business demand.
Job Type: Full-time
Salary: ₹50,000.00 to ₹120,000.00 /month
Experience:
DevOps: 4 years (Required)
Work Remotely:
Temporarily due to COVID-19"
DevOps Engineer,"Noida, Uttar Pradesh",Ongraph Technologies,"₹5,00,000 - ₹9,00,000 a year","Opportunity Description :
* You will be responsible for handling live projects and work on potential project leads
* Support our current team with your expertise, knowledge and experience
* Provide a good learning platform for DevOps Trainees
* Technically guide, direct and mentor a team of DevOps engineers, who will be working with individual projects
* Work on DevOps tools like Docker, Kubernetes, Jenkins, Ansible, Cloudformation and more
* Build a positive environment by showing ""Can do Approach"" and ""Lead by example""
* Excellent grow potential for deserving candidate
Skills Required :
* 3+ years of DevOps experience
* Expertise with AWS, Digital Ocean,AZURE, and Google Cloud
* Prior knowledge of relational, non-relational databases and services
* Good with understanding application architecture, detecting performance issues and provide relevant solutions
* Strong understanding of VPC, Micro-services and Server-less
* Strong understanding on server migration practices and process
* Strong understanding of security at various levels like application, server, infrastructure, access & privacy
* Self motivated and willing to go the extra mile for timely deliveries
* Excellent written & spoken English, you will be part of most client discussions and meeting
* Good with keeping written records of conversations, create meeting notes, and creating effective sprints
* Experience with multiple scripting languages like bash / groovy / python
* Docker, Kubernetes, Jenkins, Ansible / Puppet
Job Type: Full-time
Salary: ₹500,000.00 to ₹900,000.00 /year
Experience:
work: 2 years (Preferred)
total work: 3 years (Preferred)
DevOps: 2 years (Required)
Education:
Secondary(10th Pass) (Preferred)
Work Remotely:
Temporarily due to COVID-19"
