Job Title,Description,Company Name,Location,Unnamed: 4,Unnamed: 5
Cloud and DevOps Engineer,introduction software developer ibm backbone strategic initiative design code test provide industry leading solution make world run today plane train take time bank transaction complete blink eye world remains safe software developer whether working project internally software critical success ibm client worldwide ibm use latest software tool technique approach leading mind industry build solution proud responsibility software engineer deep understanding cloud deployment system engineering open source technology contributed support feature network storage security domain youll part ibm cloud pak system contribute support cloud deployment system engineering develop automation template tool infrastructure provisioning configuration management automate infrastructure application deployment toolset terraform develop cloud infrastructure template using tool like terraform ansible develop testcases checklist etc validation enforcement best practice w r cloud infrastructure management develop ci cd automation cloud native application help grow youll access technical management training course become expert want youll directly member leader field multiple client required technical 10 year relevant hand microservices kubernetes strong programming python golang hand infrastructure provisioning automation tool terraform cloudforms hand developing infrastructure automation using tool ansible chef hand source control using tool git extensive knowledge cloud saas architecture using ibm cloud azure aws softlayer openstack google cloud platform hand agile methodology hand ci cd tool like jenkins travis hand test automation preferred technical knowledge cloud infrastructure layer like compute network storage security etc problem solving troubleshooting written verbal collaboration proven business unit digitization accelerating ongoing evolution business cloud public private hybrid enable company extend existing infrastructure integrate across system ibm cloud provides security control visibility client come expect working provide right tool combine client matter resides respond changing market dynamic life ibm matter youre challenge maybe want get involved really change world somewhere incredible diverse opportunity truly discover openness collaboration trust everyone voice ibm could challenge something better attempt thing never thought possible impact inclusion infinite experience best ever ibm ibms greatest invention ibmer believe progress made progressive thinking progressive leadership progressive policy progressive action ibmers believe application intelligence reason science business society human condition restlessly reinventing since largest technology consulting employer world 000 ibmers serving client country statement additional information requirement discus recruiter following submission application ibm ibm committed creating diverse proud equal employer qualified consideration employment without race color religion gender gender identity expression sexual orientation national origin genetics age veteran status ibm committed compliance fair employment practice regarding citizenship immigration status,"IBM
3.9",Bengaluru,,
Cloud and DevOps Engineer,cloud engineer visual bi analysis architecture design cloud based warehouse business intelligence solution client execute requirement design develop flow model warehousing designing scalable etl process complex transformation format including error handling monitoring 3 year warehousing project traditional warehousing cloud warehousing mastery sql especially cloud based warehouse like snowflake google bigquery amazon redshift python azure snowflake dbt similar architecture design analytics deployment understanding competitive elt space cloud warehousing strong understanding azure architecture platform service working knowledge software engineering best practice git strong communicator vibrant dynamic accomplished peer professional emphasis learning take charge choosing long term specialization sap bi portfolio top pay top performance comprehensive health insurance cover many visual bi specialist provider sap business intelligence analytics solution help enterprise forward think ahead adopting cutting edge bi solution headquartered plano tx visual bi grown recognized one leader space customer partner addition providing bi solution enterprise client visual bi boast strong r developed custom ons product sap dashboard sap design studio visual bi sap service solution reseller partner,"visualbi
4.3",Chennai,,
Cloud and DevOps Engineer,description cloud database engineer cloud database engineer pune working hour rotational shift ist bst pst time zone summary purpose deploy operate maintain nice customer hosted database resolving customer issue require direct access database infrastructure acting appropriate working style engineer report infrastructure cloud operation acting part database managing database prem center aws cloud 3 5 yr dba managing multiple db engine 3 year relevant dba hand microsoft sql mandatory knowledge working oracle aurora mysql postgres added nice knowledge aws cloud aws rds apart db technology basic coding python terraform automated backup performed aws know check historical backup timing perform ad hoc snapshot understanding itil incident request management willingness technology related database backup infrastructure storage backup operating system automation tool cloud solution database technology demonstrated effectively establish maintain cooperative working relationship diverse multicultural bachelor master degree computer science information technology stream responsibility aws console administration deployment task database rds service aws rds db health check availability check using tool like cloudwatch performance insight read analyse log error log database alert configuration monitoring alert fine tuning threshold perform rds action comparison terraform code export import oracle backup restore sql server specific installing deploying database configuring backup maintenance job feature needed support database capacity performance product functionality requirement performing database administration task including latest version database performing restores patchset pack installation deinstallation edition upgrade downgrade troubleshoot locking corruption issue suggest implement solution minimal downtime perform operational duty including database backup application server health recycling identify resolve operational issue e g batch failure network issue feed error monitor server performance memory utilization cpu file system database batch job backup restore concept best practise strong microsoft sqlperformance tuning query optimization used sql profiler execution plan extended event performance monitor dbcc command extensive sql server high availability solution log shipping mirroring replication clustering always prepare review test execute sql powershell script perform database administrative task assigned investigate performance issue provide implement tuning solution part creating extending existing documentation continuously sharing information assisting task member working monitoring tool providing 24x7 support production software infrastructure including participating rota hour weekend support needed,"NICE
3.8",Pune,,
Cloud and DevOps Engineer,introduction software developer ibm backbone strategic initiative design code test provide industry leading solution make world run today plane train take time bank transaction complete blink eye world remains safe software developer whether working project internally software critical success ibm client worldwide ibm use latest software tool technique approach leading mind industry build solution proud responsibility software engineer deep understanding cloud deployment system engineering open source technology contributed support feature network storage security domain youll part ibm cloud pak system contribute support cloud deployment system engineering develop automation template tool infrastructure provisioning configuration management automate infrastructure application deployment toolset terraform develop cloud infrastructure template using tool like terraform ansible develop testcases checklist etc validation enforcement best practice w r cloud infrastructure management develop ci cd automation cloud native application help grow youll access technical management training course become expert want youll directly member leader field multiple client required technical 6 year relevant hand microservices kubernetes strong programming python golang hand infrastructure provisioning automation tool terraform cloudforms hand developing infrastructure automation using tool ansible chef hand source control using tool git extensive knowledge cloud saas architecture using ibm cloud azure aws softlayer openstack google cloud platform hand agile methodology hand ci cd tool like jenkins travis hand test automation preferred technical knowledge cloud infrastructure layer like compute network storage security etc problem solving troubleshooting written verbal collaboration proven business unit digitization accelerating ongoing evolution business cloud public private hybrid enable company extend existing infrastructure integrate across system ibm cloud provides security control visibility client come expect working provide right tool combine client matter resides respond changing market dynamic life ibm matter youre challenge maybe want get involved really change world somewhere incredible diverse opportunity truly discover openness collaboration trust everyone voice ibm could challenge something better attempt thing never thought possible impact inclusion infinite experience best ever ibm ibms greatest invention ibmer believe progress made progressive thinking progressive leadership progressive policy progressive action ibmers believe application intelligence reason science business society human condition restlessly reinventing since largest technology consulting employer world 000 ibmers serving client country statement additional information requirement discus recruiter following submission application ibm ibm committed creating diverse proud equal employer qualified consideration employment without race color religion gender gender identity expression sexual orientation national origin genetics age veteran status ibm committed compliance fair employment practice regarding citizenship immigration status,"IBM
3.9",Bengaluru,,
Cloud and DevOps Engineer,expert cloud engineer take step cutting edge technology company nvidia dedicated delivering service million gamers around world charged building scalable cloud based solution geforce game streaming referred netflix game help continue grow mature platform widely considered one technology world desirable employer nvidia industry leader groundbreaking development high performance computing artificial intelligence visualization gpu invention serf visual cortex modern computer heart product service open universe explore enables amazing creativity discovery power science fiction invention artificial intelligence autonomous car design build implement scalable cloud based system saas paas responsible performance tuning developing automation framework integration test suite validation system management feature arm64 based platform help underlying technology stack implementation methodology team product feature improvement existing product responsible developing reviewing code reviewing design document use case review test plan review product life cycle qa team productize module responsible product owner identify problem recommend solution perform triage see 4 year hand designing building saas paas posse programming scripting using c c java bash python go linux user space program system program thorough code reviewing domain expert arm64 server platform system cloud management software devops automation software etc building delivering spring boot based restful web service cloud orchestration configuration management tool puppet ansible terraform cloudformation knowledge networking concept like vpc subnets routetables internetgateway nat etc deep understanding rest architecture style especially json http oauth integration delivery docker container kubernetes version control software code review tool git gerrit along agile life cycle tool required strong collaborative interpersonal specifically proven effectively guide influence dynamic matrix way stand crowd show previous developing production quality system cloud scale robust reliability monitoring support open source tool integration devops rest api automation exposure infrastructure software tool plus track record solving complex problem elegant solution demonstrate delivery complex project previous role deep understanding cloud design area virtualization e g aws infrastructure distributed system working deep learning framework like tensorflow kera nvidia widely considered one technology world desirable employer brilliant talented people world working strive e excellence self motivated enjoy fun waiting apply today equal employer value diversity discriminate basis race religion color national origin gender sexual orientation age marital status veteran status status,"NVIDIA
4.5",Bengaluru,,
Cloud and DevOps Engineer,core developing responsible analyzing developing software solution help customer optimally onboarded cisco dna space dnac program offer responsible build effective script monitor dna space application dnac program offer understanding customer need better achieve related activity carried per followed organization help customer optimally boarded cisco dna space dnac program offer custom solution requires product extension creating tool dashboard cisco dna space dnac program offer l3 support enjoy working fast paced multifaceted take charge attitude able demonstrate flexibility resiliency self sufficient able minimal direction geographically distributed team across different time zone strong developer work metadata driven product application engineering qualification bachelor degree engineering computer science overall 10 year programming java angularjs fullstack developer easily embrace technology node j jquery ui bootstrap backend mango db redis ide visual studio version control like git tfs developing application using angular node j integrate multiple source database api service large scale distributed system analytical problem solving knowledge understanding use case working agile scrum model solid understanding cloud environment linux platform written verbal desired qualification product engineering flexible adaptable demonstrative software familiar aws cloud cisco wearecisco person unique bring talent make difference embrace help customer implement business may think old year strong hardware software security ai machine learning even invented intuitive network adapts predicts learns protects put box transformation empty buzz phrase without allows innovation creativity yes even failure day day focus give take give best give ego break give giving back built dna take accountability take bold step take difference heart without diversity thought commitment equality moving forward colorful hair care tattoo show ink like polka dot cool,"Cisco Systems
4.3",Bengaluru,,
Cloud and DevOps Engineer,requisition id 20wd40430 cloud devops engineer bangalore india id 20wd40430 overview growing managed cloud autodesk infrastructure organization leverage software engineering devops principle build usable managed cloud stack engineering empower make effective decision collaboratively take accountability engineering project core leading edge latest industry technology trend seeking cloud devops engineer critical design build deliver reusable managed cloud stack responsibility design develop system process support available scalable fault tolerant software deployment automate provisioning infrastructure code deployment leveraging latest configuration management tool container design develop deploy tool framework automate software release partner qa test application resiliency gauge readiness software release build maintain environment process efficiency developer partner security engineering security compliance across enterprise environment respond platform failure notification swiftly address issue affect platform availability responsible build feature upgrade existing maintain platform operation devops best practice understanding modern tool methodology qualification unix linux operating system bash scripting design develop maintain ci cd environment configuration management tool including ansible puppet chef programming language perl python ruby c java containerization tool technique knowledge developing complex cloud formation template cfts knowledge developing automation using python hand aws cli sdks api tool hand aws serverless development deployment define deploy monitoring metric logging system aws hand aws troubleshooting including analyzing cloudwatch cloudtrail x ray etc knowledge networking concept e g dns tcp ip vpc gateway firewall hand aws devops tool code deploy code pipeline opsworks translate architectural requirement able design implement pipeline attention dedication quality independently cross functionally member communicate news bad urgency documentation required aws certification desirable li post autodesk building diverse workplace inclusive give people chance imagine design make better world autodesk proud equal employer considers qualified employment without race color religion age sex sexual orientation gender gender identity national origin veteran status legally protected characteristic employment qualified regardless criminal history consistent applicable law existing contractor consultant autodesk search open job apply internally external site question require support autodesk career,"Autodesk
4.0",Bengaluru,,
Cloud and DevOps Engineer,morgan stanley leading financial service firm providing wide range investment banking security investment management wealth management service advise originate trade manage distribute capital government institution individual market leader talent people critical success together share common value rooted integrity excellence strong ethic provide superior foundation building achieve grow technology department morgan stanley technology key differentiator ensures manage business serve client market leading platform resilient safe efficient fast flexible technology redefines business complex dynamic financial market large number award winning technology platform help propel firm business top market india technology team based mumbai bengaluru built strong techno functional team partner office globally taking ownership system product vibrant diverse mix technologist working different technology functional domain large focus innovation inclusion giving back community sharing knowledge responsibility public cloud automation responsible designing developing automation capability morgan stanley public cloud supporting azure aws build tool automation allow business team leverage public cloud fast repeatable secure manner one teamwork complement strong technical foundation required hand public cloud python infrastructure code tool e g terraform ansible etc building restful interface agile methodology ci cd tool git jira bitbucket golang angularjs microservices architecture design pattern desired 5 year engineering required,"Morgan Stanley
3.8",Bengaluru,,
Cloud and DevOps Engineer,think cloud engineer taskus helping build road map plan ultimately execute movement aws platform imagine going one thing mind spending day help build disruptive force behind taskus designed map requirement plan solution successfully execute maintenance system network cloud platform achievement gauged hour worked success failure project launch love partnering cross functionally taskus need requirement come creative approach make care deeply overall business way value like part delivers excellence entrepreneurial resourceful passionate making world better place like held accountable result able balance need customer operational target time providing world class satisfaction building integrating migrating maintaining environment aws applying security cloud resource public private network resource providing system engineering support production non production environment site responsible server build patch management virtual machine management automation etc developing maintaining high policy procedure troubleshooting debugging environment infrastructure problem hand migrating workload premise public cloud automating deployment aws using terraform cloudformation methodology building supporting available multisite implementing ec2 instance active directory setting elbs rds s3 redshift working knowledge web application server architecture public cloud requirement 5 year managing window linux server infrastructure 3 year working aws vpc transit gateway ec2 rds redshift 2 year automation ansible cloudformation terraform powershell bash gathering requirement analyzing designing developing testing maintaining migrating platform aws securing aws security group waf security hub providing system engineering support production non production environment premise premise taskus taskus provides generation customer power world disruptive company partnership amazing people technology provide ridiculously strategy business process optimization revolutionary technology best talent deliver transformational scale people heart everything embrace foster best class employee wonder named one best place la business journal san antonio business journal taskus recognized inc 5 000 fastest growing private company america list past five year los angeles business journal fastest growing private company previous three year taskus headquartered santa monica california operation across united state latin america philippine,"TaskUs
4.4",Indore,,
Cloud and DevOps Engineer,cloud engineer bengaluru hub nearly employee provide various type service finance hr supply chain customer care siemens entity across world business solution support siemens company worldwide achieve perfection internal process allowing colleague fully focus business future crafting maintain efficient pipeline architecture assemble large complex set meet functional non functional business requirement identify design implement internal process improvement automating manual process optimizing delivery designing infrastructure greater scalability etc build infrastructure required efficient extraction transformation loading wide variety source using aws big technology build application cloud based eco system amazon microsoft azure build tool analytics scientist member assist building optimizing product industry leader working analytics expert strive greater functionality system superheroes super mind building optimizing big pipeline architecture set strong analytic related working unstructured datasets build process supporting transformation structure metadata dependency workload management must certified one cloud platform azure aws etc 2 3 year operating critical high available infrastructure solid understanding message queuing stream processing scalable big store supporting working cross functional team multifaceted make mark exciting world siemens based bengaluru get visit location india beyond go journey take return get chance team impacting entire city country shape thing come siemens collection 000 mind building future one day time country dedicated equality application reflect diversity community employment decision siemens based qualification merit business bring curiosity creativity help shape tomorrow find siemens career siemens career organization business service siemens technology service private limited experienced full time,"Siemens Healthineers
4.1",Bengaluru,,
Cloud and DevOps Engineer,cloud engineer reporting jaipur udaipur purpose accelerate serve business enable jumio grow executing infrastructure network security operating system software project combination engineer troubleshooter sys admin server administrator project contributor needed project system maintenance future planning capacity migration move providing world class service timely efficient manner jumio cloud infrastructure including isps lan wan p2p software hardware network vendor saas solution cloud instance description design build configure application meet business process application requirement document quality documentation integral part infrastructure engineer document system configuration update system procedure policy created documentation used colleague change system recorded jira documentation workflow solution method sop procedure site infrastructure kept confluence project management infrastructure engineer often collaborates support staff coordinate vendor internal user implementing project project listed epic jira responsible setting meeting presenting information ordering supply equipment ensuring project delivered time tracking communicating progress effectively additional ad hoc duty assigned based business value infrastructure engineer integral effectiveness business serf business ensuring peak productivity performance local team actively contributing project jumio function committed accomplishing mission 1 accelerate business 2 secure business key responsibility working tandem engineering identify implement optimal cloud based solution planning designing developing cloud based application managing cloud environment accordance security guideline deploying debugging cloud initiative needed accordance best practice throughout lifecycle educating team implementation cloud based initiative providing associated training required employing exceptional problem solving see solve issue snowball problem using extensive knowledge apis design restful service integrate existing provider using json xml needed develop best practice larger cloud engineer building designing web service cloud along implementing geographically redundant service orchestrating automating cloud based platform throughout stay current industry trend making recommendation needed help excel technical multiple operating system including unix linux window multi threaded big distributive cloud architecture framework aws elb ec2 vpc ec eks ecr s3 sqs sn ssm secret km rds iam autoscaling cloudwatch cloudtrail config inspector waf building delivering managing cloud iaa environment using iaa platform including amazon web service aws possession leadership used consensus building mentoring working aws via cli management console monitoring aws instance service aws platform capability platform architecture platform engineering solution multiple cloud account service maintain optimize embrace ownership elk elastic logstash kibana logging stack implementation cloud migration elk stack house aws cloud strong understanding json ingest ,"Jumio
4.0",Jaipur,,
Cloud and DevOps Engineer,summary engineer iii support moneygram customer stakeholder partner staff overall business strategy servicing management technological resource incumbent participate project maintain documentation use engineer operation team incumbent engineer design build environment proper associated documentation process serving escalation assisting operation support environment primary responsibility design build technology environment proper associated documentation process aligned business requirement includes leading managing project adherence pmo framework participating vendor management creating maintaining documentation helping documentation develops report metric kpis appropriate gather requirement user key stakeholder existing technology solution alignment business need enterprise architecture defined technology capability partner enterprise architect determine future need participate planning session technology lifecycle manager determine meet future requirement utilizes best practice product prepared released production process engineer accountable working operation defining installation configuration provision process type instrumentation required administer monitor performance troubleshoot problem stability mind maintenance patching vendor supplied system partner application team common project goal may include limited deployment management appropriate component sdm lifecycle optimization specific platform physical configuration performance tuning oversight deployment assist operation analyze related supported system including critical event make recommendation provides support escalation point 2 operation team sev1 situation performs duty assigned,"MoneyGram International
3.0",Mumbai,,
Cloud and DevOps Engineer,together powering future higher education ellucian motivated mission higher education facing profound shifting demographic cultural perception combined declining support rising expectation forcing college university le come true believer power education transform life dedicated helping customer thrive survive transforming institution traditional paper based college yesterday agile connected campus today working cloud solution built world class infrastructure powerful analytics planning industry building enterprise solution tailored institution around world recovery automation configuration management using ansible terraform packer puppet chef welcome cli api scripting bash shell python javascript system health monitoring optimizing performance cloudwatch solarwinds nagios sumologic splunk administration web server running apache tomcat ii nginx networking including dns certificate management load balancing firewall routing exceptional problem solving enterprise scale cloud delivering paas saas solution itil knowledge incident problem management tool manage multiple project simultaneously able adapt changing business need make impact subject matter expert assigned specialization maintain technical documentation along process procedure work cross functional remote team worked operational support hour responsibility bring 3 year enterprise scale linux administration 2 year hand operational amazon web service aws working container kubernetes solid knowledge aws platform service including limited amis route53 vpc ec2 s3 eb elb sqs cloud watch hand aws provisioning system securing vpc implementation security group identity access management backup restore disaster desired aws certification preferred itil foundation certification preferred make ellucianlife day annual leave plus 11 public holiday competitive gratuity policy insurance annual health check plan variety family wellness benefit thrive flex program allows contribute towards health financial learning interest 5 charitable day support community support diversity inclusion program employee resource group buzzinga lean name parental leave employee referral bonus addition people foster learning education assistance program opportunity li sn1 additional information req id hiring full time mid remote travel required none,"Ellucian
3.6",Bengaluru,,
Cloud and DevOps Engineer,cloud engineer bengaluru hub nearly employee provide various type service finance hr supply chain customer care siemens entity across world business solution support siemens company worldwide achieve perfection internal process allowing colleague fully focus business future crafting maintain efficient pipeline architecture assemble large complex set meet functional non functional business requirement identify design implement internal process improvement automating manual process optimizing delivery designing infrastructure greater scalability etc build infrastructure required efficient extraction transformation loading wide variety source using aws big technology build application cloud based eco system amazon microsoft azure build tool analytics scientist member assist building optimizing product industry leader working analytics expert strive greater functionality system dont superheroes super mind building optimizing big pipeline architecture set strong analytic related working unstructured datasets build process supporting transformation structure metadata dependency workload management must certified one cloud platform azure aws etc 2 3 year operating critical high available infrastructure solid understanding message queuing stream processing scalable big store supporting working cross functional team multifaceted make mark exciting world siemens based bengaluru youll get visit location india beyond youll go journey take return youll get chance team impacting entire city country shape thing come siemens collection 000 mind building future one day time country dedicated equality application reflect diversity community employment decision siemens based qualification merit business bring curiosity creativity help shape tomorrow find siemens career siemens career organization business service siemens technology service private limited experienced full time,"Siemens
4.0",Bengaluru,,
Cloud and DevOps Engineer,hi immediate opening azure aws cloud engineer hire bangalore notice period immediate â 3 year â building maintaining system azure â migrating datacenters workload azure aws â implementing azure cloud solution using arm â implementing azure cloud solution using asm â leveraging version control system manage infrastructure code â recent design implementation complex available scalable solution â familiarity server datacenter virtualization technology vmware vmware nsx hyper v â least 1 yearsâ configuring implementing cloud storage solution meet varying demand â least 1yearsâ implementing solution meet todayâ information security requirement â least 1 yearsâ configuring azure network integrate mpls â enterprise wide architectural governance architecture decision exception etc â developing foundational useable technology component knowledge ability certification â architecture certification togaf archimate zachman etc â azure mcse cloud platform infrastructure preferred â azure mcsa cloud platform â aws certified devops engineer associate â aws certified advanced networking â aws certified solution architect associate â vmware vcp soft required â analytical problem solving ability â presentation mid â individual contributor 00 6 00 year,"NuSecond Technologies Private Limited
4.8",Bengaluru,,
Cloud and DevOps Engineer,mentored engineer develop hosting system architecture design implementation service making sure meet requirement scalability resiliency time cost effective project management technical programme cloud fulfil smaller technical project directly part cloud service contribute providing best uptime performance security sdl hosted customer continue develop service support business need exciting project driven improvement devops collaboration operational person skilled infrastructure system engineer demonstrable hand supporting window system running net java application private public cloud infrastructure hold working towards relevant system engineering accreditation e g aws sysops engineer mcsa comptia interpersonal methodical organized achieve high level customer satisfaction strive improvement reliable able collaborate range people developer support project team fulfil request project agreed time quality reporting bangalore associate cloud operation key responsibility maintain develop cookbook source control implement declarative configuration possible sdl product infrastructure controlled consistent plan monitor progress technical project implement infrastructure process improvement contribute departmental strategic project manage server estate respond system alert sdl centre cloud environment undertaking corrective action possible prevent alert becoming critical support troubleshoot issue microsoft server platform day day administration active directory policy dfs ii failover clustering take ownership provide regular update ticket assigned incident request problem planning time effectively deliver required ticket ola deploy optimize troubleshoot upgrade sdl enterprise language application net java carefully managing risk throughout adhering sdls management policy troubleshoot issue methodical manner recording detail investigative remedial action taken using powershell suitable language author maintain script automate repetitive task eliminate manual window patching anti virus date server backed tested server process documentation date appropriate documentation none may exist document share knowledge communicate effectively support team escalating issue appropriately contribute planned maintenance improvement initiative maintain knowledge technology development trained participate hour monitoring rota occasional hour scheduled may occasionally require different sdl office site technical window server administration configuration including active directory policy understanding networking principle tcp ip router firewall switch load balancer knowledge configuring troubleshooting net java application running ii apache tomcat knowledge sql server using troubleshooting sql script knowledge log management monitoring tool e g prtg zabbix cloudwatch aggregate correlate report log metric use performance tuning troubleshooting help automate action based event threshold working knowledge vmware esx vsphere administration working knowledge storage technology san na object cloud working knowledge symantec endpoint protection similar antivirus software working knowledge backup exec similar backup software using powershell administration automation configuring managing troubleshooting infrastructure deployment aws public cloud provider desirable servicenow similar ticketing management application candidate must able demonstrate practical knowledge infrastructure technology 4 5 year industry general verbal written english working public private cloud participating technical engineer delivering technical project problem solving eye working itil particular incident management customer stakeholder handling strong desire collaborate peer constructively resolve differing point view,"SDL
3.3",Bengaluru,,
Cloud and DevOps Engineer,min 4 year c min 2 year angular2 sound technical knowledge microsoft technology net core developing deploying containerized application docker cluster container orchestration framework kubernetes fabric docker swarm knowledge microservices architecture aws azure googlecloud openstack etc designing developing debugging complex software versed agile process written unit test automated test code part able provide simple solution complex problem knowledge angular c cloud aws azure aditional position 10 education b tech experienced,"Bloom Consulting Services
4.8",Bengaluru,,
Cloud and DevOps Engineer,responsibility provides hand technical design implementation automate application build deployment solution manage container cluster application deployment build self platform infrastructure code package automate optimize efficiency effort code process monitor automated build integration process efficient build execution facilitate resolution build release failure design implement devops best practice establish policy managing source code integration delivery maintain share technical documentation used engineer member ensures security integrated cloud architecture solution collaborate team help architect configure monitor support service technical building maintaining supporting environment aws hand terraform knowledge cloud technology cloud infrastructure including networking vpcs vgws dns containerization docker etc container orchestration kubernetes etc deployment operation demonstratable skill aws networking proven skillset latest aws networking service advanced routing interconnectivity multi account strategy demonstratable aws security including incident response framework shared security model architecture best practice reducing attack surface advanced knowledge around aws disaster recovery strategy architect granular recovery distributed system based required rpo rto proficiency operating system administration troubleshooting including linux window demonstrable one linux flavor e g rhel centos ubuntu suse proficient traditional agile methodology demonstratable knowledge around infrastructure code common framework including terraform demonstrable skillset scripting language e g bash powershell demonstrable skillset programming language preferably javascript python working aws sdk automating management aws infrastructure proficiency migrating monolithic application aws leveraging native service writing technical documentation technical audience strong commitment customer enablement communicate effectively developer quality assurance site reliability engineer qualification bachelor degree 5 year relevant m 3 year relevant 5 year demonstrated designing developing complex distributed solution e g cloud distributed system high performance computing 4 year operation management tool alerting monitoring provisioning deployment configuration management source control etc docker kubernetes containerization demonstrated infrastructure code improvement attitude verbal written aws certified solution architect associate plus linkerd istio plus,"Silicon Valley Bank
3.5",Bengaluru,,
Cloud and DevOps Engineer,key aws microsoft azure google cloud description knowledge cloud computing technology iaa paas saas hand public cloud aws microsoft azure google cloud linux administration e g ubuntu redhat centos knowledge scripting language like bash perl ruby python knowledge automation tool like jenkins chef puppet knowledge monitoring system e g nagios apache tomcat jboss implementation configuration troubleshooting database administration mysql mssql oracle postgres application server clustering working knowledge ldap sso zeal r various tool framework coming quick pocs effective written oral,CloudJournee,Bengaluru,,
Cloud and DevOps Engineer,responsible designing developing backend software primarily industrial test application engineer engage directly customer interface customer user requirement generate specification design develop validate deliver software production test application preferred aws service compute storage networking security component deep knowledge vpc configuring private public subnet nat gateway elb ec2 lambda s3 eb efs glacier rds sqs sn cloudwatch cloud formation hand using cloud platform provided big technology e ec2 emr redshift s3 kinesis knowledge big technology hadoop pig hive spark strong analytical problem solving analysis research java core java j2ee technology bash script migrating workload premise cloud cloud cloud migration programming mapreduce spark plus desired profile bachelor degree design debugging ability understanding software design principle presentation must oriented able multi task manage multiple project bangalore,Nive Systems,Bengaluru,,
Cloud and DevOps Engineer,3 year building secure scalable stable manageable internet system cloud service software cloud platform provision apps database cloud concept vmware server administration etc amazon web service aws aws technical certification extensive knowledge apis cloud service linux unix system best practice deploying application stack commitment best practice want opinion operational process devops deployment checklist,AppsCom Solutions,Chennai,,
Cloud and DevOps Engineer,chennai required 3 5 description working tandem engineering identify implement optimal cloud based solution planning designing developing cloud based application managing cloud environment accordance security guideline deploying debugging cloud initiative needed accordance best practice throughout lifecycle educating team implementation cloud based initiative providing associated training required employing exceptional problem solving see solve issue snowball problem using extensive knowledge apis design restful service integrate existing provider using json xml needed develop best practice larger cloud engineer building designing web service cloud along implementing geographically redundant service orchestrating automating cloud based platform throughout stay current industry trend making recommendation needed help excel terminology concept across popular public cloud service including cloud computing stack e infrastructure iaa platform paas software saas familiar popular solution leading cloud vendor especially big 3 amazon web service aws microsoft azure google cloud platform account public cloud market know way around one popular operating system linux unix window day day management client cloud based solution utilize one leading cloud vendor software kit analyse house system potential migration cloud,"iKomet Technology Solutions
4.8",Chennai,,
Cloud and DevOps Engineer,full time 2 5 year hyderabad description motivated linux aws cloud engineer passionate building resilient scalable secure architecture working collaborative cross functional building maintaining supporting environment running cloud exciting play key early adoption cloud focused developing process building automation self enabling team cloud engineer proficient number aws service versatile provide support across platform member share rotation duty cover escalation emergency fix responsibility solve complex scaling fail networking challenge deep working knowledge web database o server configuration linux apache mysql preferred platform knowledge distributed application enterprise application plus able multi cloud provider aws azure scripting one shell ruby perl python etc 24x7 hosting scripting perl python ruby cloud infrastructure troubleshooting upgrade configure system software support infrastructure application identify key area automation optimization enhance productivity produce written design documentation regarding proposed actual cloud deployment creation security group vpc rule listener iam user configuring snapshot backup ami restoration responsible general health maintenance cloud offering working ci cd tool jenkins aws code pipeline containerization using kubernetes kops grafana istio mesh along building maintaining ci cd pipeline must knowledge guide designing ci cd pipeline configuration management e g puppet chef ansible subversion git verbal written mandatory technology skillsets linux administration docker kubernetes scripting language shell python powershell etc cloud platform service preference google cloud azure ci cd tool like vsts git,"Modak Analytics
4.0",Hyderabad,,
