Job Title,Description,Company Name,Location,Unnamed: 4,Unnamed: 5
Research Analysts,"1-3 years of experience with strong analytical and thinking skills. Exceptional written, oral, and presentation communication abilities. Expertise in Excel and PowerPoint.","Sell2World
2.9",Pune,,
Research Analysts,"All our Researchanalysts positions are open to candidates studying in engineering, medicine, environmental science, and law. The research teams work collaboratively towards a mission of social good and help to broaden the potential of AI systems across various domains.","Target
4.0",Karnataka,,
Research Analysts,"Strong analytical skills and the ability to conduct large scale Internet research is what makes a successful Research Analyst. SearchFit India is looking for people with a knack for scrutiny and an inclination to probe deep. If you think you have it in you, you're a perfect fit for the SearchFit team.",Searchfit ecommerce solutions Private limited,New Delhi,,
Research Analysts,"Buy side Research of Financial, Healthcare, Chemicals and Construction sectors.

Good communication and presentation abilities.

Conviction in the investment ideas and presenting it to the Investment Committee.",Ksema Wealth Management Pvt Ltd,Chennai,,
Research and Analysis Analyst II,"Summary:

The Research Analyst, Steel Raw Materials position requires a junior to mid-level research analyst with 2 to 3 years of experience in researching steel raw materials. The Research Analyst, Steel Raw Materials is expected to work within the Coal, Metals & Mining team to perform research, insight and data functions, as well as additional analysis as needed, including contributions consulting projects.

Job Duties:
Contribute to and/or maintain supply-demand balance sheets for iron ore, scrap, and minor metals used in the steel making process.
Contribute to and/or maintain price forecasts for these steel raw materials
Contribute to monthly and ad hoc deliverables on the steel raw materials markets
Engage with clients of IHS Markits Steel Raw Materials service, delivering key messages and insights.
Collect data from a wide variety of global sources, with very high accuracy and attention to detail. Maintain data in optimal formats that are accessible by research analysts globally.
Develop new deliverables, including data visualizations in Power BI.
Analysts will be encouraged to contribute to regular reports and original research, collaborating with the broader Coal, Metals & Mining team, and other groups within IHS Markit.
Required Education:

Graduate degree in mathematics, engineering, economics, statistics or industry-related field required. Graduate degree with quantitative skills a plus.

Required Experience:

At least 2 years of experience in a steel raw materials research, or within the steel or steel raw materials industry

Other Skills:
Strong numerical and data analytical skills
Strong writing ability
Effective verbal communication skills
Advanced proficiency with MS Office applications required (Excel, Word and PowerPoint). Knowledge of Power BI, Tableau, VBA advantageous.
What You'll Love About Us Do ask us about these!
Total Rewards. Monetary, beneficial and developmental rewards!
Work Life Balance. You can't do a good job if your job is all you do!
Prepare for the Future. Academy we are all learners; we are all teachers!
Employee Assistance Program. Confidential and Professional Counselling and Consulting.
Diversity & Inclusion. HeForShe!
Internal Mobility. Grow with us!
Company overview

IHS Markit harnesses deep sources of information, analytics and expertise to forge solutions for the industries and markets that drive global economies. Our company partners with clients in business, finance and government to provide the unrivalled insights and perspectives that lead to well-informed, confident decisions. We call this The New Intelligence.

IHS Markit serves more than 50,000 key customers in more than 140 countries, including 80 percent of the Fortune Global 500. We help decision makers apply higher-level thinking to daily tasks and strategic issues across a host of industries and disciplines including energy, finance, automotive, engineering, technology, maritime and trade, chemical, and economics and country risk.

Headquartered in London, IHS Markit (Nasdaq: INFO) is committed to sustainable, profitable growth.

-----------------------------------------------
IHS Markit is committed to providing equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by the laws and regulations in any of our locations.

We are proud to provide reasonable accommodations to applicants with disabilities. If you are interested in applying for employment with IHS Markit and need special assistance or an accommodation to use our website or to apply for a position, please contact or call +1 212 849 0399. Determination on requests for reasonable accommodation are considered on a case-by-case basis. This contact information (email and phone) is intended for application assistance and accommodation requests only. We are unable to accept resumes or provide information about application status through the phone number or email address above. Resumes are only accepted through the online application process, and only qualified candidates will receive consideration and follow-up.

IHS Markit maintains a substance-free workplace; employees may be asked to submit to a drug test (where permitted by law). In addition, as a federal contractor in the United States, the company participates in the E-Verify Program to confirm eligibility to work.

For information please click on the following links:

IHS Markit Business Code of Conduct
Right to Work
EEO is the Law
EEO is the Law Supplement
Pay Transparency Statement

-----------------------------------------------

Current Colleagues

If you are currently employed by IHS Markit, please apply internally via the Workday internal careers site.","IHS Markit
3.5",Gurgaon,,
Research and Analysis Analyst II,"Summary:
The Research Analyst, Steel Raw Materials position requires a junior to mid-level research analyst with 2 to 3 years of experience in researching steel raw materials. The Research Analyst, Steel Raw Materials is expected to work within the Coal, Metals & Mining team to perform research, insight and data functions, as well as additional analysis as needed, including contributions consulting projects.

Job Duties:
Contribute to and/or maintain supply-demand balance sheets for iron ore, scrap, and minor metals used in the steel making process.
Contribute to and/or maintain price forecasts for these steel raw materials
Contribute to monthly and ad hoc deliverables on the steel raw materials markets
Engage with clients of IHS Markit’s Steel Raw Materials service, delivering key messages and insights.
Collect data from a wide variety of global sources, with very high accuracy and attention to detail. Maintain data in optimal formats that are accessible by research analysts globally.
Develop new deliverables, including data visualizations in Power BI.
Analysts will be encouraged to contribute to regular reports and original research, collaborating with the broader Coal, Metals & Mining team, and other groups within IHS Markit.

Required Education:
Graduate degree in mathematics, engineering, economics, statistics or industry-related field required. Graduate degree with quantitative skills a plus.

Required Experience:
At least 2 years of experience in a steel raw materials research, or within the steel or steel raw materials industry

Other Skills:
Strong numerical and data analytical skills
Strong writing ability
Effective verbal communication skills
Advanced proficiency with MS Office applications required (Excel, Word and PowerPoint). Knowledge of Power BI, Tableau, VBA advantageous.

What You'll Love About Us – Do ask us about these!

Total Rewards. Monetary, beneficial and developmental rewards!
Work Life Balance. You can't do a good job if your job is all you do!
Prepare for the Future. Academy – we are all learners; we are all teachers!
Employee Assistance Program. Confidential and Professional Counselling and Consulting.
Diversity & Inclusion. HeForShe!
Internal Mobility. Grow with us!

Company overview

IHS Markit harnesses deep sources of information, analytics and expertise to forge solutions for the industries and markets that drive global economies. Our company partners with clients in business, finance and government to provide the unrivalled insights and perspectives that lead to well-informed, confident decisions. We call this The New Intelligence.

IHS Markit serves more than 50,000 key customers in more than 140 countries, including 80 percent of the Fortune Global 500. We help decision makers apply higher-level thinking to daily tasks and strategic issues across a host of industries and disciplines including energy, finance, automotive, engineering, technology, maritime and trade, chemical, and economics and country risk.

Headquartered in London, IHS Markit (Nasdaq: INFO) is committed to sustainable, profitable growth.
IHS Markit is committed to providing equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by the laws and regulations in any of our locations.
We are proud to provide reasonable accommodations to applicants with disabilities. If you are interested in applying for employment with IHS Markit and need special assistance or an accommodation to use our website or to apply for a position, please contact or call +1 212 849 0399. Determination on requests for reasonable accommodation are considered on a case-by-case basis. This contact information (email and phone) is intended for application assistance and accommodation requests only. We are unable to accept resumes or provide information about application status through the phone number or email address above. Resumes are only accepted through the online application process, and only qualified candidates will receive consideration and follow-up.

IHS Markit maintains a substance-free workplace; employees may be asked to submit to a drug test (where permitted by law). In addition, as a federal contractor in the United States, the company participates in the E-Verify Program to confirm eligibility to work.","Ipreo
3.5",Gurgaon,,
Research Associate,"JOB SUMMARY: The Research Associate, which may be located at a specific client location, is responsible for data entry, report writing, client account management, employment, reference, education, address, database and criminal verifications.

Education/Experience:
Graduate. Post graduate, preferred. Fresher with or without experience of background screening, administrative, and/or compliance experience are required.

The Essential Functions Include:
Represent Pinkerton’s core values of integrity, vigilance, and excellence.
Complete employment, reference, education, address, database and criminal verifications.
Ensure assigned work is completed, as defined by the process and applicable turnaround time.
Responsible for the achievement of both productivity and quality goals.
Maintain and update online portal, as needed.
Ensure accurate and correct data entry and report writing.
Manage client calls; based on situation or issue, escalate as needed.
All other duties, as assigned.
Competencies (As Demonstrated Through Experience, Training, and/or Testing):
Background screening, administrative, and/or compliance experience.
Proficient typing skills.
Attention to detail and accuracy.
Able to analyse issues and propose appropriate solutions.
Strong written and verbal communication skills.
Professional demeanour while interacting with internal and external stake holders.
Able to carry out responsibilities under general supervision.
Serve as an effective team member.
Able to organize workload for effective implementation.
Computer skills; Microsoft Office.
EOE/M/F/Vet/Disabilities","PINKERTON
3.2",Gurgaon,,
Research Associate II or III - Modeling and Simulation,"Research Associate II - Modeling and Simulation
We are looking to fill this position in our Gurgaon, India office.
Evidera is a global research consulting group that partners with life sciences organizations worldwide to develop, capture, and communicate the clinical and economic evidence required to substantiate the value of their products and optimize their products’ market access and commercial success. Our research and consulting services are driven by world-class science and thought leadership and leverage a unique combination of capabilities in health economics, outcomes research, market access, data analytics, and epidemiology.
Our multidisciplinary Modeling and Simulation experts design and implement health economic models that describe complex medical processes to understand and evaluate the implications of clinical trials; demonstrate the value of interventions beyond efficacy, and assess benefits, risks, and the economic consequences associated with healthcare interventions. If you have a passion for health economic modeling to conduct cost-effectiveness analyses of healthcare interventions and have experience conceptualizing and implementing simulation models (e.g., discrete event simulation) and other decision-analytic models (e.g., decision trees, Markov, individual state-transition, survival partition), a position in Modeling and Simulation at Evidera is waiting for you!

Position Overview
Implement simulation models (e.g., discrete event simulation) and other decision-analytic models (e.g., decision trees, Markov, individual state-transition, survival partition) to assess the cost-effectiveness of healthcare interventions. Support scientific and financial project management, scoping, tracking progress, and team work for multiple projects.

Essential Duties and Responsibilities: (other duties may be assigned)
Implement one or more of the following under direction:
Design and development of health economic modeling to conduct cost-effectiveness and budget impact analyses of healthcare interventions, using simulation models (e.g., discrete event simulation) and other decision-analytic models (e.g., decision trees, Markov, individual state-transition, survival partition).
Program the models using Microsoft Excel with Visual Basic for Applications (VBA) or simulation specialized software (e.g., Arena).
Conduct literature reviews with emphasis on extracting data pertinent to health economic evaluations and cost-effectiveness analyses.
Conduct basic statistical analyses (e.g., descriptive statistics and regression analysis)
Support development and maintenance of scientific resources (e.g., model templates, modeling training manuals).
Draft project deliverables (e.g., Excel with VBA based models, user guides, model specifications and technical reports) and draft abstracts and sections of manuscripts with possible co-authorship.
Track budget and expenses and monitor timelines and deliverables for multiple projects.
Support other ""non-billable"" activities as needed (e.g., draft proposals; informal mentoring of junior staff; develop relations with colleagues within the company).
Travel may be required.
Education and Experience
PhD or Master’s degree in Operations Research or Industrial Engineering or Bachelor’s degree in Operations Research or Industrial Engineering with more than two years of relevant work experience. PhD or Master’s degree in other fields will be considered (e.g., Mathematics, Economics, Epidemiology) with relevant experience programming simulation models (e.g., discrete event simulation) and other decision analytic models (e.g., decision trees, Markov, individual state-transition, survival partition) in Microsoft Excel with VBA.
What you bring to Evidera
Practical knowledge of research project implementation.
Familiarity with mathematical and simulation modeling.
Experience working with modeling/simulation software, in particular Microsoft Excel using VBA.
Excellent computer skills, including Microsoft Word and PowerPoint.
Strong quantitative skills, with solid understanding of basic statistics.
Energy, a great work attitude and fit well with our team.
Strong organization skills.
Language Skills
Competent in written and spoken English.
Computer Skills
Required: Excel and VBA expertise, Microsoft Word, Microsoft PowerPoint
Desired: Experience using other simulation and/or decision-analysis software (e.g., Arena, TreeAge).
Evidera offers a competitive salary and benefits package. Our office locations have great amenities and frequent social events. We are committed to providing training and professional development, with ample opportunity to advance, for all of our staff.
Evidera, Inc. provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, genetics, sexual orientation, gender preference, disability, or status as a qualified individual with a disability or protected veteran.","Evidera
3.8",Gurgaon,,
Risk Analyst,"Job Description:

Job Title Risk Analyst

Location Mumbai

Market Data Strategy and Analytics (MDSA) is a function within MVRM that is responsible and accountable for the procurement, analysis and governance of historical market data used as inputs in the key risk metric (eg Value at Risk, Economic Capital, Credit Counterparty Risk, Portfolio Stress Test).

The core mandate of the team is split in three main groups:
RtB operations, Governance and Optimization: Key responsibilities include procurement of historical market data, perform data quality checks and remediation where required, generation of market data (DB Analytics) objects, Exposure Info and Pricing Info objects for Historical Simulation Full Revaluation, production of key KPIs & governance, optimization of existing processes, face off to regulatory and audit engagements.
Market Data Analytics: Key responsibilities include development of proxy methodologies where historical data does not exist (including new risk factors introduced as a result of IBOR migration), development of approaches for enhanced data quality assessment, specify business requirements for FRTB from a market data perspective (including interplay of ES, NMRF & RTPL), develop analytics supporting gap filling in historical time series and forecasting trends

Market Data Strategy: Key responsibilities include driving discussions between FO, IT and MDSA to define the target market data strategy, both from an architectural and functional perspective, Streamline various market data tools/applications in strategic infrastructure and drive the build out of a central market data utility for multiple users/models, ensure data alignment between FO/GVG and Risk, search for synergies with GVG and FO to drive cost efficiency.

What we’ll offer you

As part of our flexible scheme, here are just some of the benefits that you’ll enjoy

Best in class leave policy Gender neutral parental leaves 100% reimbursement under child care assistance benefit (gender neutral) Flexible working arrangements Sponsorship for Industry relevant certifications and education Employee Assistance Program for you and your family members Comprehensive Hospitalization Insurance for you and your dependents Accident and Term life Insurance Complementary Health screening for 35 yrs. and above

About us and our teams

Please visit our company website for further information:

https://www.db.com/company/company.htm

How we’ll support you

Your skills and experience

Your key responsibilities
Training and development to help you excel in your career
Flexible working to assist you balance your personal priorities
Coaching and support from experts in your team
A culture of continuous learning to aid progression
A range of flexible benefits that you can tailor to suit your needs
1+ years of experience in a financial markets role preferably in market risk management
Excellent knowledge of theoretical and practical aspects of quantitative finance and quantitative risk management
University degree (Master, PhD) in quantitative finance, mathematics, physics, engineering or comparable
Excellent verbal and written communication skills in English
Experience in working in a multinational team of highly qualified staff
Lifting the design of the market data infrastructure to a strategic platform which would support our Full Revaluation capabilities (VaR, CCR, Stress Testing, etc.) while being responsible for dealing with very critical issues and escalations
Providing quantitative and qualitative justifications for modelling choices, assumptions made, data selection, reliability of model inputs such market data
quantitative modelling of market risk data using machine learning and statistical techniques including but not limited to:
development of proxy methodologies for new risk factors (eg IBOR replacements like SOFR, ESTR), data validation and forecasting, development of data filling algorithms
Validating model choices by theoretical proof and support them with empirical evidence (e.g. statistical analysis of historical market data or back-testing)
Design and implement market data framework compliant with principles of FRTB, especially interplay of ES, NMRF, RTPL
Our values define the working environment we strive to create – diverse, supportive and welcoming of different views. We embrace a culture reflecting a variety of perspectives, insights and backgrounds to drive innovation. We build talented and diverse teams to drive business results and encourage our people to develop to their full potential. Talk to us about flexible work arrangements and other initiatives we offer.

We promote good working relationships and encourage high standards of conduct and work performance. We welcome applications from talented people from all cultures, countries, races, genders, sexual orientations, disabilities, beliefs and generations and are committed to providing a working environment free from harassment, discrimination and retaliation.

Click here to find out more about our diversity and inclusion policy and initiatives.","Deutsche Bank
3.5",Mumbai,,
Sales Executive/Research Analyst,"CAREERS

Sales Executive/Research Analyst

Bengaluru, India
JOB DESCRIPTION

Looking for a high energy and self-motivated team member to identify and mine quality leads via traditional and digital lead generation mediums.
THE IDEAL CANDIDATE WILL

Mine quality leads from LinkedIn or other open source business networking sites in the given period
Performing various types of account research on a regular and ad-hoc basis
Maintain the lead list and data integrity in the database. Work closely with marketing and business development in procuring and importing data, and ensuring data are properly segmented for targeting purposes
ELIGIBILITY CRITERIA

Graduation is a must
Fresher/1 year of relevant work experience
Excellent written and verbal communication and interpersonal skills
Working knowledge of Microsoft Excel
Detail-oriented with attention to accuracy
Ability to organize, multitask, work independently on several projects and meet deadlines
Experience in a startup preferred
Experience in market research and getting quality cold prospect list is a plus
Analytics industry knowledge is a plus
Send your CV to careers@tredence.com","Tredence
3.5",Bengaluru,,
Senior Analyst,"Vacancy Name Senior Analyst
Vacancy Reference VN463
Location Country India
Location City Bangalore
Description • Manage and Reconcile Derivatives invoices according to process and procedure
• Meet Service Level Agreement targets
• Work on SmartStream’s Transactions, Fees Cost and Invoice Management solution ensuring all service level agreements are met.
Job Responsibilities • Typical Work Activities include:
• Use the Smartstream solution to match client data and highlight any exceptions.
• Raising data exceptions and managing the investigation process to completion.
• Prioritising work to ensure all SLA’s are adhered too.
• Keeping the client fully informed of progress and liaising with brokers & banks to close any issues.
• Work with multiple teams to provide ideas and input into improving the Smartstream solution.
Key Skills • • Minimum 5 years of Derivatives Product knowledge with experience in Listed or OTC Brokerage
• Sound knowledge of Investment Banking products predominantly Derivatives
• Detail understanding in Trade Lifecycle
• Excellent knowledge of Excel
• Analytic problem solving skills
• Good numeracy skills.
• Experience of working with SLA environment
• Working experience in a data reconciliation or data matching role.
• 5-6 years of experience of working in the Banking/finance industry
• Experience of working in a Software House or Development centre is a good to have
• Familiarity with project methodology is a good to have
Desirable Skills • Excellent communication skills both written and verbal
• Effective prioritisation
• Ability to build good relationships with stakeholders
• Focus on Delivery and Customer Service
• Teamworker
• Calm, methodical approach to problem solving
Qualifications • Graduate/Post Graduate in any faculty related to Banking and Financial Services
Experience Minimum 5 years of Derivatives Product knowledge with experience in Listed or OTC Brokerage
• Sound knowledge of Investment Banking products predominantly Derivatives
• Detail understanding in Trade Lifecycle
• Excellent knowledge of Excel
• Analytic problem solving skills
• Good numeracy skills.
• Experience of working with SLA environment
• Working experience in a data reconciliation or data matching role.
• 5-6 years of experience of working in the Banking/finance industry
• Experience of working in a Software House or Development centre is a good to have
• Familiarity with project methodology is a good to have
Employment Type Permanent
Benefits • Need to have a ‘can do’ attitude to problem management.
• Comfortable in a fast moving environment with multiple customers and tasks.
• Works well in a busy environment and takes full ownership.
• Should be a go-getter
• Hardworking and flexible with times (Currently no shifts)
• Willing to travel if required","SmartStream Technologies
3.2",Bengaluru,,
Senior Analyst Research Analytics & Insights,"Experience:
00 - 6.00 years
Position Type:
Full Time – FT
Functional Area:
Intelligence & Analytics
Education:
MDS,MBBS,Ph.D,M.Pharm,B.Sc
Work Location:
Bangalore

This Job requirement is for our Indegene Inc entity for a Senior Analyst Research Analytics & Insights in Bangalore Location
Role:
Senior Analyst Research Analytics & Insights

About Indegene:

At Indegene, we look to change healthcare for the better. Being an Indegene employee is not just doing a job, but it is about real contribution and outcomes. We are a global team of over 1,200 employees across 14 global locations. Our singular focus is to deliver real outcomes that are measurable, impactful, and sustainable. This has made us a recognized global leader and partner to some of the largest and most respected healthcare organizations.

Joining us means you will be part of a great company, one that joins hands to really improve patient and business outcomes using analytics, technology, operations, and medical expertise. Our people are exceptionally bright, motivated, and customer focused. Even though they are from diverse cultural and academic backgrounds, they have three things in common—they are really passionate about healthcare, they are committed to their customers and teams, and they sincerely believe that collaboration is the key to achieving their personal and professional goals.

Job Summary:

A Senior Analyst RAI needs to understand and map healthcare and pharmaceutical requirements and provide solutions in the area for forecasting, business intelligence service, medical record retrieval, abstraction, coding services, and health outcomes offerings. He or she also needs to generate and disseminate actionable intelligence to support recommendations to clients that support a broad range of competitive market strategies through analysis of related product, market, or share trend.

Job Description:

The roles and responsibilities of the Senior Analyst RAI include the following:

· Analyzing, designing, developing, coordinating, and executing testing to ensure that business and data quality requirements have been met

· Working toward the improvement in assignments, and hitting the content mark with minimal changes based on the requirement

· Working on monthly dashboard and reporting

· Adhering to compliance procedures and internal/operational risk controls in accordance with any and all applicable regulatory standards, requirements, and policies

Desired Skills and Experience:

· Education—PhD/MD/MBBS/MPharm/other life sciences graduate, with or without MBA

· Experience—Minimum 3 years of relevant experience

· Should be fully independent in data analytics

· Experience in pharmaceutical forecasting and analytics

· Should be a self-starter and capable of operating on minimal management oversight

· Ability to work under pressure to meet agreed deadlines

· Passion, energy, and enthusiasm to drive results

· Passion to design artistically and a keen interest to learn new concepts and technologies

· Demonstrating good technical competence of understanding, and knowledge on search engines and books for referencing on copyrights and plagiarism","Indegene
3.5",Bengaluru,,
Senior Android Developer,"We are hiring a highly hardworking, experienced Android Developer with a real passion for pushing the boundaries of mobile. We work in a fast-paced, agile environment, delivering innovative software that is significant to the operations of our product. One should be constantly learning, and seeking to improve your craft, and happy working as member of a cross-functional team – keen to learn from others and pass on knowledge to improve others. If have passion, skill, and want to join in building excellent software, and continuing to break boundaries with new ideas and concepts, then apply now and tell us how it will help craft and make a difference here at OLX People.

What you would be doing daily!

Job Description;

Key Responsibilities, Skills Requirements & Proficiencies;

 Proven knowledge of Android UI design principles, mobile landscape, architectures, patterns, and methodologies.
 Experience with Android SDK, working with remote data via REST and JSON.
 Expertise of Android SDK, different versions of Android, and how to deal different screen sizes.
 Experience on Android native app's development is an added advantage. Understanding of Android Code signing process and deployment model.
 Android Development experience (at least 4-7 years of experience) with React Native (at least 8- 10 month experience with good knowledge of Redux)
 Prove expertise of the full mobile development life cycle.
 Experience on Web development technology stack, HTML/ JS/ CSS and other web development libraries and frameworks will be an advantage.
 Experience on React Native APIs, Javascript, ECMAScript (OOJS) and JSX coding practices and conventions.
 Thorough understanding of React Native development tools like IDEs (Nuclide, Atom, Sublime Text, or Visual Studio Code), Chrome debugging tools, ESLint, React Native CLI, Watchman, package manager etc.
 Good familiarity with React Native built- in and popular third party frameworks, libraries, and accelerators. Expertise on most of the popular ones.
 Diagnose and fix bugs and performance bottlenecks for performance that feels native. Proficient understanding of code versioning tools, such as Git. Familiarity with continuous integration.
 Hands on experience with GraphQL is a bonus
 Experience with offline storage, threading, and performance tuning.
 Development and maintenance of applications aimed at a vast number of diverse Android devices.
 Familiarity with cloud message APIs and push notifications. A knack for benchmarking and optimization.
 Experience in debugging cross-browser and cross-web-platform compatibility issues.
 The desire to be continually learning about newly emerging technologies/industry trends & challenges, perform duties with minimal guidance.
 Strong problem solving and analytical skills. Experience of working in product companies.
 Proficiency in Spoken and Written English, Punctual and Meticulous.

 Graduate / Post Graduate Engineering Background BE/B-Tech/ME/M-Tech in Computer Science,
Computer Engineering or equivalent or related technical field (preferably IITs/Ns/IIITs/BITs).","OLX Group
3.6",Bengaluru,,
"Senior Automation Engineer, Cloud Management","About the Team:
AppDirect is the leading cloud service marketplace company dedicated to revolutionizing the way businesses run. We offer a cloud service marketplace and management platform that enables companies to distribute web-based services. The global network of AppDirect-powered marketplaces allows businesses to find, buy, and manage the best applications the cloud has to offer.

With our award-winning platform, service providers can launch a state-of-the-art online application store within a matter of weeks, while developers can integrate once and make their software available across multiple marketplaces worldwide. Our products offer more advanced features and tools than any other competitive solution, putting AppDirect at the forefront of the rapidly evolving market for cloud services delivery.

About You:
We are rapidly expanding and looking to hire talented and ambitious software engineering talent in Pune. As a member of the team, you will create, grow, and manage a distributed network of marketplaces and applications. We love entrepreneurial spirit and those who bring experience from established organizations. You are a highly technical, hands-on developer with a passion for producing maintainable and robust code. You will design and develop well-tested software, build mission critical services, and APIs that scale with our increasingly elegant set of features.

What you'll do and how you'll make an impact:
Represent the interests of users and customers through relentless pursuit of a quality product
Document issues and bugs; relentlessly move each bug through its life cycle
Design and create manual tests in a TCM tool like TestRail
Test automation for REST APIs using RestAssure and Java
Contract test automation using Pact.io
Performance testing using JMeter or Gatling
Automate mundane tasks and build meaningful dashboards for the team to promote efficiency
Collaborate with developers, QA team, product managers, partners and consultants to deliver the highest quality with each release
Consistently raise the bar of what exceptional quality looks like by researching and promoting improved QA practices for the team
What you'll need:
Minimum 3-6 years experience with manual and automation testing
Bachelor's degree in Computer Science or a related technical field
Experience with QA methodologies for large scale web applications, understanding of software development process
Worked in agile environment and knowledge about jira
Experience with automation tools like Selenium with Java and TestNG
Basic knowledge/hands on experience of DevOps tools like Jenkins, Docker
Basic knowledge/hands on experience for build tools like Maven, Gradle
Basic knowledge/hands on source control tools like git, bitbucket etc.
SQL Basics (preferably MySQL, mongodb)
Good troubleshooting instincts and skills for frontend, backend and other components of the web application stack
Well-versed with unix/linux commands
Excellent soft skills and a demonstrated ability to multitask and manage time efficiently
Open to flexible work timings for collaborating with remote teams in different parts of the world
Bonuses:
Experience of working in SDET role
Test automation using NodeJS, Puppeteer or similar tools
Knowledge about microservice architecture, Contract testing using Pact.io
Knowledge of browser debug tools and log and alerts management tools like Splunk, Kibana

About AppDirect:

AppDirect is the only end-to-end commerce platform for selling, distributing, and managing cloud-based products and services to succeed in the digital economy. The AppDirect ecosystem connects channels, developers, and customers through its platform to simplify the digital supply chain by enabling the onboarding and sale of products with third-party services, for any channel, on any device, with support. Powering millions of cloud subscriptions worldwide, AppDirect helps organizations, including Jaguar Land Rover, Comcast, ADP, and Deutsche Telekom connect their customers to the solutions they need to reach their full potential in the digital economy.

We believe that the unique contributions of all AppDirectors is the driver of our success. To make sure that our products and culture continue to incorporate everyone's perspectives and experience we never discriminate on the basis of race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.

At AppDirect we take privacy very seriously. For more information about our use and handling of personal data from job applicants, please read our Candidate Privacy Policy. For more information of our general privacy practices, please see AppDirect Privacy Notice: link: https://www.appdirect.com/about/privacy-notice","AppDirect
3.6",Pune,,
Senior Cloud DevOps Engineer,"NXP Semiconductors N.V. (NASDAQ: NXPI) enables secure connections and infrastructure for a smarter world, advancing solutions that make lives easier, better, and safer. As the world leader in secure connectivity solutions for embedded applications, NXP is driving innovation in the automotive, industrial & IoT, mobile, and communication infrastructure markets. Built on more than 60 years of combined experience and expertise, the company has over 29,000 employees in more than 30 countries and posted revenue of $8.88 billion in 2019.

The role of Senior Cloud DevOps engineer has a key role in the Cloud Center of Excellence. You will be responsible for developing and implementing the automation tooling and CI/CD pipelines for the cloud landing platform within Azure and AWS.. This role is twofold: on one hand you build the code for the Cloud landing-platforms and on the other hand you developing and support the CI/CD pipelines for the other development teams.

Your Responsibilities
Develop, implement and maintain a fully automated Cloud landing platform, to enable a smooth and secure way for business and IT teams to develop and deploy Cloud based services
Design, implement, and maintain CI/CD pipelines and underlying tooling for Cloud based IT services
Design and automate standard products and services on top of the cloud landing platform
Be evangelist of Cloud computing to the rest of NXP
Stay up to speed with the newest Cloud technologies
Work closely with cloud enablement team and work pro-actively with other IT teams (and NXP business teams
Actively participate in communities/forums/guilds on Cloud computing
Your Profile

We are looking for a Cloud Senior DevOps Engineer with the following characteristics:
Knowledge of the DevOps culture and principles.
Proven experience in software engineering techniques, cloud-native architecture and supporting tooling
Proven experience with AWS and/or Azure
Up to date and proven experience with CI/CD pipelines and supportive tooling
Up-to-date knowledge of cybersecurity threats, current best practices and latest software.
Strong teamwork and communication skills.
Organized, efficient, and results-driven
You are a technical, creative, analytical, open-minded and transparent on own work
Eager to learn and not afraid to take initiative. You know how to learn from failure
You have great English communication skills, both verbally as in writing
You have technical background and affinity with R&D
What’s in it for you

This is what we offer to you as a working environment:
A recently started new energetic team with the aim to be front-runner in enabling Cloud Services
A team that is a big ambassador for DevOps way of working
Collaboration opportunities with other IT and business teams
A self-organizing team with flexibility in working hours and location
A challenging environment which stimulates you to continuously develop yourself as an individual with coaching, experiments and room for failure
An inspiring work environment
A global company with offices around the globe","NXP Semiconductors
3.7",Bengaluru,,
