Title,Location,Company,Salary,Description
Technical Program Manager,"Pune, Maharashtra",Frontdoor,None,"Company Overview

Frontdoor is a company that’s obsessed with taking the hassle out of owning a home. With services powered by people and enabled by technology, it is the parent company of four home service plan brands: American Home Shield, HSA, Landmark and OneGuard. Frontdoor serves more than two million customers across the U.S. through a network of 15,000 pre-qualified contractor firms that employ over 45,000 technicians. The company’s customizable home service plans help customers protect and maintain their homes from costly and unplanned breakdowns of essential home systems and appliances. With more than 45 years of experience, the company responds to over four million service requests annually (or one request every eight seconds). For more details, visit frontdoorhome.com

Position Overview:
As a Sr Technical Program Mgr L4, you will be responsible for independent execution of medium projects impacting a team of 10+ people and team, defining of project scope and schedule while focusing on regular and timely delivery of value; organizing and leading project teams; managing risk and issues; correcting deviations from plans; and performing delivery of product to the business. You will be responsible for managing several concurrent and complex projects using agile methods with proven program management skills in a fast-paced environment that may cross multiple business divisions and engineering teams. Successful candidates will have a solid technical background, possess a result-driven mindset, and have a keen eye for detail. Strong problem-solving abilities, sound business judgment, and effective leadership skills are critical to the position.

Job Responsibilities:
Own the releases, de-risk them, and take them to completion. Understand the technical details of the development and break break down project work to provide clarity. Identify need for resources from or trade-offs with other teams to maximize the overall company’s goals.

Coordinate with others to manage dependencies, risks, and schedules. Write trade-off documents to be reviewed by stakeholders across the company. Act as a sounding board for managers to make decisions on resources assignment for projects. Work with developers to tease out undercurrent concerns not clearly expressed and bring out clarity. Be a voice for the engineer. Communicate effectively to others of project status and resolutions. Coordinate work and manage dependencies across multiple teams

Create, document, and maintain project plans and coordinate tasks required for timely completion of projects

Drive creation of project Charter and Milestones with Engineering manager or lead; work with PM to define roadmap and priorities; create detailed project plans for medium projects; and investigate use/procurement of collaboration tools

Break down project requirements to drive project plan items. Define project schedule in coordination with PM and Engineering.

Mitigate project risks; tracks down dependencies and work to brin in schedule through dependency tracking; communicate project deviances to schedule to Development Mgr

Work with Engineers in the creation of UML and sequence diagrams for features before implementation

Identify potential gaps in architecture and testing strategies

Perform debugging and testing of product to have a personal sense and judgment of quality

Job Requirements:
Bachelor’s degree in Computer Science, Information Systems Management, Mathematics, other related fields, or equivalent experience.

4-8 years of experience in managing technology projects in support of a highly technical environment

4-8 years’ experience in managing work in an agile environment PMP (Project Management Professional) certification

Experience working with remote teams in extended time zones

Experience in managing complex projects or programs at scale; Experience managing cross-organizational programs and ability to set and hold teams and individuals to timelines and deliverables without explicit authority

Solid understanding of and demonstrated experience in using appropriate tools:

Agile Project Management tools such as Jira/VSTS or equivalent

PM tools such as Project or Planview

Experience in motivating and helping team members build strong teams Experience in managing others to deadlines Solid analytical skills are critical Strong verbal and written communication skills and experience interacting with both business and engineering individuals at all levels including the executive level

Preferred Requirements:
8+ years software engineering experience, with a proven track record of leading large-scale IT projects to successful delivery and completion

Strong experience in SQL

Experience in JIRA reporting and create data analysis reports in PowerBI is a plus

Experience in parsing log files to narrow down issues for the engineers in case of escalations

Experience and understanding of consumer-facing applications

Experience testing web and mobile applications

Frontdoor is a company that’s obsessed with taking the hassle out of owning a home. With services powered by people and enabled by technology, it is the parent company of four home service plan brands: American Home Shield, HSA, Landmark and OneGuard, as well as Candu Home Solutions, an on-demand membership service for home repairs and maintenance, and Streem, a technology company that enables businesses to serve customers through an enhanced augmented reality, computer vision and machine learning platform. Frontdoor serves more than two million customers across the U.S. through a network of more than 16,000 pre-qualified contractor firms that employ over 45,000 technicians. The company’s customizable home service plans help customers protect and maintain their homes from costly and unexpected breakdowns of essential home systems and appliances. With nearly 50 years of experience, the company responds to over four million service requests annually (or one request every eight seconds). For more details, visit frontdoorhome.com .

Job Category: Engineering

ID: R0014205"
Big Data Engineer,"Bengaluru, Karnataka",Zinnov,None,"About the Draup:
DRAUP is a stealth-mode start-up, incubated at Zinnov, and working on Big Data and Machine Learning. We are building an Enterprise Sales Enablement platform, which will enable huge multi-corporations to be able to sell better. We are a 10-month-old team creating a new product led by very experienced Serial Entrepreneurs with more than 12 years of experience in the sales industry with a good track record of creating and selling off a very successful start-up.

The Big Data Engineer at Draup is responsible for building scalable techniques and processes for data storage, transformation and analysis. The role includes decision-making and implementation of the optimal, generic, and reusable data-platforms. You will work with a very proficient, smart and experienced team of developers, researchers and co-founders directly for all application use cases.

Experience:
1. B.E / B.Tech / M.E / M.Tech / M.S in Computer Science or software engineering.
2. Experience of 2-6 Years working with Big Data technologies.
3. Open to embrace the challenge of dealing with terabytes and petabytes of data on a daily basis. If you can think out of the box have good code discipline, then you fit right in.

Responsibilities:
1. Develop, maintain, test and evaluate big data solutions within the organisation.
2. Build scalable architectures for data storage, transformation and analysis.
3. Design and develop solutions which are scalable, generic and reusable.
4. Build and execute data warehousing, mining and modelling activities using agile development techniques.
5. Leading big data projects successfully from scratch to production.
6. Creating a platform on top of stored data sources using a distributed processing environment like Spark for the users to perform any kind of ad-hoc queries with complete abstraction from the internal data points.
7. Solve problems in robust and creative ways.
8. Collaborate and work with Machine learning and harvesting teams.

Skills:
1. Proficient understanding of distributed computing principles.
2. Must have good programming experience in Python.
3. Proficiency in Apache Spark (PySpark) is a must.
4. Experience with integration of data from multiple data sources.
5. Experience in technologies like SQL and NoSQL data stores such as Mongodb.
6. Good working Knowledge of MapReduce, HDFS, Amazon S3.
7. Knowledge of Scala would be preferable.
8. Should be able to think in a functional-programming style.
9. Should have hands-on experience in tuning software for maximum performance.
10. Ability to communicate complex technical concepts to both technical and non-technical audiences
11. Takes ownership of all technical aspects of software development for assigned projects.

Benefits:
1. Expertise in big data infrastructure, distributed systems, data modelling, query processing and relational.
2. Involved in the design of big data solutions with Spark/HDFS/MapReduce/Storm/Hive.
3. Worked with different types of file-storage formats like Parquet, ORC, Avro, Sequence files, etc.
4. Strong knowledge of data structures and algorithms.
5. Understands how to apply technologies to solve big data problems and to develop innovative big data solutions.
6. Someone with entrepreneurial mind-set delivering quick and efficient solutions with good design and architectural patterns will be preferred."
Big Data Engineer,"Bengaluru, Karnataka",PayU,None,"Role: Big Data Engineer
Company: PayU Payments Pvt Ltd
Location: Gurgaon/Bengaluru

About Company:
PayU, the fintech-arm of Naspers, is a leading financial services provider in global growth markets. We use our expertise and heritage in cross border and local payments to extend the services we offer to merchants and consumers. Our innovative technology, developed in-house as well as through investments and strategic partnerships, empowers billions of people and millions of merchants to buy and sell online, extending the reach of financial services.
Our local operations span 18 growth markets across Asia, Central and Eastern Europe, Latin America, the Middle East and Africa. Here we deliver fast, simple and efficient financial services technology that unlocks access to more than 2.3 billion consumers in our regions.
Regulated under the Reserve Bank of India, PayU India has advanced solutions to meet every digital payment need. The company has an in-depth understanding of the vast and intricate details of the Indian market and its payment landscape. The company brings convenience and trust through continuous innovation leveraging technology.
PayU India forays into two business verticals - payment offerings under PayU Payments Services Ltd. and alternate lending under PayU Finance. Headquartered in Sohna Road, Gurgaon, the company has a presence in Mumbai, Pune and Bangalore and has a total strength of 700+ employees. Anirban Mukherjee is the CEO for PayU India working with the global CEO Laurent Le Moal.
Under the aegis of PayU Payments Services Ltd., PayU provides payment gateway solutions to online businesses through its cutting-edge and award-winning technology. In India, PayU covers nearly 60% of the airline business and 90% of the entire e-commerce business and processes over INR 120,000 crores worth of digital payments annually (at current run rates). The company offers more than 70 local payment methods and serves more than 350,000 merchants including leading e-commerce businesses in India. The company also empowers SMBs, enabling them to accept mobile and online payments with minimum development effort.
With credit being the key business priority, PayU has also developed LazyPay, an alternate lending platform to offer credit solutions such as Small Ticket Credit (Buy Now, Pay Later), App based personal loans and Point of Sale Credit (Merchant EMI). Since its launch in 2017, LazyPay has gained significant traction and has disbursed 20mn+ loans to a customer base of a million user.
PayU is bullish on investment opportunities in India. The company has been an aggressive investor, committed to the evolution of fintech in the country. PayU has spent about $250 million over the past three years in Asia's third-largest economy and is further scouting for more lucrative investment and acquisition opportunities to fuel growth.
PayU's acquisitions in India include that of Wibmo (April 2019 worth $70 mn) and Citrus Payment Solutions (September 2016 for $130 mn). PayU has also invested in PaySense (July 2018) and ZestMoney (December 2016) in India.

Role and Background Information:
Gather and process raw data at scale.
Design and develop data applications using selected tools and frameworks as required and requested.
Read, extract, transform, stage and load data to selected tools and frameworks as required and requested.
Perform tasks such as writing scripts, web scraping, calling APIs, write SQL queries, etc.
Work closely with the engineering team to integrate your work into our production systems.
Process unstructured data into a form suitable for analysis.
Analyze processed data.
Support business decisions with ad hoc analysis as needed.
Monitoring data performance and modifying infrastructure as needed.
Define data retention policies.


What you'd need to bring to the table:

2 – 7 years of recent experience in data engineering.
Bachelor's Degree or more in Computer Science or a related field.
A solid track record of data management showing your flawless execution and attention to detail.
Strong knowledge of and experience with statistics.
Programming experience, ideally in Python, Spark, Kafka or Java, and a willingness to learn new programming languages to meet goals and objectives.
Experience in C, Perl, Javascript or other programming languages is a plus.
Knowledge of data cleaning, wrangling, visualization and reporting, with an understanding of the best, most efficient use of associated tools and applications to complete these tasks.
Experience in MapReduce is a plus.
Deep knowledge of data mining, machine learning, natural language processing, or information retrieval.
Experience processing large amounts of structured and unstructured data, including integrating data from multiple sources.
Experience with machine learning toolkits including, H2O, SparkML or Mahout
A willingness to explore new alternatives or options to solve data mining issues, and utilize a combination of industry best practices, data innovations and your experience to get the job done.
Experience in production support and troubleshooting.
You find satisfaction in a job well done and thrive on solving head-scratching problems

So what do we offer?
A Competitive salary, including benefits
Modern offices with individual working spaces
Exceptional projects
Awesome teams that love finding ways of making things better, faster, stronger
Interesting growth prospects
ESOPs (SARs)

Education-
Bachelor of Engineering (IIT/NIT/Bits is Preferred)"
Backend Engineer - Senior,"Ernakulam, Kerala",Dexlock,None,"We are looking for an experienced Backend Developer to join our team who will contribute on a senior level in a server-side team of our web/mobile applications. As a Backend developer, you are expected to develop and maintain functional and stable web/mobile applications to meet our client needs.
Skills and Qualifications
Minimum 3 years of hands-on experience in backend technologies.
Good understanding and experience with at least one among Java 8+, Python, NodeJS.
Hands-on experience in developing RESTful web services.
Hands-on experience with any one document database and relational database.
Very good logical skills and debugging capabilities.
Basic knowledge of Machine Learning, NLP is a plus.
Proficient with versioning tools like git and their workflows.
Good understanding and experience working with the Agile model is a plus.
Roles and Responsibilities
Collaborate with other software developers, business analysts and software architects to plan, design, develop, test, and maintain backend applications.
Implement exceptional engineering practices towards ensuring performance, reliability, and measurability at scale.
Participating in continuing education and training to remain current on best practices, learn new programming languages, and better assist other team members.
Assist in the collection and documentation of client’s requirements, development of user stories, estimates and work plans."
Technical Architect,"Noida, Uttar Pradesh",Quovantis Technologies,None,"We're looking for a Technical Architect to join our team at Quovantis. We work for startups and have a lot of challenging problems to solve every day. The young and highly talented engineers at Quovantis bring in immense raw energy to work every day. Along with our Technical Leads and Architects you will be channeling this energy to build highly performant and reliable solutions for our partners. If you are looking to join a new organization, then we would love to talk to you. Send us your resume, will ya?
Do you have the following skillset?
12+ years of experience across heterogeneous technology stacks (Java/Python/Node/AWS/Bigdata/Machine Learning)
Ability to represent an abstract problem in the form of finite real objects/patterns of the system
Envisioning and driving solution architecture after hearing the product’s vision and user stories
Ability to envision and drive a proactive architectural roadmap for an existing product keeping in mind the future requirements
Knowledge of different types of architectural styles like Monoliths, Microservices, Service Based, Event driven, Microkernel, etc.
Deep knowledge of web application scalability, security and performance
Know-how to take apps to a production environment and meet the operational SLAs
Excellent knowledge of SQL databases and ability to write advanced, performant SQL queries
Strong experience on NoSQL databases like MongoDB, Cassandra, Elasticsearch, Kafka etc. and caching solutions like Redis, Memcache etc.
Self-learning/product experience through at least 4 proof of concepts done all by yourself in the past 1 year
Demonstrable deep interest in IoT, AI, ML, Big Data, or Microservices
Icing on the cake, if you
Have excellent communication skills to lead a decision-making process and persuade stakeholders (both business and technical)
Live by the mantra of “buck stops with me”
Practice Curiosity over Complacency
Are a lean mean learning machine
Get goosebumps thinking about scalability, performability, flexibility, maintainability
What we can offer you?
Culture to promote learning and growth by a relentless focus on innovation
A team of aces to work with
Streamlined engineering processes woven around Agile methodology with the help of tools
Design-led engineering focus
Opportunity to work on B2B and B2C products in new-age domains like IoT, Healthcare, Machine Learning, Data Analytics, etc.
Opportunity to work on cutting edge technologies like IoT, Azure, AWS, Power BI, ML, Data Analytics, etc."
"Software Engineer, Engineering Productivity","Bengaluru, Karnataka",Google,None,"Due to the current health crisis related to COVID-19 and the escalating visa/travel restrictions in place, we're currently unable to extend offers to anyone who cannot work from India due to lockdown visa/travel restrictions, or other restrictive measures until further notice. Consequently, we will be prioritizing candidates who can start in this location by set date as expected. We're keeping the situation under review and would adjust our position should the restrictive measures be removed later on.
Minimum qualifications:
Bachelor's Degree in Computer Science, related technical field, or equivalent practical experience.
5 years of coding experience in one or more of the following languages: C, C++, Java, or Python.
Experience in computer science, data structures, algorithms and software design.

Preferred qualifications:
Passion for automation and optimization, as well as to develop tools to help other Engineers.
About the job
Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.

As a Software Engineer focusing on Engineering Productivity, you will be at the heart of Google’s engineering process building software that empowers engineering teams to develop and deliver high quality products quickly. We are focused on solving the hardest, most interesting challenges of developing software at scale without sacrificing stability, quality, velocity or code health.


We ensure Google's success by partnering with engineering teams and developing scalable tools and infrastructure that help engineers develop, test, debug and release software quickly. We impact Googlers and users by increasing the pace of product development and ensuring our products are thoroughly tested. We are advocates for code health, testability, performance, maintainability and best practices for development and testing.
Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.
Responsibilities
Lead and contribute to engineering efforts from planning and organization to execution and delivery to solve complex engineering problems in tools and infrastructure.
Design and build tooling and infrastructure to help engineering teams measure and increase their velocity. Develop tools to understand, model, and replicate production traffic patterns in pre-production environments, including some cases in statistical modeling and machine learning techniques.
Analyze and decompose complex software systems and collaborate with and influence others to improve the overall design.
Design and develop mobile tools and infrastructure that help us provide quality apps.
Design and build advanced automated testing frameworks.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form."
Data Scientist-2,"Chennai, Tamil Nadu",PayPal,None,"Role and responsibilities

Work with business partners and stake holders to understand the business, formulate the problems, come up with the solutions and communicate them back effectively to non-technical audience.

Lead complex, multifunctional data science projects

Design, develop and implement real-time, highly complex advance machine learning models to solve credit business problems (demand generation, marketing, fraud, credit, account management and collections)

Work with large volumes of data; extract and manipulate large datasets using standard tools such as Python, R, H2O, Hadoop and SQL

Collaborate with engineers to implement models on one of the best data platforms in the industry.

Analyze data to identify trends, perform root cause analysis and test hypotheses.

Communicate complex concepts and the results of the models and analyses to technical and non-technical audience

Mentor and grow junior data scientists

Qualification

Advance degree (MS or PhD) in science or engineering field with 4+ years of relevant experience

Strong problem-solving and communication skills

Proven track record of building and implementing machine learning solutions

Experience in leading cross-functional, highly complex Data Science projects

Data Mining experience in Python, R, H2O and/or SAS. Familiar with various Machine Learning algorithms and Statistical methods

Have a passion for working on big data and professional experience in data mining, statistical analysis, predictive modeling and data manipulation.

Ability to deal with large amount of data and fluency with SQL or SQL-like tools.

Financial services or eCommerce experience a big plus

Job_Description_Summary: Lead Data Scientist as part of the Credit Data Science team based in Chennai. Primary responsibility to build underwriting and related models for PayPal's credit business covering multiple geographies and products.

Who we are: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 286 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.

We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.

PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities."
Sr. Technical Program Manager,"Gurgaon, Haryana",ADCI - Haryana,None,"Bachelor or Master in computer science
Solid professional experience in software development
Advocate for solutions to technical challenges, articulating schedule/risk/quality trade-offs
Collaborate across disciplines for positive, productive teamwork
Demonstrated ability to go the extra mile to do things right and fast
Participate in design and architecture sessions with other senior technical leads
Produce quality, innovative, debuggable, testable and maintainable code
Learn new things, fail fast, and explore new coding territory

Amazon has come a long way since opening on the World Wide Web in July 1995. Today, we operate retail websites in multiple countries across geographies, offering products in many categories (books, media, digital, electronics etc.) worldwide, and we still like to work hard, have fun and make history! The Amazon.com brand has become synonymous with a superior level of convenience, selection, low prices, and customer service.

Software Development Manager – Worldwide Transportation Engineering @ Delhi, India

Amazon’s global fulfillment network enables any merchant in any of the geography ship items that you order on Amazon, to any place on earth. There are a variety of ways in which we can acquire items from vendors to our warehouses, ship items from one location to another, and several intermediate locations through which the package travels before reaching the customer. There are millions of such packages, each with different attributes, and different delivery requirements. What results is a highly dense graph of source, intermediate and destination nodes, with arcs between them representing possible paths for packages, with different costs and times along each arc. Accounting for all these constraints, and maximizing the number of shipments shipped, while minimizing cost, providing a variety of delivery options and maximizing delivery performance is Transportation Engineering's primary focus.

In 2006, Amazon started building Technology teams at Delhi to support the growth in the global fulfillment and transportation network. We have built a world class Software engineering team which is focused on solving some of the complex problems in worldwide Transportation using workflows, optimization algorithms, machine learning systems etc. These are large scale distributed systems handling millions of packages being shipped through our network

We are looking for Software Development Manager with solid Software engineering fundamentals involving solving complex problems. He/She will get to work on some of the key initiatives planned to support our rapid evolution and growth of the transportation network and in the process solve some of the most challenging problems. These engineers will grow to provide the technical leadership to the team, drive best practices, mentor other engineers and drive continuous improvements in engineering excellence.

Programming experience in Java and frameworks such as JEE/Spring/Hibernate
Advanced SQL knowledge
Knowledge of professional software engineering practices & best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations
Ability to learn new languages and technologies quickly
Experience in communicating with business teams, other development teams, and management to collect requirements, describe software product features, and technical designs
Knowledge of AWS/Cloud technologies"
IT Service Operations Director,"Bengaluru, Karnataka",Micro Focus,None,"Job Description:

At Micro Focus, everything we do is based on a simple idea: The fastest way to get results is to build on what you have. Our software solutions enable organizations to do just that. Secure and scalable, with analytics built in, they bridge the gap between existing and emerging IT—fast-tracking digital transformations across DevOps, Hybrid IT, Security, Information Governance and Predictive Analytics. In the race to innovate, Micro Focus customers have the clear advantage.
Our portfolio spans the following areas: DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, & Analytics
Product Services Delivery Center runs the Software Factory for Micro Focus products. It is the Ops for Dev (in DevOps model) providing the tools and services that power the product development lifecycle from design to run – this includes providing services that enable the delivery of our SaaS-enabled products to over 1000 Micro Focus customers externally and providing product development services supporting approximately 3500 internal software engineers globally.
The Director of Service Operations will serve as leader, strategist, problem solver and innovator to a globally distributed team of approximately 200 technical support professionals. This team works closely with product development and SaaS delivery teams in protecting the product release pipeline, protecting customers and supporting revenue generation.
This position will lead a run and transform approach to implementing a new operations function; one capable of supporting a diverse set of products and development methodologies (waterfall, agile, scrum, etc) and capable of adapting to rapidly changing business models.
The position reports to the Vice President of Product Services Delivery Center.
Responsibilities:
Manage the day-to-day (24x365) operations for availability, incident management, service delivery, change management, customer support and service restoration for R&D labs and SaaS production. Ensure appropriate engagement across teams and drive root cause analysis of issues
Collaborate with product delivery teams that provide application level support for their SaaS products to ensure SLA compliance, availability and service restoration
Collaborate with Product Security and Cyber Security to protect the product and customer
Provide KPIs and metrics (operational and financial) to reflect that actual usage, performance and responsiveness of the organization and our services
Continuous communication with the product teams, partners, suppliers and executives
Responsible for product hosting services and vendor management oversight for approximately 40 datacenters, labs and public cloud points of presence around the world
Collaborate with PSDC engineering teams and product R&D to build and run a Software Factory showcase using Micro Focus products.
Collaborate with PSDC FinOps team to provide financial management and oversight of the ongoing cost of operations
Responsible for the structuring, organizing and managing a globally distributed support team
Provide leadership and direction to continuously improve service delivery. Take a run and transform approach to shift from traditional ITSM approach to Software Factory model to support digital business
Requirements:
Proven track record of success leading large scale IT operations, SaaS operations or System Reliability Engineering (SRE) teams.
Strong operations management foundation and know how to execute and innovate in a modern, dynamic, and fast paced environment - in the critical path of revenue generation
Must possess a combination of technical breadth, business acumen, managerial experience, communication skills and process knowledge.
Experience developing and managing high performance teams, working in a geographically, culturally diverse environment
Ability to apply people, process & technology to drive efficiency and economies of scale
Demonstrated skills in developing and communicating KPIs & metrics in an operations and/or SaaS delivery environment
Ability to lead by example, be hands on and solve problems efficiently, not just delegate
Excellent analytical, strategic thinking, problem solving, planning and execution skills
Strong vendor management and partner relations skills
Strong verbal and written communication skills, including the ability to explain technical and operational concepts to business leaders
Ability to manage competing priorities and coordinate cross-functional work teams toward delivering outcomes
Ability to identify, prioritize and escalate issues as needed
Ability to influence and lead change - Proven experience in delivering despite obstacles
Ability to lead and work in a 24x365 environment across multiple time zones
#LI-VM1
Job:
Engineering

Micro Focus is proud to be an Equal Opportunity Employer. Prospective employees will receive consideration without discrimination because of race, colour, religion, creed, gender, national origin, age, disability, marital or veteran status, sexual orientation, genetic information, citizenship or any other legally protected status"
Sr.Engineer Manager - Big Data Platform,"Bengaluru, Karnataka",TARGET,None,"Description:
Join us as a Senior Engineering Manager – Big Data platform
About This Opportunity
Target’s Big Data team is looking for experienced, passionate and talented engineers to innovate in the rapidly growing area of big data and integrate the latest in big data technology into a massively scaled distributed environment. The platform is massively scaled on open source upstream big data components (Hadoop, druid, elastic, spark, etc), is over 1000+ nodes cluster and manages 10’s of petabytes of data.
About the Role
As a Sr. Engineering Manager, you will lead an engineering team in an agile environment building solutions. The key to the success of this position is having strong & innovative approach to problem solving, great technical leadership, excellent communication (written and verbal, formal and informal), flexibility, and a self-motivated working style with attention to detail.
Use your skills, experience and talents to be a part of groundbreaking thinking and visionary goals. As a Senior Engineering Manager, you’ll take the lead as you…
Manage core data infrastructure and pipelines using technologies and tools tailored for massive data sets
responsible for designing & delivering software enhancements and/or new products used in distributed, large scale analytics solutions
Manage in the decision-making process related to the selection of technology framework, architecture and end-end stack for building machine & deep learning based vision apps.
Partner with various in-house teams and vendors in designing and productizing algorithms and ML models across different type of infrastructure (datacenter, edge, far edge compute infrastructure)
You’ll have a strong focus on team management and development, collaborate with partner teams, coach engineers to move through roadmaps and follow engineering best practices.
You will drive product development and operations with engineers and drive technical decision making, adhering to Target platform architecture and other enterprise decisions.
You will be responsible for defining the OKRs with the product mgmt. team, and be accountable for delivery.
You will monitor metrics – both business and system metrics to ensure product health and value delivered.
Curious to learn from the industry, follow emerging trends from established enterprises and startup ecosystem and continuously innovate and drive POCs/ POTs.
Focus on scale and performance with the need to optimize and execute for realtime needs.
Establish good stakeholder communication and work closely with Product teams and influence set product roadmap and help drive requirements while being a strong advocate of extreme agile and DevOps practices across engineers.
Build and manage a team of high performing engineers and provide leadership, coaching, motivation and recommend staffing levels, operating procedures, tools and systems for the team.
Provide career development and performance management to a team of engineers.
Provide strong leadership and communication skills and use broad technical knowledge that draws upon diverse experiences.
Requirements
4-year degree in or equivalent experience
8+ years of engineering experience
1+ years of managing teams with a strong track record of delivery for cross-functional product experience
Proficient in one or more of Python, C++, Java, Scala or equivalent programing languages.
Experience in streaming tech including storm, spark, kafka, etc.
Experience in big data tech including Hadoop, hive, hdfs and related tooling & data related technologies and open source frameworks
Familiar with software development practices/pipelines (DevOps - kubernetes, docker containers, CI/CD tools).

Qualifications:"
"Director, SW Engineering (Data Science)","Bengaluru, Karnataka",NetApp,None,"Job Summary
NetApp’s Active IQ data science and big data platform enables customers and partners to automate data center operations and achieve extremely low total cost of ownership and avoid issues before they become a reality. Today, 98% of technical issues with NetApp products are automatically identified by Active IQ with prescriptive steps to avoid the issue – and we simply want to do better and more. Every day, one-half million active IOT end points feed the Active IQ multi-petabyte data lake with structured and unstructured data. That’s the pool you and your team will have at your fingertips to continue to enhance NetApp’s world class data visionary analytic capabilities. We put data to use.
The Role:
The Director of Active IQ Data Science & Enablement will lead teams to deliver strategy, innovation, and execution to enable marketing teams, sales teams, and partners can’t live without answers, insights, and workflows to target and sell with ease. This leader will report directly to the Head of Active IQ Data Science & Enablement and will lead software engineers, data scientists, and first line engineering managers as they sprint in the agile development lifecycle. You and your teams will be responsible for delivery and ROI of a suite of SaaS based software products embedded with AI performing propensity identification and automation workflows for sales and marketing success. In this role you facilitate a strong partnership between technical success and business function outcomes.
Job Requirements
Job Responsibilities
Own engineering delivery of SaaS infrastructure and applications
Provide leadership, guidance, coaching, and development to a high performing team of software engineers, data scientists, and first line managers
Partner with product owners and business owners in setting and enforcing strategic direction for individual agile squads and priority initiatives (guiding principles, themes, and success metrics)
Enable cooperation and alignment across all roles and functions
Responsible for understanding current and future project demand and capacity requirements for programs
Coordinate the staffing and funding of FTE and AWF resources
Manage financial aspects of teams and projects through validated savings and ROI
Provide senior leaders updates regarding deployment progress, results and feedback regarding programs
Identify important issues and risks, recommend options, build business cases, facilitate and negotiate individual and team decisions.
Education
Essential Requirements
Bachelor’s Degree or higher education
4+ Years of experience as an engineering manager or director
Proven people-leadership skills
Demonstrated strategic skill-set: able to synthesize and translate internal and external customer inputs, business performance metrics and strategic directives into projects and action plans
Results oriented: proven track record in delivering results
Strong awareness in Machine Learning, Scripting, Statistical & Reporting tools (Python, R, SAS, SQL, etc.) , and software development methodologies"
