Job Title,Job Description,Company Name,Location
Software Engineer (React Developer),"Software Engineer (React Developer)(Pune- 92005)
Who are we?
At Amdocs, our purpose is to enrich lives and progress society. With our creativity and technology, we help make a better connected world. Amdocs and its 25,000 employees serve the leading players in the communications and media industry, enabling next-generation experiences in 85 countries. Our cloud-native, open and dynamic portfolio of digital solutions, platforms and services brings greater choice, faster time to market and flexibility, to better meet the evolving needs of our customers as they drive growth, transform and take their business to the cloud. Listed on the NASDAQ Global Select Market, Amdocs had revenue of $4.1 billion in fiscal 2019. For more information, visit Amdocs at http://www.amdocs.com
In one sentence
Amdocs digital intelligence unit is looking for a rock star front end developer to join our excited aia project, which is an AI solution for the telecommunication industry, making our customers data smarter.
What will your job look like?
You will design, develop, modify, debug and/or maintain software code according to functional, non-functional and technical design specifications.
You will follow Amdocs software engineering standards, applicable software development methodology and release processes, to ensure code is maintainable, scalable , supportable and demo the software products to stakeholders
You will investigate issues by reviewing/debugging code, provides fixes and workarounds, and reviews changes for operability to maintain existing software solutions.
You will work within a team, collaborate and add value through participation in peer code reviews, provide comments and suggestions, work with cross functional teams to achieve goals.
You will assume technical accountability for your specific work products within an application and provide technical support during solution design for new requirements.
You will be encourage to actively look for innovation and continuous improvement, efficiency in all assigned tasks.
All you need is...
Why you will love this job:
You will be challenged with design and develop new software applications
You will have the opportunity to work in a growing organization, with ever growing opportunities for personal growth
You will have the opportunity to work with the industry most advanced technologies

Software Engineer (React Developer)(Pune- 92005)","Amdocs
3.8",Pune
Software Developer,"Canopus Infosystems Indore ( www.canopusinfosystems.com ) is looking for PHP Freshers .

The details are mentioned below:

Canopus is anISO 27001:2013 Certified IT services provider for the outsourced Software Product Development on MOBILE and WEB platforms as well as Data Science & BigData Analytics Solutions. We also provide Software Quality Assurance and testing services using customized automated testing tools and frameworks. We have a team of 80+ employees including iOS , Android , PHP , .Net , Java Developers , Data Scientists , Sales and HR Professionals , Project Managers and have been in operations since 2011.

Designation:

Software Engineer

Job Description:
The candidate must have :

Knowledge of WAMP, LAMP, CAKE php

· Web Service Development

· XML, JSON parsing

· Strong verbal and written communication

Strong verbal and written communication

Job Types: Full-time, Internship, Fresher

Salary: ₹7,000.00 - ₹10,000.00 per month

Education:
Bachelor's (Required)","Canopus Infosystems PVT LTD
3.9",Indore
Software Developer,"Looking for candidates having 0-2 years of experience in Node.js and Vue.js

1. Should be good in programming and logic.

2. Should have good knowledge of Node.js, Vue.Js, Angular, React

3. It would be nice to have skills in MongoDB, MySQL, JavaScript, and jquery.

* Willingness and Ability to Learn and Execute Good Analytic Thinking and Team Skills

* 5 days working

Job Type: Full-time

Salary: ₹15,000.00 - ₹30,000.00 per month

Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19","Agami Technologies Pvt Ltd
4.5",Greater Noida
Software Developer,"Summary:
Software Developer will be responsible for the development and maintenance of all sorts of software related work in the company. He/She may need to learn new softwares from time to time depending on the need of the company.

Responsibilities:
Regular maintenance of the website as well as apps
Developing basic softwares to automate some works
Make prototypes

Requirements (at least three of the followings):
HTML5 - CSS3
JavaScript
React Native - Redux
Flutter - Dart
MariaDB
MySQL
Java
C++
Python
Rust

Orrand Technologies and its subsidiaries are equal opportunity employers and make employment decisions on the basis of merit and business need. We hire without consideration to race, color, religion, citizenship, political activity or affiliation, marital status, age, national origin, ancestry, disability, veteran status, sexual orientation, gender identity, gender expression, sex or gender, or any other basis protected by law.",AlienSolar,Kolkata
Software Engineer - C++/Java Developer,"Software Engineer - C++/Java Developer:

Why would I enjoy this new opportunity?

You have an analytical mind and a passion for the craft of software engineering, and you love solving problems and learning new things. Technologies come and go, but that excites you because of the endless possibilities it creates. You are looking for an opportunity to work for a company whose software is utilized by every Fortune 500 company and significantly impacts every industry. You want to be a part of a collaborative environment whose teams care about the product they are creating, how they create it, and the impact it has on customers business objectives.

Workspace ONE is a digital workspace platform that simply and securely delivers and manages any app on any device by integrating access control, application management and multi-platform endpoint management. It is available as a cloud service or for on-premises deployment. The team manages critical services which offer secure access management solutions.

Explain the vision for this role; What is the primary need, technical challenge, or most significant problem you are going to solve?

Our goal is to enable Workspace One-Unified Endpoint Management platform to scale and manage billions of devices across various operating system platforms and device types. As part of the UEM, our vision is to provide seamless experience for remote access across all platforms, any device and improve cloud security model by integrating rick network services. The team you will be part of, consistently involved in writing code, design and development of scalable software. You will be owning engineering initiatives and champion a culture of high ownership, continuous improvement, and engineering excellence.

Within the first 6-12 months, what are the 2-3 most important performance goals I would be expected to complete for you to consider me successful in this role?

You will need to produce software design and execute them for new use cases for remote access solutions supporting various platforms (Windows, macOS specifically).

You will be regularly evaluated on the quality of the product you create and design to scale the current system.

What type of work will I be doing? What assignments or requirements* will I be performing on a regular basis? What are my deliverables?

· You will design software, assist with technology selection, actively remove obstacles, lead engineering programs, and write code.

· You will design software and write/review code in C#/C++/Java/Objective-C/Swift.

· You care and have strong RESTful API design, including API versioning, backwards compatibility, authentication and rate limiting.

· Continuously raise our standard of engineering excellence by implementing best practices for coding, testing, and deployment

Who is the hiring manager? What is your background and management style? What is the structure of the team/organization I will be working with?

This role will be reporting to the Senior Manager, Engineering. Our teams focus is on challenging the status quo by innovating but at the same time getting stuff done.

We believe in building trust amongst all our stakeholders and committing to make our customers successful.

The team is organized based on modules to define clear responsibility and accountability. At the same time teams are fluid enough to own up whatever is needed for the larger product to be successful.

What are the benefits and perks of working at VMware?

You and your loved ones will be supported with a competitive and comprehensive benefits package. Below are some highlights, or you can view the complete benefits package by visiting www.benefits.vmware.com.

· Employee Stock Purchase Plan

· Medical Coverage, Retirement, and Parental Leave Plans for All Family Types

· Generous Time Off Programs

· 40 hours of paid time to volunteer in your community

· Rethink's Neurodiversity program to support parents raising children with learning or behavior challenges, or developmental disabilities

· Financial contributions to your ongoing development (conference participation, trainings, course work, etc.)

· Healthy and local inspired snacks in all our pantries

We need:
4+ years of programming experience with at least one modern language such as C/C++, Java or C#.
Excellent grasp of computer science fundamentals (algorithms, data structures, design patterns, operating systems)
Understanding of Layer 3 and higher networking technologies - IP/TCP/HTTP/SSL protocols.
Familiar with scripting languages like Python is plus.
Experience OO modeling, web services, UNIX, middleware, database and data mining systems.
Experience of developing highly scalable and robust applications on Linux platforms.
Knowledge of cyber security product such as Firewall, VPN, IPS is a plus
Knowledge of key networking subsystems in Linux kernel is a plus
Strong analytical skills with excellent problem solving abilities
Experience in developing mobile applications on Android/iOS is a big plus.
Category : Engineering and Technology
Subcategory: Software Engineering
Experience: Manager and Professional
Full Time/ Part Time: Full Time
Posted Date: 2020-06-29

VMware Company Overview: At VMware, we believe that software has the power to unlock new opportunities for people and our planet. We look beyond the barriers of compromise to engineer new ways to make technologies work together seamlessly. Our cloud, mobility, and security software form a flexible, consistent digital foundation for securely delivering the apps, services and experiences that are transforming business innovation around the globe. At the core of what we do are our people who deeply value execution, passion, integrity, customers, and community. Shape whats possible today at http://careers.vmware.com.

Equal Employment Opportunity Statement: VMware is an Equal Opportunity Employer and Prohibits Discrimination and Harassment of Any Kind: VMware is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at VMware are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. VMware will not tolerate discrimination or harassment based on any of these characteristics. VMware encourages applicants of all ages. Vmware will provide reasonable accommodation to employees who have protected disabilities consistent with local law.","VMware
4.3",Bengaluru
Software Engineer,"About Us:

LogicMonitor is the leading SaaS based performance monitoring platform for enterprise IT.

We are a company of fun-loving, hard-working achievers. We love going to work and think you should too. We hold our company culture near and dear — we are customer-obsessed, work as one team, and strive to be better every day. These are our core values. So it's no surprise that we work hard and genuinely have fun working with each other to achieve great things together.

LogicMonitor is an equal opportunity employer. We're committed to creating an inclusive environment for all our employees, where different backgrounds and perspectives are valued and encouraged - regardless of race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, or sexual orientation.

We operate with integrity, esteem diversity and treat each other fairly and with respect. And we're doing that while nurturing consideration for humanity. We give back to our community and encourage all people to come as they are and find their own version of personal and professional harmony here. We hear time and time again that our awesome people are a huge part of why LMers chose LogicMonitor, love their teams, and choose to stay.

You'll be working in a major tech center of Pune, India. When you join LogicMonitor, you'll be working alongside some of the brightest minds in one of the fastest growing global software firms. We are looking for you to bring your expertise, drive, and passion. This is your chance to join us on our journey as we expand our global presence and achieve record-breaking success.

What You'll Do:
The Software Developer on the Platform Engineering team is responsible for the implementation, design, architecture, and quality control of business integrations/general development within the customer-facing product application and internal tools used by development technical operations. This includes troubleshooting bugs and implementing new features as required in existing backend applications; even building new components as needed. A successful Software Developer will produce all required functionality in a timely manner and will communicate and work with colleagues to solve problems and improve the systems they work with.

Here's a closer look at this key role:
Prioritize and plan for deliverables in an iterative development strategy
Design, document, code, and test technical solution for new systems or enhancements to existing systems
Follow agile software development methodologies for implementation
Work with various teams in LogicMonitor to deliver software products that support LogicMonitor's business growth
Envision system features and functionalities by analyzing business requirements
Troubleshoot and resolve product/application issues for escalated support cases
Collaborate with a diverse, distributed development organization. Our development team spans multiple cities in the US and Asia

What You'll Need:
3+ years of software development experience in commercial or enterprise application
2+ years of full-time experience as a Java developer on Linux platform
Bachelor's degree or above in computer science or related field
Familiar with latest Java development framework and open-source tools
Strong understanding of web application architectures
Strong SQL / Database knowledge
Familiar with AWS services, other cloud platforms
Ability to quickly develop competencies in numerous technologies (i.e. you can learn quickly!)
Ability to work with a development team and develop strong, reliable, and effective relationships with team members
Familiar with Test frameworks (Junit, wiremock)
Excellent in communication (written and verbal) and collaboration with other functional teams (Support Engineering, Tools, Product, etc.)
Nice to have
ElasticSearch knowledge
Gradle Experience
Azure, Google Cloud experience
Docker / Kubernetes
Python / Ruby / Go experience
Familiar with Atlassian Suite (JIRA, Confluence, Bamboo, BitBucket)
Terraform / Ansible","LogicMonitor
4.5",Pune
Lead Software Engineer,"Valorem is seeking a Lead Software Engineer with a passion for using technology to engineer solutions that creatively solve problems to deliver business value, with a focus on teamwork and project success. The role requires a broad and deep capability to map a client's problem domain to a fully developed end state solution. Our clients’ needs require technically strong consultants who are resourceful, communicate well, and have good problem solving skills. The successful candidate will have a solid understanding of modern application development techniques and frameworks and good experience using the Microsoft technology stack for development. As part of a team that provides project based consulting, you will have the opportunity to work in multiple industry verticals, working on multiple teams and projects.
As a Lead Software Engineer, you will be part of a team of talented developers, business analysts, QA analysts and Project Managers building solutions for Fortune 500 and Fortune 1000 Clients. You will participate in the development life cycle including development, testing, and implementation. You will work hand-in-hand with the Architect, Project Managers and Business Analysts to understand the business requirements and build a software solution. As a Lead Software Engineer, you will collaborate closely with the Architect to develop detailed designs that implement the Architect’s overall vision. You will communicate and implement those designs to the Software Engineers, monitoring and leading daily progress. Coordination with other Lead Software Engineers to ensure sufficient, coherent communication and collaboration across work streams on large projects. The position requires strong software development skills and background. In addition to lead functions, you will develop systems hands on, taking on the most technically complex and difficult development activities, and enabling the team to work collaboratively to complete.
General Description & Responsibilities
Mentor and guide the team members in enhancing their technical capabilities and increasing productivity
Understand project scopes, architectural diagrams and requirements to further breakdown more granular requirements and implementing them as part of a project team
Continuously improving while adhering to process compliance of the company, team and project
Solve technically complex problems and prioritize tasks based on technical knowledge
Act as the point of escalation for Software Engineers and other technical delivery roles within project teams
Facilitate and coordinate appropriate and effective communication channels within their project team, and across teams through the other Technical Team Leads
Promote the organization's present technology within a team
Placement Criteria & Requirements
Strong experience (7+ years) with Microsoft & open source Technologies
Proficient developing web-based interfaces, including:
Asp.net MVC, Angular/React.js
JavaScript, jQuery, Typescript
Modern, multi-device and form factor Single Page Applications
Good experience working with Microsoft Azure, including:
Compute & Containers - App Service (Web Apps and API Apps) and Containers
Database & Storage - Azure SQL, Storage Accounts and Table Storage
Integration - Service Bus, Event Grid, API Management and Logic Apps
Security - AAD & Key Vault
Azure Management, including deployments, configuration and the SDK
Comprehensive understanding and experience implementing software design patterns, including:
Basic OO concepts such as encapsulation and abstraction
SOLID principals such as single responsibility, dependency injection and interface driven design.
Proficient with database development in SQL Server, Entity Framework and LINQ.
Proficient with Web APIs. Experience with Microservices preferred.
Experience working with .Net Core preferred
Experience working with open source technologies like Rabbit MQ, Graph QL, Elastic Search & Mongo DB is a plus.
Strong knowledge and experience with software modelling and diagraming
Strong working experience with Azure DevOps/Git including source control, build and task management
Creativity, capacity and a conviction to innovate and deliver best-in-class solutions
Strong collaboration skills, including:
Ability and willingness to take the initiative to facilitate teamwork across roles, functional groups and remote offices
Responsive attitude and client first mentality
Strong experience with code reviews, source control and release management
Eagerness and aptitude to learn new technologies, creative, open-minded and a great team player
Ability to instrument, profile, debug, and optimize server and client code to resolve complex issues with distributed systems
Adept at task switching to handle varying workload, while meeting tight deadlines","Valorem Reply
3.8",Kochi
Software Developer,"XRM Labs Pvt Ltd is looking for developers with 0 years of experience or fresher at our Lucknow office.

Technology preferred for experienced candidates is ASP. NET development, JavaScript, Data Base (preferred SQL server).
Skill(s) required: JavaScript, ASP.net
Salary: ₹8,000.00 /month

Job Type: Full-time

Salary: ₹8,000.00 per month

Education:
Bachelor's (Preferred)","XRM Labs Pvt LTD
4.0",Lucknow
Software Engineer,"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)Primary Responsibilities:Lead and mentor junior membersImplement best engineering practices on CI,CD,CT and automated code reviews","UnitedHealth Group
3.3",Gurgaon
Software Engineer,"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)Primary Responsibilities:Lead and mentor junior membersImplement best engineering practices on CI,CD,CT and automated code reviews","UnitedHealth Group
3.3",Gurgaon
