Title,Location,Company,Salary,Sponsored,Description
Titles (Data analytics),"Ahmedabad, Gujarat",ascendum kps pvt ltd,"₹1,00,000 - ₹1,10,000 a year",Organic,"Title Description –Process Associate (Titles) – International.Ø Pleasant, Courteous and Professional manner.Ø Selection of understandable flowing language."
Clinical Data Analyst,"Bengaluru, Karnataka",Navitas Life Sciences,None,Organic,Should be able to train new resources in data standardization processes.Should be able to create data definition files and Case Report Forms annotated to the…
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Data Engineer,"Bengaluru, Karnataka","Ultramatics, Inc.",None,Organic,Create the next generation data and analytics tools to power digital transformation for analytics and data scientist team members.Temporarily due to COVID-19.
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Data Engineer,"Bengaluru, Karnataka","Ultramatics, Inc.",None,Organic,Create the next generation data and analytics tools to power digital transformation for analytics and data scientist team members.Temporarily due to COVID-19.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Data Scientist,"Bengaluru, Karnataka",Ganit,None,Organic,"Create and implement data models.Can handle data extraction, preparation and transformation.Location: Chennai, Mumbai, Bengaluru - India."
Data Scientist - NLP,"Hyderabad, Telangana",Novartis,None,Organic,Where you’re given opportunities to explore the power of digital and data.6 -10 years of overall experience with demonstrated track record in data science…
DATA SCIENTIST,"Calicut, Kerala",Tech27 Systems Ltd.,None,Organic,"Post graduate degree in Statistics, Math or any other with strong analytical background .Must have exposure to Big Data analytics.."
Data Scientist,"Bengaluru, Karnataka",JDA Software,None,Organic,"» Work with complex data analysis, data preparation and developing prognostic models based on modern statistical methods.What your work will be."
Data Scientist,"Hyderabad, Telangana",ColorTokens,None,Organic,"Knowledge on Apache Spark, Kafka, and other data platform technologies.Experience in most big data and statistical analytic tools: Python, Hadoop (Hive),…"
Data Scientist in Chandigarh,"Chandigarh, Chandigarh",Seventh Edge,"₹7,00,000 - ₹10,00,000 a year",Organic,"Conduct root - cause analysis of interaction data, identify trends/patterns or correlations.Ability to analyze data and identify solutions to ensure operation…"
Data Scientist,"Bengaluru, Karnataka",Miles,None,Organic,Miles is looking to expand its data science and data engineering team in INDIA!Experience with messy real-world data - handling missing/incomplete/inaccurate…
Machine Learning Internship,"Gurgaon, Haryana",Codersarts,"₹10,000 a month",Organic,"Using innovative & automated approaches for data annotation, labeling, and data augmentation & use active learning.Have relevant skills and interests."
Statistical Analyst,"Mumbai, Maharashtra",Trisha Stock Broking Services Pvt Ltd,"₹25,000 - ₹30,000 a month",Organic,"To analyze stock market data and work on statistical models.Salary: ₹25,000.00 to ₹30,000.00 /month.Total work: 2 years (Preferred)."
Data Scientist,"Bengaluru, Karnataka",Alphonso,None,Organic,"With the industry’s largest TV data footprint, we map ad exposure data from tens of millions of households to a broad range of third-party data sets such as…"
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Data Engineer,"Bengaluru, Karnataka","Ultramatics, Inc.",None,Organic,Create the next generation data and analytics tools to power digital transformation for analytics and data scientist team members.Temporarily due to COVID-19.
IBM Quantum Data Scientist,"Bengaluru, Karnataka",IBM,None,Organic,"5+ years of data engineering and data science experience.Implement quantum approaches, which includes data pre-/post-processing, running numerics and…"
Data Scientist,"Pune, Maharashtra",KONE,None,Organic,Big data and data analytics methods experience.Utilizing sensors for data gathering experience plus.Improving existing solutions where big data is used.
Senior Data Scientist,"Thiruvananthapuram, Kerala",Techvantage Systems,None,Organic,We are looking for a very curious Lead data scientist who enjoys a deep dive into the raw data to help figure out the right set of questions and find the…
Artificial Intelligence Programmer,"New Delhi, Delhi",GBP Investment Network Limited,"₹30,000 - ₹50,000 a month",Organic,"The candidate will work in a team of scientists and engineers in implementing new features and maintaining different parts of a data analysis pipelines written,…"
DATA SCIENTIST /,"Tiruchchirappalli, Tamil Nadu",HelloLeads,None,Organic,"Exposure to ML concepts - Probabilistic Models, Supervised and Unsupervised Learning, Neural Networks & Deep learning, Ensembling."
Data Scientist,"Bengaluru, Karnataka",GSK,None,Organic,"By disrupting our approaches to R&D and commercial business processes, D&A is allowing us to integrate, simplify and unlock all our data to drive innovation,…"
Data Scientist,"Bengaluru, Karnataka",Bharat Light & Power,None,Organic,Experience with data analysis/Modelling.Strong Python skills for data wrangling / analysis / visualization / modeling.Highly skilled at Data Interpretation.
Manager Data Scientist,"Delhi, Delhi",Innefu Labs Pvt. Ltd.,None,Organic,"Must be able to handle deployment complexities like big data management, model integration to existing environment.More than 100+ clients in India."
Data Scientist,Andhra Pradesh,TTEC,None,Organic,Expert at data wrangling both structured and unstructured data.Mentor data engineers and architects on requirements.What you'll be doing.
Project Scientist,"Thiruvananthapuram, Kerala",SCTIMST,"₹16,000 a month",Organic,Those who fulfil the above requirements may report for a written test/ interview as per the above schedule along with bio-data and original certificates and…
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Analyst,"Bengaluru, Karnataka",Joulestowatts Business Solutions,None,Organic,"*Strong knowledge and experience in data related activities (data quality, data governance, metadata, data management, data standards, data structures, data…"
Process Chemist,"Udaipur, Rajasthan",PI Industries Ltd.,None,Organic,Experimentatl observations and data compilations.Jr./Sr. and Research Scientist.Level:E1/E2/E3/E4.TL/Sr. TL/Group Leader.To check quality plan/ Plant SOP.
Data Scientist,"Pune, Maharashtra",torcai digital media,None,Organic,"Perform Exploratory Data Analysis on large and complex data sets comprising of structured, semi-structured and unstructured data."
Graduate Engineer Trainee,India,Reliance Jio Infocomm Limited,"₹7,00,000 - ₹11,00,000 a year",Organic,"Aspire to be top class data- scientists /mathematicians/programmers/.And churn prediction, smart clustering, data modelling mining, Root."
Data Scientist,"Mumbai, Maharashtra",BPrise,None,Organic,"Contribute to data mining architectures, modelling standards, reporting, and data analysis methodologies.Visualise the data with charts and graphs."
DATA SCIENTIST,India,IBM,None,Organic,"As a Data Scientist at IBM, you will help transform our clients’ data into tangible business value by analyzing information, communicating outcomes and…"
