Title,Location,Company,Salary,Sponsored,Description
Android Developer,"Noida, Uttar Pradesh",Edunext Technologies Pvt Ltd,None,Organic,"Greetings of the day!!!
We have an urgent requirement for the profile of Android developer in our company Edunext Technologies Pvt Ltd.
Experience- 0-4 year
Location- Sector 63- Noida
Fresher can also Apply
The only Face to Face Candidates should be applied for this Profile
Candidates should be available in Noida and comfortable for face to face interview
Roles and Responsibilities-
Continuously discover, evaluate and implement new security technologies in application to improve security
Keep eye on new technologies to maximize development efficiency Unit-test based coding for modular coding, reusability
Writing readable code
Maintain technical documentation
Bug fixes and improving the performance of existing applications
Work on new ideas for products, it prototypes and estimates Skill Sets for Android
Solid understanding and hands-on with full mobile application development life cycle
6 months+ years experience of design, coding, testing and debugging software
6 months+ years of experience of Java technologies and native Android development
Strong knowledge of Android SDK from Jellybean(API level 18) and above
Proficient understanding and hands-on with Android UI design principles-patterns and best practices
Extremely comfortable with RESTful APIs to communicate with the server
Must have worked with Google Location API, Social Login, etc
Strong knowledge of code versioning technologies and tools like Git
Strong analytical and problem-solving skills
Regards
Ruchika|HR Executive
9717524766
Job Types: Full-time, Walk-In
Salary: ₹10,000.00 to ₹60,000.00 /month
Experience:
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Programming Languages needed:
Java (Preferred)
Work Remotely:
Yes"
IPL Lumea Android Developer,"Bengaluru, Karnataka",Philips,None,Organic,"Job Title
IPL Lumea Android Developer
Job Description
Mandatory skills: Core Java, Android – UX, DB & REST services, TDD using Junit\Mockito & Espresso, basic design patterns
Good logical and analytical thinking
Problem solving skills
Good team player
Contact
If you forgot your password, you can click the Forgot Password button on the Sign In screen to reset it.
If you have any other questions regarding the recruitment process please refer to our FAQs. In case of technical difficulties with the website, please send an email to careersite@philips.com.
(Note: To ensure fairness and legal compliance in our recruitment processes, only technical issues will be monitored through the above inbox. Please do not submit resumes or applications to this email, as they will not be reviewed. Only applications received through the online application process will be considered.)"
Software Engineer Intern,"Hyderabad, Telangana",AAIC TECHNOLOGIES PVT LTD,"₹25,000 - ₹30,000 a month",Organic,"What you’ll need:
* Candidates who are undergoing bachelor’s degree in any domain with good foundations of computer science.
* Attention to detail and quality, and the ability to work well in and across teams
* Excellent analytical and reasoning skills
* Ability to learn new domains and deliver output
* Strong communication skills
Job Types: Full-time, Part-time, Internship
Salary: ₹25,000.00 to ₹30,000.00 /month
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Yes"
Python Developer Requirement,"Jaipur, Rajasthan",Ecstatic India Tours,"₹20,000 - ₹35,000 a month",Organic,"We are looking for a Python Web Developer responsible for managing the interchange of data between the server and the users. Your primary focus will be the development of all server-side logic, ensuring high performance and responsiveness to requests from the front-end.
You will also be responsible for integrating the front-end elements built by your co-workers into the application; therefore, a basic understanding of front-end technologies is necessary as well.
Responsibilities
Write clean, maintainable code following best practices (unit testing, source control, continuous integration, automation, design patterns, etc.)
Debug code and troubleshoot problems
Collaborate with other developers, testers, and system engineers to ensure quality product enhancements
Take full responsibility for the quality of code and test cases that are developed
Job Type: Full-time
Salary: ₹20,000.00 to ₹35,000.00 /month
Experience:
work: 1 year (Preferred)
total work: 2 years (Preferred)
Python: 1 year (Preferred)"
Software Developer,"Vasant Kunj, Delhi",Phicode,"₹20,000 - ₹50,000 a month",Organic,"Job Summary
Phicode, is a brand of DigiShala IT Technologies Private Limited (a subsidiary of ARC Ventures), is founded in 2016 by two IIT Kharagpur alumni. We are a product based company working on our proprietary technology products to solve problems related to artificial intelligence, industrial CAD automation, academic publications, and complex 3D visualization.
As a software developer, your job is to understand customers' requirements then research and develop product features based on their feedback.
If you are someone who likes writing their own algorithms and is enthusiastic in working in complex RnD problems, we have great opportunities for you.
Responsibilities and Duties
Designing, prototyping, and implementing applications and simulations, mostly web-based
Creating mathematical models of industrial problems
Designing and developing libraries and frameworks for the application
Language is not a constraint but Coding primarily in JavaScript, Node.js, python
Experience in Flutter development is a plus
Conducting design and code reviews
Working in a dynamic team-oriented environment
Key Skills
Linear Algebra, Vector Mathematics, Javascript, Web Development, Cloud Computing, AWS, Mathematics
Job Types: Full-time, Contract
Salary: ₹20,000.00 to ₹50,000.00 /month
Experience:
Software Development: 1 year (Preferred)
Flutter Development: 1 year (Preferred)
Javascript: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Yes"
Software Developer SQL HTML SDLC Office Near Electronic City,"Bengaluru, Karnataka",BuziBrAIns,"₹15,000 - ₹20,000 a month",Organic,"Job Summary
Software Requirement Analysis For CRM and Business Process Applications
Design of GUI & Process Modules With A.I.M.S. (Training Will Be Provided)
Work On SQL & HTML based software applications
Install the application at the client place & train the client on the usage of the application
Be responsible for project execution & implementation
Getting Testimonial from the client for the project delivered
Required Experience, Skills and Qualifications
B.E. / B.Tech with Computer Science Or Information Technology
BCA / MCA
Excellent Communication Skills
Knowledge Of SDLC, SQL & HTML
Benefits
On Job Training
Performance Bonus
Timely Promotions
Company sponsored business trips for employee who like travelling
Job Types: Full-time, Part-time, Temporary, Internship, Contract, Fresher, ...
Salary: ₹15,000.00 to ₹20,000.00 /month
Benefits:
Paid leaves / Leave encashment
Flexible work hours
Education assistance
Phone / Internet reimbursement
None
Other
Industry:
Software Development
Work Remotely:
Temporarily due to COVID-19"
Software Engineer,"Bengaluru, Karnataka",Motorola Solutions,None,Organic,"If you are a current Motorola Solutions employee, please click this link to apply through your Workday account.
Company Overview
At Motorola Solutions, we create technologies our customers refer to as their lifeline. Our technology platforms in communications, software, video and services help our customers work safely and more efficiently. Whether it’s helping firefighters see through smoke, enabling police officers to see around street corners, or reliably keeping the lights on in homes and businesses around the world, our work supports those who put their lives on the line to keep us safe. Bring your passion, potential and talents to Motorola Solutions, and help us usher in a new era in public safety and security.

Department Overview
Media server being a very high intensive and key core functional module, Media team handles all media (audio & video) transport, PTT floor control functionality (RTP & RTCP) in compliance to the mission critical standards & features. Media team integrates all supported audio & video codecs by procuring from third party open source and private vendors and optimizing them where ever it is required.

Job Description
Must be Strong programming skills on Linux platform in C++, OOPs.
Excellent multithreded applications development and socket communications skills
Working knowledge of networking protocols, architecture and analysis (IP, TCP, UDP)
Working knowledge and experience on Adaptive Communication Environment (ACE), Media frameworks.
Working experience on Media Servers, audio/video communications using VOIP protocols RTP, RTCP, over UDP/TCP, TLS/DTLS.
Must have strong debugging and troubleshooting skills.

Basic Requirements
Must be Strong programming skills on Linux platform in C++, OOPs.
Excellent multithreded applications development and socket communications skills
Working knowledge of networking protocols, architecture and analysis (IP, TCP, UDP)
Working knowledge and experience on Adaptive Communication Environment (ACE), Media frameworks.
Working experience on Media Servers, audio/video communications using VOIP protocols RTP, RTCP, over UDP/TCP, TLS/DTLS.
Must have strong debugging and troubleshooting skills.

Travel Requirements
None

Relocation Provided
None

Position Type
Experienced
Referral Payment Plan
Yes"
Android Application Developer,"Pune, Maharashtra",Datcone,"₹18,000 - ₹32,000 a month",Organic,"Android App Developer
Job description
Develop and Manage Mobile Application for Android Platform involving Android Studio development.
Design, build, and maintain high performance, reusable, and reliable Java code.
Translate designs and wireframes into high quality code.
Design, build, and test native or hybrid mobile applications for Android.
Participate in S/W product development lifecycle from requirement gathering to feasibility study to suggesting UI//UX flow.
Implement clean architecture design principles and develop secure and scalable code structure.
Create detailed technical documentation with architecture, UI design flows and technical specifications.
Google MAP Location Tracking
Ensure the best possible performance, quality, and responsiveness of the application.
Design, build, and test embedded databases and other system data-stores.
Ensure software meets all requirements of quality, security, extensibility etc.
Facilitate application testing and closely monitor the performance for optimization.
Stay informed of upcoming OS Updates and API enhancements/deprecation to plan compatibility testing and feature enhancements.
Works collaboratively with practice leadership team to grow, develop and enhance solution best practices, tools and methods, and intellectual property
Required skills:
· Hands- on Experience in developing applications on Android platform.
· Strong knowledge of Android SDK, different versions of Android and how to deal with different screen sizes
· Strong in Java programming and OOPS concept and an understanding of Java technologies.
· Expert in Android User Interface Development and Understanding of best practices of the same.
· Familiarity with RESTful APIs and JSON
· Excellent programming and debugging skills in Mobile Java (Android/Android SDK).
· Ability to work with web services on the Android platform (consuming REST/SOAP APIs) and related underlying technologies (JSON, XML)
· Experienced with the integration of Google and other popular external APIs. Also, Google MAP Location working.
· Experience with offline storage, threading and performance tuning
· Experience using SQLite in Android
· Good designing skills based on object- oriented design patterns frameworks.
· Knowledge of Android SDK, Different versions of Android and how to deal with different screen sizes.
· Experience with third- party Libraries and APIs
Qualification: -
B.Tech/B.E. in Computers or IT, BCA in Computers, MCA in Computers
Job Types: Full-time, Part-time, Contract
Salary: ₹18,000.00 to ₹32,000.00 /month
Experience:
Android development: 1 year (Preferred)
work: 1 year (Preferred)
Andoid Studio: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Programming Languages needed:
Java (Preferred)
Work Remotely:
Yes"
Android Developer,"Pune, Maharashtra",InTouchApp,"₹2,40,000 - ₹6,00,000 a year",Organic,"Do you dream of building a product that everyone around you, as well as people around the world, would love to use? Then it is time to open your eyes and make that dream a reality! Join us in our journey, as we aim to take InTouchApp to the global stage!
Requirements:
- 1 to 2 years hands-on experience with Android programming (If you are fresh out of college you should be great at Java + Android coding)
- Bachelor’s Degree
- Strong Java skills with good knowledge with an attitude of learning.
- Good understanding of object-oriented concepts
- Passionate about creating a phenomenal mobile experience.
- Good understanding of RESTful APIs
Preferred:
- Bachelor’s Degree in Computer Science / Engineering preferred
- Attitude towards the implementation of code and relevant tests.
- Hands-on experience with consuming RESTful APIs on Android client.
- Hands-on experience with 3rd party libraries like Retrofit, Android Support libraries, understanding of Material Design specification, Google Play Services.
- Familiarity with Kotlin a plus
Job Type: Full-time
Salary: ₹240,000.00 to ₹600,000.00 /year
Experience:
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Developer,"Pune, Maharashtra",Barclays,None,Organic,"Job Title: Developer
Location: Pune

The role is to perform activities related to the development, code review, deployment and support and maintenance of new, or existing, Barclays software applications and information systems as per the key accountabilities described below.

What will you be doing?

Direct and drive the development/implementation (60%)
Analyses of the solution.
Arranging call or walkthrough with design or requirement team.
Assigning task to developer and reviewing it.
On need basis do actual development
Highlighting risk identified in given solution to Application designer and requirement team.
Should be able to lead the projects and handle the issues independently
Should be able to work on multiple applications.
Guiding the team in actual implementation.
Make sure code goes through SDLC process.

Training and Team meetings (10%)
Attend the training and Team meeting regularly.
Discussing and identifying issues in current development and find means to resolve it.
Identifying places of improvement e.g. development process or existing implemented solutions.
Supporting defect triaging (30%)

Identifying if it is our defect or other component defect.
Analysing if defect is as designed.
Giving inputs to internal QA in reproducing the defects.
Giving inputs to development team on defect.

What we’re looking for:

Must have Strong skills in Mainframe Analysis and Design Concepts, Core Mainframe skills like CoBol, JCL, DB2, CICS and VSAM.
Must have knowledge about the VSAM details level processing.
Must be proficient in handling the Mainframe Projects.
Must be aware of Mainframe Version Control tools, Debugging tools, DB2 tools
Must have knowledge how to setup CD and MQ Connectivity.
Must have Mainframe structure knowledge i.e connectivity with Cd and MQ .
Must have experience on payment processing applications.
Must have Strong understanding of application server configurations
Must have aPaaS knowledge to deploy the changes on cloud
Must have Mainframe knowledge to automate the code deployment.
Must have E2E statement processing knowledge.
Must lead the 2-4 team members previously.
Must aware of all types of MT and other form of statements knowledge.
Hands on knowledge on any one RDBMS
Must have strong skill in Test Driven Development, Continuous Delivery, Pair programming and System integration.
Must have strong skill in build process such as Maven
Must have Devops knowledge

Skills that will help you in the role:

Must have ability to set direction, lead and motivate team
Must have ability to work under pressure to tight deadlines whilst maintaining quality and managing to an acceptable level of risk
Must have good communication skills.
Must have Degree or equivalent Level education

Where will you be working?
Pune

Barclays recently announced the creation of a new world-class campus at Gera Commerzone located in Kharadi. All Pune based roles will eventually start to move to this new campus starting September 2019. In the run up to that, during the course of 2018, there may be transitory movements of some roles to other temporary sites. Please speak with your recruiter about the specific location plans for your role.

Be More at Barclays

At Barclays, each day is about being more – as a professional, and as a person. ‘Be More @ Barclays’ represents our core promise to all current and future employees. It’s the characteristic that we want to be associated with as an employer, and at the heart of every employee experience. We empower our colleagues to Be More Globally Connected, working on international projects that improve the way millions of customers handle their finances. Be More Inspired by working alongside the most talented people in the industry, and delivering imaginative new solutions that are redefining the future of finance. Be More Impactful by having the opportunity to work on cutting-edge projects, and Be More Valued for who you are.
Interested and want to know more about Barclays? Visit home.barclays/who-we-are/ for more details.

Our Values

Everything we do is shaped by the five values of Respect, Integrity, Service, Excellence and Stewardship. Our values inform the foundations of our relationships with customers and clients, but they also shape how we measure and reward the performance of our colleagues. Simply put, success is not just about what you achieve, but about how you achieve it.

Our Diversity

We aim to foster a culture where individuals of all backgrounds feel confident in bringing their whole selves to work, feel included and their talents are nurtured, empowering them to contribute fully to our vision and goals.

Our Benefits

Our customers are unique. The same goes for our colleagues. That's why at Barclays we offer a range of benefits, allowing every colleague to choose the best options for their personal circumstances. These include a competitive salary and pension, health care and all the tools, technology and support to help you become the very best you can be. We are proud of our dynamic working options for colleagues. If you have a need for flexibility, then please discuss this with us."
