Job Title,Job Description,Company Name,Location
System Administrator,"IT and Support
Windows, Linux, ADS, Exchange & Remote Management Tools,SQL Server, Oracle, MySQL,Processes: PPQA, SQA, SEPG, Testing

Position
System Administrator

Essentials
Very good communication skills.
Good understanding of Operating System at a Administration Level as well as User Level.
Concepts and practical knowledge on networking.
Should have very good experience in providing Technical Support.
Administration and configuration of Web server (Apache), Mail Server (Sendmail/ Qmail), Squid, DNS, FTP, SAMBA and LDAP on Linux.
Knowledge of Firewall.
Knowledge of Windows NT / 2000.

Education & Experience
Minimum 2 years experience in development or large user installation. .

Preffered
Good Analytical/Problem solving skills","Web Dunia
3.3",India
System Administrator,"Job Responsibilities
Automation
MAutomate setting up development and testing environment
Automate test runs
Scripting for database maintenance, backup jobs
Use open source tools for monitoring and alerting on health of assets spread over multiple sites
Work on automated deployment to AWS and/or Azure instances
Manage a huge set up of VMs used for development, testing, debugging
Hardware Management and Asset Tracking
Set up and manage source code repositories
Maintain firewall in several offices and datacenters
Configure VPNs
Software Installation and Configuration
Deploy and maintain DNS, FTP, sFTP, SCP, Apache, Squid, TCP/IP
Active Directory deployment, configuration and management
Hyper-V or any of linux based virtualization environments
Work on Amazon EC2, S3, Route53 and other services or Azure services
Job Requirements
Must have at least 5 years of solid system administration and automation experience.
must be proficient in scripting with at least Perl and bash scripting. Experience with sed, awk, powershell strongly desired
must be proficient in linux system administration and windows system administration
MUST be able to carry out all tasks called out in job responsibilities with ease.
Must have good communication skills to be able to co-ordinate with other third party service providers like network operator, datacenter provider etc.","Pinnove
1.0",Nagpur
Systems Administrator,"We are looking for a talented Linux systems administrator to join our new office in Bangalore.
We need a highly-motivated, passionate and experienced engineer with deep technical expertise and extensive hands-on experience to join an international and challenging work environment as a lead systems Administrator.

The role:
Manage a complex production environment with geographically distributed data centers, real time database replication, high availability and redundant services
Manage, update and develop monitoring and alerting tools, support the release of new services, you will propose and plan software, hardware and architecture updates in order to keep the company at peace with it's growing user base
Analyze and solve technical issues related to the delivery of an unusual volume of email messages (billions per month) cooperating with internal developers and with service providers.
Manage other supporting tasks regarding company internal systems and instruments

Desired Skills & Experience
Debian, Apache, MySQL, Redis (or other memcaching tools), Rabbit (or other message queuing tools), Postgres, Qmail, Zimbra, Asterisk, openvpn
Excellent command in English both written and spoken.
Minimum 3-5 years of experience

Preferred Skills & Experience:
SMPT mail server knowledge, MySQL performance optimization, MySQL replication","Lucini&Lucini Communications
4.0",Bengaluru
System Administrator,"Number of positions: 6

Monthly Salary: Rs.40,000/-

Essential and desirable qualifications: BE./Diploma in computer with 2-3 years of HMIS experience

Candidate Profile:
2-3 years of HMIS experience

Experience:2-3 Years

Location:Thane

Education:BE./Diploma in computer

Company:Thane Municipal Corporation

SALARY:Rs.40,000/-

Last Date: Last Date to Apply is Over. : 2020-Jul-11

Key Skills: Health Medical

Company details

Thane Municipal Corporation

Global Impact Hub in Thane Municipal Corporation Area, 1000 Bed Hospital (DCH) Rustumji Complex, Balkum Road, Thane, Maujana Abdul Kalam Azad Stadium, Kausa, Mumbra",Thane Municipal Corporation,Thane
Systems Engineer II,"Responsibilities:
Pre-sales - assist in qualifying sales leads from a technical standpoint.
Sales calls - be the main technical resource on sales calls and answer/ educate the customer on issues ranging from features, specifications and functionality to integration.
Conversant with networking applications and solutions.
Post-sales - be the lead technical contact for identified accounts for technical issues and will work closely with the technical support team and engineering to answer, elevate and resolve customer's technical issues.
Provide assistance to identified customers with post-sales training.
Required Skills:
10 – 15years experience in technical/pre-sales support as a sales or systems engineer
5 - 7 years experience in LAN/WAN/Internet services administration
Strong understanding of DNS and NFS, SMTP, HTTP, TCP/IP
Knowledge of the following technologies: Routing, Switching, VPN, LAN, WAN, Network Security, Intrusion Detection, and Anti Virus.
Strong understanding in the following technologies and protocols: RADIUS, PKI, IKE, Certificates, L2TP, IPSEC, FIREWALL, 802.1Q, MD5, SSH, SSL, SHA1, DES, 3DES
Experience with encryption and authentication technologies required
Strong presentation skills
Education:

· Bachelors Degree or equivalent experience. Graduate degree preferred.","Fortinet
4.9",Mumbai
Senior Systems Administrator,"We are looking for a talented and focused senior systems administrator to join our team as we work to deliver to the challenges of large scale feature film post-production.

Description:
The Systems team is responsible for designing, installing, maintaining and troubleshooting the technology infrastructure. This includes, but is not limited to, storage, networking, workstations and rendering. It also includes the various software elements around both the core operating system(s) and the various application layer components that are deployed upon that framework.

The Senior Systems Administrator does not wait for activity. They seek opportunities for improvement and continually challenge the status quo looking for methods to improve the services we deliver to our clients. The ideal candidate will have the ability to respond promptly and directly to problems in high pressure client attended sessions and resolve issues in a calm and efficient manner. They will also work closely with our larger worldwide Systems team to continue to define and implement best practices.

The Senior Systems Administrator is encouraged to propose and lead projects that will advance the technology framework. This includes elements of project management, communication across other departments, delegation of tasks and coordination of schedules.

Responsibilities:
Contingency planning, setting/meeting milestones, coordinating communications and ensuring that documentation and support needs are accommodated
Actively mentor and assist in the technical development of mid and junior staff
Be an example of technical excellence
Install, support and maintain servers and storage file systems
Ensure systems run reliably, plan for and implement upcoming requirements, and respond to service outages or other systems related problems
System performance optimisation
Scripting and light programming

Essential Skills:
A high functioning knowledge of the following: Linux, storage and networking
A working knowledge of a scripting languages (Shell, Python or Perl)
A pragmatic approach to project delivery, training and documentation
A thorough grounding in storage and networking concepts and techniques
Experience of virtualization systems, enterprise configuration management, performance benchmarking and database administration
Strong self-guided problem solving skills
Autonomous, resourceful, positive and calm in a production oriented environment
A commitment to teamwork, excellent communication and interpersonal skills
Previous extensive experience in a Linux systems administrator role

Desirable Skills:
Degree in Computer Science, Computer Systems Engineering or related field
Experience with collaborating on projects, including the use of source control and reviewing patches
Experience with distributed systems and TCP/IP networking
Windows server and Active Directory management
Familiarity with software packages like Maya, Nuke and Houdini helpful
Experience working in a multi-site or global setup","Framestore
3.9",Mumbai
System Administrator,"Should have knowledge on G-Suite, cameras, hardware, OS Installing, Antivirus installing

Job Type: Full-time

Salary: ₹250,000.00 - ₹450,000.00 per year

Experience:
system administration: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)",Sai Srushti Developers,Karnataka
System Administrator,"Location: Bangalore
Support Coverage: 24/7 and 6 days a week
Required Skills
2 - 3 years of experience
Diploma or Degree with good communication skill
1+ years of experience of systems deployment, backup and recovery
Knowledge on MS Clustering is added advantage
In depth understanding of WINS, DNS and DHCP
In depth understanding of all aspects of networking
Detail management of critical support environments
Clear understanding of Enterprise security policies
Sound background of midrange management tools

Deliverables / Responsibilities
Windows System Administrator with strong experience Microsoft technologies
Primarily responsible for support of Windows system installation, configuration, implementation and maintenance
Supporting and managing Windows business critical servers
Maintenance of high availability Windows clustering
Maintenance of wireless network and network securities
Routine interaction with development teams and database administrators
Participating in the consolidation of small scale data center and servers
Maintain, tune and patch systems for optimum performance and security
To prepare and maintain key team support documents","MindSquare Technologies
3.7",Bengaluru
System Administrator,"Description: The candidate must be competent in the area of PC support and Systems Administration in a Windows, UNIX and LINUX based environment.
Skills: VPN, Active Directory, Firewalls, Antivirus, IIS Web Server, Oracle installation and setup an advantage. Knowledge of Autodesk Product is an advantage.
Exposure to Bug tracking/Ticketing exposure is an advantage.
Additional knowledge or experience in IT.
Qualification: Degree/ Diploma in relevant field.",Pinnacle Infologix,Bengaluru
System Administrator,"Install and upgrade db servers and application tools
Allocate system storage, plan future storage requirement for DBMS
Maintain Internal network, email, security
Resolve H/w, S/w network and OS problems
Backup and recovery processes

Job Type: Full-time

Experience:
system administration: 1 year (Preferred)
work: 1 year (Required)
total work: 1 year (Required)
Education:
Bachelor's (Required)",RBNsoft Technologies LLP,Kozhikode
System Administrator,"Job Location: Wagle Estate, Thane
Qualification: BE, ME, MCA, BCA
Experience: Ranging between 1 to 3 years

Job Description:
We are looking for highly motivated individuals with pleasant personality and good organizational skills to work as an System Administrator who will be responsible for analyzing, designing, installing, configuring, maintaining and repairing of network infrastructure and application components.

Desired Profile:
Thorough understanding of the basics behind the Internet and its workings (DNS, security,IP Routing, HTTP, VPN, Email Routing, SPAM, etc.)
Design, setup and configure complex switching environments.
Design, setup and configure complex wireless networking that supports open or secured access and the ability to support voice and video applications.
Maintain a thorough understanding of Local Area Networking.
Assist in the design of multi-server environments including IP address schemes, DNS, WINS, Ether-Channel (Bonding), etc.
Configuring and installing client and server network software for upgrading and maintaining network and telecommunication systems.
Maintaining multi-site network operations and software applications, operating systems and regular maintenance with both private and public facilities.
Responding to inquiries from staff, administrators, service providers, site personnel and outside vendors and etc. to provide technical assistance and support.
Supervising the administration of systems and servers related network to ensure availability of services to authorized users.
Troubleshooting malfunctions of network hardware and software applications, telephones and security systems to resolve operational issues and restore services.
Any other duties as assigned by management.","SNSEpro
3.3",Maharashtra
Windows Administration,"Job Description: -

Excellent communication skills. Ready to work 24/7
Windows server (DFS, IIS, OS management)
Active Directory (DNS, DHCP, GPO)
VMware ESX 5.2
WSUS
Windows Patch Management
Windows administrative scripting knowledge ( Powershell, VB script )
00-8.00 Years","NuSecond Technologies Private Limited
4.8",Chennai
System Administrator,"Job Summary
Troubleshooting hardware and software issues. Installing and maintaining hardware and computer peripherals. Installing and upgrading operating systems and computer software. Advising on software or hardware upgrades
Responsibilities and Duties
Configure antivirus software to fully protect IT environment.
Monitor the performance of the computer systems and address issues as they arise.
Provide technical support for software reconfigurations to aid in function customization.
Test software performance throughout the desktop network to ensure peak performance.
Job Types: Full-time, Contract, Walk-In

Salary: ₹12,000.00 - ₹17,000.00 per month

Experience:
system administration: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No",samay infosolutions Pvt. Ltd.,Bengaluru
System Administrator,"Job Summary
Troubleshooting hardware and software issues. Installing and maintaining hardware and computer peripherals. Installing and upgrading operating systems and computer software. Advising on software or hardware upgrades
Responsibilities and Duties
Configure antivirus software to fully protect IT environment.
Monitor the performance of the computer systems and address issues as they arise.
Provide technical support for software reconfigurations to aid in function customization.
Test software performance throughout the desktop network to ensure peak performance.
Job Types: Full-time, Contract, Walk-In

Salary: ₹12,000.00 - ₹17,000.00 per month

Experience:
system administration: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No",samay infosolutions Pvt. Ltd.,Bengaluru
Senior Systems Administrator,"Introduction
You will be working under limited supervision, the System Administrator Production Support Engineer is responsible for the day-to-day operation of servers. Responsibilities include executing procedures for the maintenance of product infrastructure, delivery infrastructure, and internal IT operations for the IBM Clinical Development business.

Your Role and Responsibilities
• Contribute to the development of SOPs and work instructions for the maintenance of IT systems if/as required
• Automate administration tasks
• Mentor Production Support Engineer colleagues on industry best practices; champion improvements to IT culture (kaizen)
• Assist in the installation and maintenance of production and mission critical systems according to SOPs and work instructions.
• Maintain systems documentation and SOPs if and as required
• Support response and resolution of Tier 2 support issues; collect supporting information and escalate issues for Tier 3 support issues
• Support response and resolution of Tier 3 support issues
• Assist in performing upgrades and applying patches
• Help to ensure proper backup and recovery of application data
• Recommends remedial actions to correct problems based on knowledge of system operation.
• Other duties as assigned
• Rotation on call support
Note: Work location for this position is preferably Chennai & Hyderabad

Required Technical and Professional Expertise
7+ years experience supporting the development, test, and production environments for in-house developed software
2+ years experience as a senior or lead administrator
Advanced knowledge of Linux operating systems, file systems and security
Knowledge of Windows server operating systems a plus
Advanced knowledge of server software
Knowledge of Infrastructure-as-a-service hosting a plus
Advanced knowledge of build and deployment automation
Self directed and able to work independently with a minimum of direction; a self starter
Effective time management, adaptable to changing priorities and capable of managing multiple projects on the same timeline
Drives a customer-focused culture, committed to continuous improvement
Eager to learn new skills, technology, and software applications
Excellent oral and written communications skills in English
Proficient in troubleshooting and problem-solving methodologies

Preferred Technical and Professional Expertise
Demonstrate RHCE, Linux+, MCP, MCSA, A+ certifications or related education and experience
Oracle DBA experiences rational thinking in crisis situations.Oracle DBA experience

About Business Unit
IBM Watson Health is pioneering a new partnership between humanity and technology with the goal of transforming global health and revolutionizing many aspects of the medical and pharmaceutical industries, as well as government sectors. We aspire to improve lives and give hope by delivering innovation to address the worlds most pressing health challenges through data and artificial intelligence insights.

Your Life @ IBM
What matters to you when youre looking for your next career challenge?

Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.

Impact. Inclusion. Infinite Experiences. Do your best work ever.

About IBM
IBMs greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.

Location Statement
For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.","IBM
3.9",Hyderabad
Oracle System Security Administrator,"Role Summary:
Baker Hughes has a new opportunity for Oracle System Security Administrator to join the team in Bangalore, India.

Essential Responsibilities:
Serve as the Oracle Sysadmin Security subject matter expert
Design, advise, test, implement and document security access model and implementing best practice controls
Implement system administration security in Oracle EBS R12/Cloud including security related to implementation, upgrades, deployments, and enhancements.
Coordinate and collaborate with business and IT support teams to provide and deliver a quality, secured solution
Provide support for Oracle Sysadmin Security including user administration, role administration, and customer services.
Work with business and project teams to troubleshoot issues with security objects, identify, and implement appropriate solutions.
Recommend and develop security measures to protect information against unauthorized modification or loss.
Adherence to BHGE SOX and SOD controls
Assess security with respective to existing IT General Controls, Segregation of Duties (SOD) and Sensitive Access matrix and identify the gaps
Identify IT General controls, SODs and Sensitive Access that can be added to the existing SOD Matrix based on business processes and system architecture
Ability to take a broad view of the position and take initiative to communicate, interact, and cooperate with others to ensure that all aspects of a task are addressed

Qualifications/Requirements:
Bachelor Degree in Business or Information Technology
Minimum of 10+ years hands-on experience implementing and maintaining Oracle application security concepts and strategies (controls, responsibilities design, report content, recommend and implement function technical security design/controls) and operation administration
Comprehensive knowledge of Oracle EBS Suite / System Administration Security
Functional knowledge of Oracle EBS, GRC, Oracle cloud, and critical access requirements
Deep understanding of Application Object Library Architecture
Demonstrates a logical and structured approach to time management and task prioritization
Strong verbal and written communication skills.
Ability to work under pressure and to strict deadline
Self-Motivated
Excellent MS Office Skills (Excel, Word, Outlook, etc..)

Desired Characteristics:
Excellent communication, organizational and time management skills with ability to manage multiple priorities and meet deadlines
Client focused and support oriented, with strong customer service skills
Analytical and Detail Oriented
Action oriented and drive results
Strong ability to work creatively and analytically in a problem-solving environment
Adaptable to changing environment
Proven success in contributing to a team-oriented environment

Location:
Bangalore, India","Baker Hughes
3.5",Bengaluru
System Administrator,"2+ years experience in Server Administration - ADDS, DNS, DHCP, Application Servers - for the Offshore IT Support Helpdesk.
Job Location : Bangalore. Looking for immediately available candidates or atleast within a month.
00-4.00 Years
Bachelor Of Technology (B.Tech/B.E)",Galax E. Solutions India Private Limited,Bengaluru
Senior System Administrator,"TITLE: Senior Systems Administrator

DEPARTMENT: Information Technology

INDUSTRY: Medical Devices

REPORTS TO: Country Manager

EXPERIENCE: 10-15 years

EDUCTION: Bachelor’s Degree

ROLE: Full Time

DATE: August 1, 2020

LOCATION: Hyderabad

PACKAGE: ₹20,00,000 - ₹30,00,000 per annum

About Conformis:

Conformis is a U.S based medical technology company that uses a proprietary iFit Image-to-Implant technology platform to develop, manufacture and sell joint replacement implants that are individually sized and shaped, which we refer to as customized, to fit each patient’s unique anatomy. We believe we are the only company offering a broad line of customized knee implants designed to restore the natural shape of a patient’s knee.

Job Summary:

The Systems Administrator is responsible for the development, enhancement, and maintenance of the organization’s Information Technology systems. The Systems Administrator is responsible for managing and providing technical recommendations and direction of technical projects, as well as providing network administration and support of daily/monthly operational activities.

Essential Duties and Responsibilities:
Install and monitor network software, hardware, and related patches
Maintain servers, identify and resolve issues
Update and/or review other IT related issues
VMWare Virtualization concepts such as virtual hardware, resource pooling, and the virtual machine lifecycle
Responsible for monitoring and maintenance of the following main areas:
Enterprise network for data and telecommunications
VMware VDI - Virtual desktop infrastructure
Server Operating Systems – Windows/Linux (RedHat, Oracle Linux)
Enterprise data storage
Microsoft Active Directory
Microsoft Exchange O365
Backups for network, servers, and data
Antivirus System
Network/File/Data Security
Network/Server/Data Storage Business continuity
Administer systems and servers related to district LAN and WAN (e.g. email systems, accounts, workstation ID, IP assignments, classroom computers, security, antivirus, spyware, etc.) for the purpose of ensuring availability of services to authorized users. Oversee day-to-day network support to ensure network printing and software applications work properly with the network
Troubleshoot network software for both local and remote users
Provide technical support for network data and telecommunications
Ensure that the latest virus programs are loaded on all equipment
Create and maintain documentation as it relates to networking
Research, recommend, and implement the acquisition of network hardware and software to provide effective, reliable, and dependable solutions to the organization.
Desktop Support:
Maintain, analyze, troubleshoot, and repair computer systems, hardware, and computer peripherals
Support and maintain user account information including rights, security, and systems groups
Evaluate existing systems and/or user needs to analyze, design, recommend, and implement system changes
Perform other duties as assigned
Qualifications:
10-15 years of experience in the Information Technology field
5-7 years of experience in a regulated environment
A strong understanding and demonstrated ability to manage full spectrum of Information Technology Services
High School Diploma required, Bachelor Degree preferred or equivalent experience.
Skills, Abilities, Competencies Required:
Strong understanding of local and wide-area networking
Microsoft, VMware, Network, Firewall Certification, or demonstrated experience
SolarWinds/Whatsup Gold/Nagios/Cacti monitoring desirable
Strong understanding of a virtualized architecture
RedHat/Oracle Linux experience highly desirable
Oracle database experience highly desirable
Demonstrated ability to influence cross-functional teams internally and externally
Strong verbal and written communication skills
Demonstrated ability to communicate with all levels of the organization
Ability to work in a team environment and execute job responsibilities with minimal direct supervision, at a high level
Self-starter with strong attention to detail, organizational skills, and the ability to multitask
Ability to work in a fast-paced environment both as part of a team and independently
Ability to work extended days and weekends as needed to address business demands
Conformis is an Equal Opportunity Employer

Job Type: Full-time

Salary: ₹2,000,000.00 - ₹3,000,000.00 per year

Experience:
Virtualization: 1 year (Required)
total work: 10 years (Required)
Education:
Diploma (Preferred)
Work Remotely:
No","Conformis
2.4",Hyderabad
Senior System Administrator,"TITLE: Senior Systems Administrator

DEPARTMENT: Information Technology

INDUSTRY: Medical Devices

REPORTS TO: Country Manager

EXPERIENCE: 10-15 years

EDUCTION: Bachelor’s Degree

ROLE: Full Time

DATE: August 1, 2020

LOCATION: Hyderabad

PACKAGE: ₹20,00,000 - ₹30,00,000 per annum

About Conformis:

Conformis is a U.S based medical technology company that uses a proprietary iFit Image-to-Implant technology platform to develop, manufacture and sell joint replacement implants that are individually sized and shaped, which we refer to as customized, to fit each patient’s unique anatomy. We believe we are the only company offering a broad line of customized knee implants designed to restore the natural shape of a patient’s knee.

Job Summary:

The Systems Administrator is responsible for the development, enhancement, and maintenance of the organization’s Information Technology systems. The Systems Administrator is responsible for managing and providing technical recommendations and direction of technical projects, as well as providing network administration and support of daily/monthly operational activities.

Essential Duties and Responsibilities:
Install and monitor network software, hardware, and related patches
Maintain servers, identify and resolve issues
Update and/or review other IT related issues
VMWare Virtualization concepts such as virtual hardware, resource pooling, and the virtual machine lifecycle
Responsible for monitoring and maintenance of the following main areas:
Enterprise network for data and telecommunications
VMware VDI - Virtual desktop infrastructure
Server Operating Systems – Windows/Linux (RedHat, Oracle Linux)
Enterprise data storage
Microsoft Active Directory
Microsoft Exchange O365
Backups for network, servers, and data
Antivirus System
Network/File/Data Security
Network/Server/Data Storage Business continuity
Administer systems and servers related to district LAN and WAN (e.g. email systems, accounts, workstation ID, IP assignments, classroom computers, security, antivirus, spyware, etc.) for the purpose of ensuring availability of services to authorized users. Oversee day-to-day network support to ensure network printing and software applications work properly with the network
Troubleshoot network software for both local and remote users
Provide technical support for network data and telecommunications
Ensure that the latest virus programs are loaded on all equipment
Create and maintain documentation as it relates to networking
Research, recommend, and implement the acquisition of network hardware and software to provide effective, reliable, and dependable solutions to the organization.
Desktop Support:
Maintain, analyze, troubleshoot, and repair computer systems, hardware, and computer peripherals
Support and maintain user account information including rights, security, and systems groups
Evaluate existing systems and/or user needs to analyze, design, recommend, and implement system changes
Perform other duties as assigned
Qualifications:
10-15 years of experience in the Information Technology field
5-7 years of experience in a regulated environment
A strong understanding and demonstrated ability to manage full spectrum of Information Technology Services
High School Diploma required, Bachelor Degree preferred or equivalent experience.
Skills, Abilities, Competencies Required:
Strong understanding of local and wide-area networking
Microsoft, VMware, Network, Firewall Certification, or demonstrated experience
SolarWinds/Whatsup Gold/Nagios/Cacti monitoring desirable
Strong understanding of a virtualized architecture
RedHat/Oracle Linux experience highly desirable
Oracle database experience highly desirable
Demonstrated ability to influence cross-functional teams internally and externally
Strong verbal and written communication skills
Demonstrated ability to communicate with all levels of the organization
Ability to work in a team environment and execute job responsibilities with minimal direct supervision, at a high level
Self-starter with strong attention to detail, organizational skills, and the ability to multitask
Ability to work in a fast-paced environment both as part of a team and independently
Ability to work extended days and weekends as needed to address business demands
Conformis is an Equal Opportunity Employer

Job Type: Full-time

Salary: ₹2,000,000.00 - ₹3,000,000.00 per year

Experience:
Virtualization: 1 year (Required)
total work: 10 years (Required)
Education:
Diploma (Preferred)
Work Remotely:
No","Conformis
2.4",Hyderabad
System Administrator,"Graduate in Information Technology (or) Computer Science.
Min 2-5 years experience on windows administration.
(Should be Knowledge on HTML,Css,Java Script).","GJS Infratech
4.0",Hyderabad
System Administrator,"System Administrator

Job Purpose

Maintains computing environment by identifying system requirements; installing upgrades; monitoring system performance.

Duties
Establishes system specifications by conferring with users; analyzing workflow, access, information, and security requirements; designing system infrastructure.
Establishes system by planning and executing the selection, installation, configuration, and testing of PC and server hardware, software, LAN and WAN networks, and operating
and system management systems; defining system and operational policies and procedures.
Maintains system performance by performing system monitoring and analysis, and performance tuning; troubleshooting system hardware, software, networks and operating and system
management systems; designing and running system load/stress testing; escalating application problems to vendor.
Secures system by developing system access, monitoring, control, and evaluation; establishing and testing disaster recovery policies and procedures; completing back-ups;
maintaining documentation.
Prepares users by designing and conducting training programs; providing references and support.
Upgrades system by conferring with vendors and services; developing, testing, evaluating, and installing enhancements and new software.
Meets financial requirements by submitting information for budgets; monitoring expenses.
Updates job knowledge by participating in educational opportunities; reading professional publications; maintaining personal networks; participating in professional organizations.
Protects organization's value by keeping information confidential.
Accomplishes organization goals by accepting ownership for accomplishing new and different requests; exploring opportunities to add value to job accomplishments.

Skills
Problem Solving Skill.
Teamwork.
Ability to demonstrate attention to detail.
Ability to demonstrate deductive and inductive reasoning skill.
Positive Attitude.
Self-motivated & energetic.
Analyzing Information.
Good Communication and Documentation Skills.
Multi-tasking.

Qualifications
2 - 3 years of Experience.
B.Sc. or Bachelor's Degree in Computer Science or Master's Degree in Computer Science Computer science Engineering degree with more than 65% Average Marks or equivalent
qualification.
Professional Training on Hardware & Networking is plus.
Hands on experience on Windows 2008 server (Active directory Services), Exchange 2010, CCNA, Remote Desktop Connection.
Well versed with different backups, Software installations & Networking Knowledge.
Proven skills on Network & Hardware configuration, Network Maintenance, Network Performance Tuning.
System Administration.
Developing Standards.
LAN Knowledge.
Proxy Servers.","ICS Technology Services
2.3",Hyderabad
System Administrator,"3 years or above

Job Description
Windows and Linux server management
Active Directory
IIS
Apache
MySQL, MSSQL
Raid
Hypr-V
Load balancing
DNS
Mail Servers - Qmail, Zimbra
Parallel plesk, Cpanel
Key Skills
In depth knowledge on Windows and Linux environment
Work experience on IIS, Apache, Nginx, PHP, ASP.NET
Experience with Windows / CentOS / Ubuntu / RedHat
Work 24x7 on-call technical support for emergency issues
Data Backups, verification and backup restoration SQL Server (Majorly)
Automating server management with workflows
Proactively manage and maintain servers Health checkups and OS monitoring
Basic Knowledge with cloud-based architecture and delivery models
Experience on disaster recovery and planning","Ikf
2.7",Maharashtra
Support Engineer,"Amazon.com and its subsidiaries are leaders in the online retail industry, enabling customers WW to purchase millions of unique items. The Amazon Publisher Network (APN) team owns products that allow anyone to be able to sign-up as a Publisher in our network. Our external facing portal allows these Publishers to access a number of products that monetize different portions of their website content. We treat mobile app developers as Publishers, and are also in the business of showing Mobile ads, and making money off of those. Publishers can include snippets of Javascript in their site, and Developers can integrate with our Mobile Ads SDK, and they are done. When a potential customer views the website or uses an app, web service calls are made to our systems, which then decide which advertisement to show, and provide it back to the app or website. We mine the large amounts of customer behavior data, and website content to determine the best ad to show. When the customer clicks on that ad, he/she gets redirected to Amazon or to the advertiser site. We have systems that monitor the customer actions as they make purchases, and we initiate payment to the Publisher or Developer for enabling the transaction. In other words, you will be working on products and solutions that enable us to place highly effective advertisements on a variety of Publishing sources, websites, Mobile apps, Tablet apps, gaming devices, TVs etc. You will be competing in a cutting edge space with other Advertising giants like Google, Yahoo, Facebook and a Microsoft with your products, and have tremendous business impact. The Associates Product and Platform team in Bangalore is responsible for providing technical support to development teams that work on driving traffic to Amazons retail websites. We are looking for a Engineers who can use scripting, Unix, and programming skills to troubleshoot and resolve issues across our array of products. You will also own production system software deployments and ongoing software upgrades for our frontend and backend services.

Key Responsibilities: Support engineers troubleshoot, debug, evaluate and resolve computer-identified alarms, perform software deployments and migrations, host management and automate routine operational tasks. The position requires a combination of strong troubleshooting, technical and communication skills and includes a mix of on call and operational tasks and may involve small-project software development work. Support Engineers also develop tools and automations to achieve human free operations. They use the right tool for the job, and modify software in a way that leverages the overall system architecture. If you have a strong Application Support background, are interested in aggressive growth and have passion to develop tools at large scale, this is the opportunity for you.


Basic Qualifications

Bachelor's degree or equivalent experience in CS or related technical field
2+ years experience in similar role
Strong SQL skills
Strong Unix / Linux shell scripting skills
Excellent problem solving skills
Excellent requirements gathering skills - working with business owners
Experience with Linux operating systems
Ability to work in a fast paced environment



Preferred Qualifications

2+ years experience in similar role
Strong SQL skills Strong Unix / Linux shell scripting skills
Excellent problem solving skills
Excellent requirements gathering skills - working with business owners Experience with Linux operating systems
Ability to work in a fast paced environment","Amazon
4.3",Bengaluru
System Administrator,"Functional Area Engineering
Industry Type IT-Software-Software Services
Keywords System Administrator

windows 10 and Mac os 13.x and later

G-suite-gmail/docs/sheets

PC and Mac Hardware troubleshooting

office 365

working to SLA's and ITIL based process

ADS administration

printer troubleshooting

audio visual skills

Mobile device support and MDM

casper

ADOBE cc Enterprise

Kace Kbox 1000 and 2000

BOMGAR

SOPHOS

SLACK

SERVICE NOW

Desired Candidate Profile

Profile Description
Please refer JD

Under Graduate Qualification BE / B.Tech (Any Specialization)

PG Qualifications M.E. / M.Tech (Any Specialization) Post Graduation in 2017,2018
Note: Candidate should have either UG or PG qualifications",vista systemz,Chennai
