Title,Location,Company,Salary,Sponsored,Description
Full-stack PHP Developer (Min. 2 Years Experience),"Hyderabad, Telangana",BusinessLabs,"₹2,00,000 - ₹3,00,000 a year",Organic,"About BusinessLabs: BusinessLabs is an A-Grade Web Development Firm helping over 480 Clientele across Globe. We do have our marketplace products as well. We help businesses build scalable web apps.
We are looking for TALENT, SKILLS, and PASSION, not mere Degrees and Certificates.
Skills & Requirements
Mandatory:
2-3 Years of Core PHP, Advanced Concepts, JavaScript, and MySQL backend experience
Extensive experience on core PHP
Experience in Advanced SQL (MySQL), SQL queries.
Strong HTML5 and CSS3, Jquery, Ajax, Json, Bootstrap, and other web components.
Understanding of User Interface workflows
Experience with Rest APIs. Creating APIs on our website as well as integrating custom APIs of third party websites.
Self-Starter & Logical thinker, able to understand the functionalities a business may need to succeed in its vision.
Problem-solving attitude
Great Team Player with Strong Problem solving and analytical skills.
Excellent communication skills with English(written & verbal)
Not-Mandatory: In case the candidate is good at one of the below would be more preferable(not mandatory)
Experience on WordPress or Magento (may have built Customized plugins/themes).
Experience with AWS/EC2, or other cloud services
Experience in working with MVC framework CodeIgniter.
Job Location: BusinessLabs' Hyderabad office. (Sindhi Colony, Begumpet, Secunderabad, Hyderabad - India). (Currently, 100% of our team is working from home, and we will only be working from Office once the national and state lockdowns are complete and the Government allows to operate offices. We will be working from home for an extra 10 to 15 days even after the Government enables start offices to locally to everyone.)
Benefits:
Good growth opportunities.
Healthy work environment.
Privileged and Sick Leaves.
Annual Recreational initiatives for employee and family.
Performance-based incentives and bonus.
Health Insurance for employee and family.
Job Type: Full-time
Expected Start Date: 3/8/2020
Job Types: Full-time, Contract
Salary: ₹200,000.00 - ₹300,000.00 per year
Experience:
Web Development: 2 years (Required)
Advanced PHP: 2 years (Preferred)
total work: 2 years (Required)
Core PHP: 2 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
Software Engineering Lead,"Bengaluru, Karnataka",Microsoft,None,Organic,"How would you like to impact the experience of 800 million users per month? Be on the forefront of digital transformation? Microsoft’s Customer Service and Support is transforming how we engage with customers online; we are creating a world class support experience that empowers customers to self-solve more of their issues and be more satisfied with their self-help experience using Virtual Assistants, machine learning, and customer insights.
We are actively hiring for Senior Software Engineers to join the Digital Customer Support Engineering team that is responsible for the design and development of software features, services, diagnostics and products to provide digital support experiences to customers and support engineers. This position reports to a Digital Customer Support Software Engineering Lead for either Experiences + Devices (E+D), Cloud + Artificial intelligence (C+AI), and Modern Life + Gaming workstreams and offers the ability to focus on customer scenarios spanning multiple backend platforms that are the basis of Microsoft’s Azure, Office 365, and Gaming experiences.
Responsibilities
We are looking for Senior Software Engineers that are naturally curious and has experience building features and capabilities preferably on large-scale services leveraging machine learning and artificial intelligence. A successful candidate should have experience in all phases of the development cycle and will leverage this experience to design, build, deploy, and maintain online support features for customers. You will have the opportunity to apply your deep technical expertise to enable a great customer experience and to mentor members of the team.
Successful candidates will exhibit various attributes which will enhance their ability to succeed in these various positions:
Customer Focus – Understand how engineering decisions result in added customer value.
Drive For Results - Being able to drive for results, not merely finding the boundary of your responsibility, but following a problem through to its conclusion, to solve it once and for all, is a skill and ability which a successful engineer should exhibit. Work in an agile
Data Driven – Leverages data to understand customer experience and inform future investments.
Technical Excellence - Core to being a software engineer is of course technical excellence. This is not merely knowing the latest and greatest language developments, but demonstrating a passion for technology, a curiosity to ‘go deep’, and an ability to quickly learn and build upon past experiences, to be able to extrapolate from those experiences, and deliver innovations. Technical excellence is rooted in having a strong demonstrable aptitude for problem solving.
Leading and Mentoring Team – review code and make sure it is per requirements.
Requirement Gathering – Understand requirements and challenge product team with questions and ideas to improve customer experience.
Qualifications
Minimum of Bachelor’s degree in Computer Science or Engineering IT technical discipline or equivalent engineering/software/services experience
7+ years of experience as a software engineer or software developer.
Experience coding and debugging in languages such as C#, C++, Java, or similar modern development languages
Deep understanding of data structures, algorithms, programming patterns, and solving complex problems
Demonstrated history of excellent analytical and problem-solving skills
Demonstrated history of good decision-making, conflict resolution, and follow through
Strong written & oral communication skills
Highly Desirable: Knowledge of frameworks such as Angular.js, Azure functions. Design Patterns, MVC architecture, Machine Learning, .NET, Agile Scrum, REST services, BOT framework
Highly Desirable: Experience with big data solutions, technologies, and analysis tools such as Azure Data lake, Azure Data factory, Hadoop, R-server, Python, etc.

Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work."
SAP UI5 Developer,"Thiruvananthapuram, Kerala",Fingent,"₹4,00,000 - ₹6,00,000 a year",Organic,"Roles and Responsibilities :
Design, build and configure applications to meet business process and application
requirements
Testing products and applications
Documenting processes and application instructions
Supporting and troubleshooting software issues
Generating innovate ideas
Skill Set Required :
Mandatory skills
Candidate should have in depth knowledge and experience in FIORI - UI5
Experience working with the languages (e.g. SAPUI5, JavaScript, CSS, HTML5, jQuery)
Experience with SAP Web IDE
Strong experience in developing for user, functional and system requirements
Experience in Fiori Design patterns, expertise in UI Theme designer
Strong understanding of the UI principles
Capturing and tracking functional requirements
Experience in Fiori Launchpad configuration
Preferred skills
Experience in FIORI - GATEWAY Services
Should have 4- 6 yrs of industry experience in the related field
Experience in ABAP,OO ABAP and BAdI implementations
Experience with SAP Gateway development
Knowledge and Understanding on testing OData services
Experience with SAP Workflow
Familiarity with SAP Basis & Authorization concepts
Experience with SAP Gateway and HANA Cloud Connector
SAP Cloud platform integration experience
Experience in ABAP and BAdI implementations
OData provisioning experience
Excellent communication,logical and reasoning skills
Should be able to relate and visualize industry requirements to the technical architecture
Self motivated and should be able to work in a team as well as an individual contributor"
Fullstack Application Developer,"Panchkula, Haryana",The Seven C Tech Labs,"₹35,000 - ₹45,000 a month",Organic,"Expert in Backend and Front end technologies
Proficient in stitching together end to end application starting from front end web development, back end development, middleware integration and persisting data in no SQL or DBMS database
Experience with HTML, CSS, and AJAX, Programming Languages like programming in Node JS or other language.
MySQL, MongoDB, AWS
Development experience in designing object oriented JavaScript and Node JS.
Hands on experience - Knowledge of web libraries and frameworks Front end(AngularJS, React.js) and backend (Node js and other’s)
Should be experienced in OOP concepts well.
Should be experienced in TDD(Test Driven Development)
Experience with GIT/CVS/ SVN source control system
You will also be responsible for building and integrating the front-end elements into the application. Therefore, a practical experience of front-end technologies(React/ Angular) is necessary.
Job Type: Full-time
Salary: ₹35,000.00 - ₹45,000.00 per month
Experience:
software development: 2 years (Preferred)
total work: 2 years (Preferred)
Java: 2 years (Preferred)
Angular / Node JS: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
Ruby on Rails Developer,"Panchkula, Haryana",The Seven C Tech Labs,"₹25,000 - ₹30,000 a month",Organic,"We are looking for a Ruby on Rails Developer to join our IT team at the earliest.
Your work will help us build functional software and web-based applications. Your responsibilities will include creating back-end solutions that work like a charm, building efficient gems and integrating front-end components with effortless ease.
Demonstrable knowledge of front-end technologies such as JavaScript, HTML, CSS and JQuery.
Experience in developing highly interactive applications.
A firm grasp of object oriented analysis and design.
Passion for writing great, simple, clean, efficient code.
Good knowledge of relational databases.
Working knowledge of NoSQL databases.
Should be a startup guy!!! This is very important.
Should have good verbal and written communication skills.
Comfortable to work with sweden client and providing assistance/status over call at agreed time in case required.
Attitude : We are looking for candidates with self-motivation and entrepreneurial mind set. If you’re the one who could position yourself in the process of initiating and running the show as a leader with full commitment to maintain the commitment, deadlines, trust, transparency and risks during the software development and project delivery, You're Welcome to Cortexcraft and lets chat further over a cup of coffee.
Job Type: Full-time
Salary: ₹25,000.00 - ₹30,000.00 per month
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
Application Security Analyst,"New Delhi, Delhi",Prediktive,None,Organic,"We are looking for an Application Security Analyst based anywhere in Europe or India to work on a mid-term project with the possibility of extension for one of our clients, a multinational corporation that provides IT services, including digital, technology, consulting and operations services. Part of the team is based in Virginia.
The person in this role requires a mix of technical capabilities as well as the know-how to provide security oversight for complex applications and articulate security concepts to developers.
Responsibilities
Perform and coordinate penetration testing activities, ensuring that security testing is automated during development
Support the testing tools SAST and DAST
Share results with product teams and security architects
Work to ensure findings are remediated
Implement security tools and integrate them with the existing DevOps toolchain
Provide vulnerability analysis, proper security tool integrations and creation of metrics in order to support data-driven decision-making
Work with development teams to ensure that appropriate assessment of security risks is performed
Implement application security best practices according to industry-recognized standards and frameworks such as OWASP, SANS, CIS
Requirements
Advanced English Level
Passion for application security and aptitude to learn emerging trends
3+ years of progressive information security experience, specializing in application/software security
2+ years of experience in application security, specifically with testing tools, DevSecOps, security automation
Experience implementing security solutions in public cloud environments (AWS/Azure/GCP) in alignment with best practices
Understanding of current application security solutions market and knowledge of DevSecOps best practices
Bonus Points
Bachelor's degree in Computer Science or Engineering or equivalent evidence of an aptitude
Pen testing experience (cloud-based web and mobile applications) preferred
Scripting experience (Python, Perl, Bash) is also preferred
Certification in one or more of the following is preferred: CISSP, CEH, CISM, GWEB, GWAPT
Job Types: Full-time, Contract
Education:
Bachelor's (Required)"
SAP-Presales/Solution Architect,"Kochi, Kerala",Fingent,"₹4,00,000 - ₹7,00,000 a year",Organic,"Skill Set

4-6 years’ operating at Architect level, across the full ERP (not focused on one process)
SAP implementation experience
Customer facing and pre sales skills
Champion of SAP, able to communicate impact across all business processes
Able to interview/join on short notice
Roles and Responsibilities

Design and govern overall SAP Eco system
Act as a solution/ application Subject Matter Expert for business processes that are supported by ERP
Preferred SAP Presales experience, especially looking for ability to imagine high level solutions from customer pain area briefs.
Ability to create and propose innovative solution designs that utilize SAP’s extensive service offerings
Experience

4 - 6 Years"
Senior Web Developer,"Pune, Maharashtra",HUGH PARTNERS,"₹4,00,000 - ₹6,00,000 a year",Organic,"Job brief
We are looking for an outstanding Web Developer to be responsible for the coding, innovative design and layout of our website & Applications. Web developer responsibilities include building our website from concept all the way to completion from the bottom up, fashioning everything from the home page to site layout and function.
Responsibilities
Write well designed, testable, efficient code by using best software development practices
Create website layout/user interface by using standard HTML/CSS practices
Integrate data from various back-end services and databases
Gather and refine specifications and requirements based on technical needs
Create and maintain software documentation
Be responsibile for maintaining, expanding, and scaling our site
Stay plugged into emerging technologies/industry trends and apply them into operations and activities
Cooperate with web designers to match visual design intent
Requirements
Proven working experience in web programming on WordPress & PHP.
Top-notch programming skills and in-depth knowledge of modern HTML/CSS
Familiarity with at least one of the following programming languages: PHP, ASP.NET, Javascript or Ruby on Rails
A solid understanding of how web applications work including security, session management, and best development practices
Adequate knowledge of relational database systems, Object Oriented Programming and web application development
Hands-on experience with network diagnostics, network analytics tools
Basic knowledge of Search Engine Optimization process
Aggressive problem diagnosis and creative problem solving skills
Strong organizational skills to juggle multiple tasks within the constraints of timelines and budgets with business acumen
Ability to work and thrive in a fast-paced environment, learn rapidly and master diverse web technologies and techniques.
BS in computer science or a computer Engineer with 3-6 years experience in Web development.
Job Type: Full-time
Salary: ₹400,000.00 - ₹600,000.00 per year
Experience:
Wordpress: 1 year (Required)
work exp in PHP: 1 year (Preferred)
total work: 3 years (Required)
Education:
Bachelor's (Preferred)
Location:
Pune, Maharashtra (Preferred)
Benefits:
Health insurance
Provident fund (PF)
Paid leaves / Leave encashment
Industry:
Banking & Finance
Work Remotely:
Temporarily due to COVID-19"
IT Infrastructure Specialist AutoSys,"Chennai, Tamil Nadu",Alp Consulting,None,Organic,"Greetings

ALP Consulting Brings New Opportunity for ""AutoSys"" Position in Chennai Location.

We are hiring this AutoSys for our CMMI Level 5 IT Software Client which is located in Globally but for this position is open only for Chennai Location.

This is going to be a PERMANENT Opportunity with Our Client Located in Chennai.

Here is the details about this mentioned Information. Kindly go through it and let me know your interest level here for the same...

Client :- Will Discuss Over the Call
Skills Set :- CA AutoSys
Position :- Senior / Lead Specialist
Experience Range :- 7 to 14 Years
Work Location :- Chennai
Interview Mode :- Telephonic / WebEx

Position Description:
Triage Infrastructure Life cycle (IML) management of AutoSys applications and agents on On-PREM, Virtual and AWS/Azure cloud environment
IML - Install/Upgrade/Configure, Administrate, Manage, Qualify and retire.
Operations - Schedule/Handle jobs and incidents/alerts, Troubleshoot, Remediate, Monitor, Access, Security, Project and Audit management.
Support IT Service Management Procedures (Asset, Change, Incident, Knowledge, Problem and Service Request).
Perform periodic (Health, Metrics, Performance and change) review, Disaster recovery and business/service continuity management
Support Broadcom AutoSys Workload Automation
Install and configure Linux or Oracle Database applications and other OS operations for AutoSys agent
Partner with other teams for needs including business users, job developers, OS/Database platform teams, Engineering, ITRMS, and vendors
Respond to automatically and manually created incidents for scheduled jobs"
Salesforce Developer,"Mumbai, Maharashtra",BrowserStack,None,Organic,"You will be required to manage BrowserStack's Salesforce.com platform
Develop Triggers, Classes, Batch Processes, Controllers, Visualforce Pages, etc. to address and improve new and existing business needs
Design and implement systems in Salesforce to support automation of our CRM, SaaS operations, IT, and customer support processes
Helping with implementation of other monetization systems
Building out Salesforce objects/workflows
Build integration & interfaces using SFDC Web Services API
Work with cross-functional teams to address business issues involving CRM and sales operations
Effectively communicate & resolve technical issues both internally and externally
Develop/Manage processes to continuously monitor Data quality & integrity
Strong in problem solving, analytical skills with ability to learn quickly, adapt with priorities and business needs and self-organized with project delivery consciousness
Requirements
Salesforce App builder, SFDC Platform Developer I Certification
2+ years of SFDC experience with focus on Apex, Triggers and Visualforce development
2+ years Java development experience including solid experience in HTML, JavaScript, jQuery, ExtJS and CSS, SQL
Proficiency in Salesforce.com development environment including Force.com IDE, migration tools, SOSL, SOQL, and web services




Benefits
Unlimited meals.
Laptop of your choice
Medical Insurance"
Solution Architect ( Cyber Security)/ Practice Head,"Hyderabad, Telangana",Laksh Human Resource India Private Limited,"₹30,00,000 - ₹45,00,000 a year",Organic,"Job Description
Our Client is one of the leading digital solutions and technology services company that specializes in partnering with global organizations on their digital transformation journey, with offices in 30+ locations.
Practice Head: Vulnerability Lifecycle Management (App and N/w), Penetration Test (App and N/w), Secure Source Code Review,
Location: - Pune, Bangalore, Hyderabad/ Any Location
Roles and Responsibilities
The role involves complete accountability for solution evangelization, development and driving go-to-market
strategies and driving them and finally supporting the execution of the engagements.
In this role you will be responsible for:
Practice growth and identify new growth segments of the business.
Drive practice strategy and roadmap in collaboration with the marketing team, senior members of the team, and executive team.
Constantly explore opportunities to solve challenging security problems using suite of solutions from partners such as Qualys, Rapid7, Tenable, Metasploit, Wireshark, Checkmarks, HCL App Scan, to name a few.
Participate in customer facing situations and user conferences as a practice expert, and work with the sales team to provide pre-sales support activities such as RFP response, doing practice use case demonstrations, engaging with sales and participating in the customer calls to sell solutions.
Demonstrate flexibility and the ability to adapt to change
Create industry partnerships and work with partners in co-marketing and co-sales activities.

Desired Candidate Profile
Fast learner, detail-oriented and must enjoy fast-paced work environments 12 years of experience in practice management, with at least 5 years in the vulnerability assurance industry.
Proven experience in the Vulnerability Assessment, penetration testing, Secure Source Code review solutions from partners such as Qualys, Rapid7, Tenable, Metasploit, Wireshark, checkmarks, HCL App Scan to name a few.
Strong track record of leading a cross-functional team to deliver a complex solution.
To excel in the role, the candidate must combine deep design thinking, customer empathy, market understanding, data-driven execution, and cross-functional collaboration.

Regards
Vipin
vipin@lakshhr.com

Salary: INR 30,00,000 - 45,00,000 PA.
Industry:IT-Hardware & Networking
Functional Area:IT Software - Network Administration, Security
Role Category:System Design/Implementation/ERP/CRM
Role:Solution Architect / Enterprise Architect
Keyskills
Solution ArchitectingCyber SecurityPenetration TestingVulnerability ManagementVulnerability AssessmentSolution Architecture
Desired Candidate Profile
Please refer to the Job description above
Company Profile
Laksh Human Resource India Private Limited
Our Client is one of the leading digital solutions and technology services company that specializes in partnering with global organizations on their digital transformation journey, with offices in 30+ locations.

Contact Company:Laksh Human Resource India Private Limited
Address :2nd Floor, A-90, Sector 4, NOIDA, Uttar Pradesh, India"
Application Engineer(Dot Net Fresher),"Noida, Uttar Pradesh",Hexaview Technologies Pvt Ltd,None,Organic,"Dear Candidate,
We are hiring for Dot Net Developer(Fresher candidates)
Pass out year - 2020,2019,2018
Looking for an immediate joiner.
Candidate must have good knowledge about OOPS, DBMS, Datastructures, programming skills.
Job Location - Noida
Please refer to friends.
Regards,
Juhi
Job Type: Full-time
Education:
Bachelor's (Preferred)"
Software Developer Fresher (B.Tech in CS / IT) | Delhi,"Delhi, Delhi",Deep Logictech India pvt ltd.,"₹3,00,000 - ₹4,50,000 a year",Organic,"Job Description : -
We have requirement for full stack developer.
Experience freshers to 1 year.
Candidate must have a strong understanding of Coding...
The position requires constant communication with colleagues.
Experience in planning and delivering software platforms used across multiple products and organizational units.
Deep expertise and hands on experience with Web Applications and programming languages such as HTML, CSS, JavaScript and Node.Js.
Deep functional knowledge or hands on design experience with Web Services is needed to be successful in this position.
Strong grasp multiple technologies in web technologies.
Job Type: Full-time
Salary: ₹300,000.00 - ₹450,000.00 per year
Experience:
Node.Js: 1 year (Preferred)
Javascript / Java: 1 year (Preferred)
Total Experience: 1 year (Preferred)
CSS: 1 year (Preferred)
HTML: 1 year (Preferred)
Location:
Delhi, Delhi (Preferred)"
Android Software Engineer - India,"Bengaluru, Karnataka",Branch International,None,Organic,"Branch Overview
Branch delivers world-class financial services to the mobile generation. With offices in San Francisco, Lagos, Mexico City, Mumbai and Nairobi, Branch is a for-profit socially conscious company that uses the power of data science to reduce the cost of delivering financial services in emerging markets. We believe that everyone, everywhere deserves fair financial access. The rapid spread of smartphones presents an opportunity for the world’s emerging middle class to access banking options and achieve financial flexibility.
Branch’s mission-driven team is led by founder and former CEO of Kiva.org. The company presents a rich opportunity for our team members to drive meaningful growth in rapidly evolving and changing markets. Most recently, Branch announced our Series C and has garnered more than $100M in funding with investments from leading Silicon Valley firms, including Andreessen Horowitz, Trinity Capital, Foundation Capital, Visa, and the International Finance Corporation (IFC).
Job Overview
Branch launched in India in early 2019 and has seen rapid adoption and growth. In 2020 we are building out a full Engineering team in India to accelerate our success here. This team will work closely with our engineering team (based in the United States, Nigeria, and Kenya) to strengthen the capabilities of our existing product and build out new product lines for the company.
As an Android Engineer you will design, build and maintain an Android app with the potential to unlock financial services for billions of people in emerging markets. As a member of a small, nimble team, you'll work directly with our product team to create beautiful, inspiring financial experiences for our customers.
As a company, we are passionate about our customers, fearless in the face of barriers, and driven by data. As an engineering team, we value bottom-up innovation and decentralized decision-making: We believe the best ideas can come from anyone in the company, and we are working hard to create an environment where everyone feels empowered to propose solutions to the challenges we face. We are looking for individuals who thrive in a fast-moving, innovative, and customer-focused setting.
Responsibilities
Contributing to the design and development of our Android app (written in a mix of Java and Kotlin).
Scoping new projects and features with our product team, and implementing them (including contributing to some parts of our backend systems when needed).
Managing multiple projects simultaneously.
Contributing to the overall engineering roadmap, including building out new products for the Indian market and beyond.
Mentoring and teaching other team members.
Qualifications
You are highly entrepreneurial and thrive in taking ownership of your own impact. You take the initiative to solve problems before they arise.
You are a passionate coder. You start and/or contribute to projects you’re excited about.
You have experience architecting high-quality Android apps that interact with RESTful APIs and enjoy keeping up with the latest frameworks and development practices. It’s an additional bonus if you have working knowledge of languages such as Kotlin, Ruby and/or Python.
You understand the value of writing thorough tests, and you are passionate about code quality and bug fixing.
You are curious about new technologies and are eager to learn about and contribute to all parts of our technology stack.
You are an excellent collaborator & communicator. You know that startups are a team sport. You listen to others, aren’t afraid to speak your mind and always try to ask the right questions.
You are excited by the prospect of working in a distributed team and company, working with teammates from all over the world.
Benefits of Joining
Mission-driven and fast-paced, entrepreneurial environment
Competitive salary and equity package
Comprehensive private health insurance
Generous vacation policy
Weekly team meals
Location
We are primarily looking for candidates in Mumbai or Bangalore, but are open to other locations in India for the right candidate.
Branch International is an Equal Opportunity Employer. The company does not and will not discriminate in employment on any basis prohibited by applicable law. And we’re looking for more that just qualifications - so if you’re unsure that you meet the criteria, please do not hesitate to apply!
Powered by JazzHR
ak5smIsWYu"
Android/iOS Developer,"Delhi, Delhi",SIVO OVERSEAS TECHNOLOGY,None,Organic,"IOS Developer
Proficient with Objective-C or Swift {{depending on project requirements}}, and Cocoa Touch
Experience with iOS frameworks such as Core Data, Core Animation, etc.
Experience with offline storage, threading, and performance tuning
Familiarity with RESTful APIs to connect iOS applications to back-end servicesb Knowledge of other web technologies and UI/UX standards
Understanding of Apples design principles and interface guidelines
Knowledge of low-level C-based libraries is preferred
Experience with performance and memory tuning with tools {{such as Instruments and Shark, depending on project needs}}
Familiarity with cloud message APIs and push notifications
Knack for benchmarking and optimization
Proficient understanding of code versioning tools {{such as Git, Mercurial or SVN}}
Familiarity with continuous integration
Android Developer
Strong knowledge of Android SDK, different versions of Android, and how to deal with different screen sizes
Familiarity with RESTful APIs to connect Android applications to back-end services
Strong knowledge of Android UI design principles, patterns, and best practices
Experience with offline storage, threading, and performance tuning
Ability to design applications around natural user interfaces, such as touch
Familiarity with the use of additional sensors, such as gyroscopes and accelerometers
Knowledge of the open-source Android ecosystem and the libraries available for common tasks
Ability to understand business requirements and translate them into technical requirements
Familiarity with cloud message APIs and push notifications
A knack for benchmarking and optimization
Understanding of Googles Android design principles and interface guidelines
Proficient understanding of code versioning tools, such as Git
Familiarity with continuous integration
Immediate Joinee will be preferable .
Salary: Best in the Industry
Industry:IT-Software, Software Services
Functional Area:IT Software – Application Programming , Maintenance
Role Category:Programming & Design
Role:Software Developer
Employment Type: Permanent Job, Full Time
Other Keyskills
Android Studio IOS Android Application Development IOS Application Developer ios apps developer restful api Android Developer,
Education- UG: Any Graduate – Any Specialization
Contact Us : 09315405360"
Software Engineer,"Chennai, Tamil Nadu",Astroved,"₹3,00,000 - ₹3,50,000 a year",Organic,"We are looking for developers with 2+ years of experience who love challenges and have experience building web applications at scale. Work as a contributing member of a software development team using modern software development techniques to produce best software for Web Applications.
Design, develop, and maintain software application following established standards, procedures, and specifications.
Strong problem-solving and troubleshooting skills.
Proactively seeks solutions to improve processes and applications.
Interfacing with support and other teams for testing, delivery and product dependencies.
Candidate must have strong and proven experience in C# and .Net Core.
Salary: INR 3,00,000 - 3,50,000 PA.
Industry:Internet / Ecommerce
Functional Area:IT Software - Application Programming, Maintenance
Role Category:Programming & Design
Role:Software Developer
Keyskills
c#Software Engineering.net core
Desired Candidate Profile
Please refer to the Job description above
Company Profile
Astroved.com Pvt Ltd
Astroved is a fast-growing consumer internet company focused on bringing Vedic Astrological content and services to consumers worldwide. We incorporate ancient wisdom into modern applications to improve our customers’ lives. Offerings include a wide range of predictive services in the areas of health, wealth/finance, career, relationship and other life matters, as well as a full array of traditional remedial services.
We aim to transform our members’ lives by developing top tier, scientifically validated astrology and Vedic-based services and applications to address the problems with which one struggles. Key to this is establishing research and development initiatives and building B2B partnerships and alliances with synergistic institutions.
Founded in 2001 by visionary founder Dr. Baskaran Pillai, Astroved has a strong team with domain expertise in the astrology arena, a talented technical staff and management presence in both the U.S. and India.
With loyal customers in U.S., Europe, Asia and India, Astroved has already attained global market presence. Astroved has an active list of over 200,000 customers worldwide and access to over 3M engaged consumers through Dr. Pillai’s presence on YouTube and other media.
Unlike many internet-based astrology companies, Astroved is already profitable and generating cash. Poised for next phase of growth.
View Contact Details+
Contact Company:Astroved.com Pvt Ltd
Address :AstroVed.com Private Limited, Door No SP 75 Sidco Industrial Estate, Chennai, Tamilnadu, India, Mob:9500077040, Email Id: carreers@astroved.com
Apply"
Software Developer,"Bengaluru, Karnataka",Reliance Jio Infocomm Limited,None,Organic,"Job Responsibilities :

1. Responsible for Coding programs as per standards and guidelines
2. Ensure minimal defects in code
3. Understand the software development lifecycle
Education Requirement :

B.E/B.Tech/MCA
Experience Requirement :

Minimum 4 years - Maximum 12 years
Skills & Competencies :

Application Development
#LI-SH1
Location Map : Residential IOT Engineering,Bengaluru,Karnataka"
Software Development Engineer in Test,"Bengaluru, Karnataka",Joulestowatts Business Solution,None,Organic,"Job Opportunity
Looking foreword For a Software Development Engineer in Test
Greetings from JoulestoWatts Business Solution...!!!!
Software Development Engineer in TestRole
We have job opening with one of our prestigious leading Product Organisation. I have gone through your profile in Indeed, I think you profile best suits for this opportunity.
Selected candidate has to work under JoulestoWatts Business Solution Private Limited payroll and deployed in the Client location.
We are looking for - Software Development Engineer in Test
Please find the JD for the role :
Year of exp : 3+ years, BANGALORE
Job Description:
The skills required are:
Appium Testing or Any mobile application Testing In to Automation :
Looking for and candidate with Good experience in coding Java and Automation frame develop work is must into good hand experience
Automation testing and Java oops concept
Appium or any mobile automation technology is fine
Experience between 3 to 6 years.
What will you be doing?
IOS and Android and device manual across multiple devices.
Contribute to SDET initiatives for Supply.
Collaborate with cross functional QA team to provide end-to-end automation QA of various product features.
Collaborates across dev managers, product managers, architects, engineers, Operations, project manager and various cross-functional teams to deliver quality products.
Estimates efforts, identify risks, devises and meets project schedules
Rises above detail to see broader issues and implications for whole product/team
Job Types: Full-time, Contract
Salary: ₹100,000.00 - ₹1,500,000.00 per year
Experience:
Java or Python: 3 years (Preferred)
total work: 3 years (Preferred)
Automation testing: 3 years (Preferred)
Appium or any Mobile automation framework: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Software Engineer,"Bengaluru, Karnataka",ABB,None,Organic,"Basic Info
Location
Bangalore North, Karnataka, India
Job type
Full-Time
Contract
Regular/Permanent

Take the next step in your career at ABB, working in a team that is dedicated to creating a future where innovative digital technologies allow greater access to cleaner energy.
ABB Distribution Solutions are a global leader in power distribution solutions, delivering pioneering low and medium-voltage innovations and services. We care about your tomorrow, providing solutions for a smarter, safer, environmentally friendly and more reliable flow and distribution of electricity.

You will be reporting to Operations Manager and will be contributing with own ideas for identifying, implementing innovative technology development, solutions and solving industrial problems independently.
Your responsibilities
Creating the engineering design concept/ philosophy definition.
Evaluating standard techniques, procedures and criteria for performing engineering assignments.
Reviewing and approving design deliverables.
Providing technical support for testing, installation and commissioning activities.
Providing design verification support to the assigned Focused Factory/Local Business Line.
Creating work plans/cost estimates for work in own area of responsibility for delivering the agreed program on time, on quality and at the targeted cost.
Living ABB’s core values of safety and integrity, which means taking responsibility for your own actions while caring for your colleagues and the business.
Your background
Any BE/B.Tech degree in EEE/ECE/CSE/Instrumentation.
Minimum 4-8 years’ experience in Core Java Development + MS SQL Server.
Able to work independently and proactively but also a collaborative team player.
Strong written and spoken communication skills in English.
More about us
Bring your very own sense of pride and purpose as you help us drive forward the Fourth Industrial Revolution – creating a sustainable future for our planet, and your career. Join ABB and harness the power of our diverse global network, as you collaborate with and learn from our world-class teams. Above all, challenge yourself every day. Let’s write the future, together.

Important, please include in your CV the following passage:
“I hereby agree for my personal data, included in my job application, to be processed in line with the needs of recruitment, in accordance with the Law on Personal Data Protection of 29th August 1997 (Law Gazette from 2002, No.101, heading 926, as amended).”
Reference Number
IN73309125_E2
Publication date
2020-07-15"
