Title,Location,Company,Salary,Description
DevOps Engineer,"Mumbai, Maharashtra",CoinDCX,None,"Looking for a 2-3 years experienced devops engineer who has worked on AWS or related platforms.
Needs to know how to create and manage cloud deployments using Beanstalk platform.
Knowledge of Jenkins pipeline and Atlassian tools (Jira, Bitbucket) etc is also preferred.
Should have decent knowledge of docker based deployments on containers.
Must know basic scripting and to work on Linux systems.
Should be a team player and have good communication skills.
Must be able to and proficient in maintaining Logs and generating reports from the same.
Certification in any of the same is preferable.

Should have decent knowledge of docker based deployments on containers.
Must know basic scripting and to work on Linux systems.
Should be a team player and have good communication skills.
Must be able to and proficient in maintaining Logs and generating reports from the same.
Certification in any of the same is preferable."
DevOps Engineer,"Powai, Mumbai, Maharashtra",Indx Technology,None,"We are seeking a DevOps Engineer with an experience of 3+ years, to join our iNDx team! The individual will be responsible for processes related to automation and deployments.
This regular, full-time position will office-based at our office in Powai.
RESPONSIBILITIES
Strong background in Linux/Unix Administration.
Using automation/configuration management tools using either Jenkins, Hudson, Travis CI or an equivalent.
Creating and managing Kubernetes, Mesosphere or equivalent container orchestrations / Microservices platform.
Building and managing with container technologies like Docker, Rocket, etc.
Active use any of the configuration management tools like Chef, Puppet, Ansible, SaltStack, etc.
Regular utilization of provisioning tools like SSH, Vagrant, Puppet, Chef Knife, etc.
Using a wide variety of open source technologies and cloud services (experience with GCP or AWS is required).
Frequent dealing with SQL files and services (NoSQL experience is a plus, too).
Knowledge of best practices and IT operations in always-up, always-available services.
Ability to code in multiple programming and scripting languages.
Being comfortable with frequent, incremental code testing and deployment.
Understanding and focus on business outcomes.
Understanding and efficiency in collaboration, open communication and reaching across functional borders.
Design, implement and maintain a highly scalable application infrastructure with Google Cloud Platform or Amazon Web Services.
Design, implement and maintain a continuous integration environment.
Deploy, maintain and monitor product releases.
Work as an active participant in an Agile development environment; attend daily stand-ups, sprint planning and retrospectives.
REQUIREMENT
Need to have working experience with:
Bachelor’s degree in Computer Science or related field (or equivalent experience).
3+ years experience building and managing a continuous integration environment such Jenkins, Hudson, etc.
3+ years of Linux experience including experience with shell scripting, networking, storage and release management.
2+ years experience in managing a continuous integration environment with Jenkins.
1+ years experience in managing a build environment that incorporates Docker in the build process.
1+ years experience with Git and GitHub/Bitbucket.
2+ years experience managing a build, test and deployment environment.
Must have the ability to work in a dynamic, fast-paced environment.
Strong communication skills to interact with Agile team members.
Flexibility and ability to manage multiple priorities simultaneously.
Good to have:
Experience with Kubernetes is a big plus.
Experience in logging and monitoring tools like Logstash, Nagios, Kibana, etc.
Any experience in HealthCare Domain will be an added advantage.
Delivering programming components of internal audits and external audits (includes FDA Audits).
Qualified candidates interested in this opportunity should apply today."
DevOps Engineer,"Kochi, Kerala",White Rabbit Group,None,"As a DevOps Engineer at White Rabbit Group, you will be responsible for establishing a solid DevOps channel across the organization. This includes setting up a continuous build environment to speed up our software development and deployment process.
If you’re a seasoned DevOps professional with solid programming skills and enjoy collaborating among a high-intensity, fast-paced team, yet can stand out as a strong individual contributor, we should talk!
Experience Level: 2-5 years
Responsibilities:
Design continuous integration and delivery pipelines using latest tools and platforms.
Monitor and support our large-scale distributed infrastructure in the cloud.
Build cloud automation and internal tools.
Look for ways to make the architecture, code and operations better.
Deploy and configure Dev/QA/Stage/Prod environments and Setup reports for the configuration management.
Required Technical Experience:
Experience in AWS, Azure or Google Cloud platforms.
Experience with configuration manager suite (Ansible/Puppet/Chef).
Deep knowledge in Linux Server administration.
Experience in scripting languages such as Python or Bash.
Good knowledge in web and application servers.
Knowledge of integrated maintenance tools (Zabbix, Elastic Search, LogStash, Kibana)."
DevOps Engineer,"Mumbai, Maharashtra",Artivatic.ai,"₹5,00,000 - ₹7,00,000 a year","About Artivatic :
- Artivatic is a technology startup that uses AI/ML/Deep learning to build intelligent products & solutions for finance, healthcare & insurance businesses. It is based out of Bangalore with 20+ teams focus on technology. Artivatic building is cutting edge solutions to enable 750 Million plus people to get insurance, financial access, and health benefits with alternative data sources to increase their productivity, efficiency, automation power, and profitability, hence improving their way of doing business more intelligently & seamlessly.
- Artivatic offers lending underwriting, credit/insurance underwriting, fraud, prediction, personalization, recommendation, risk profiling, consumer profiling intelligence, KYC Automation & Compliance, automated decisions, monitoring, claims processing, sentiment/psychology behavior, auto insurance claims, travel insurance, disease prediction for insurance and more.
- We have raised US $300K earlier and built products successfully and also done a few PoCs successfully with some top enterprises in Insurance, Banking & Health sector. Currently, 4 months away from generating continuous revenue.
- We are looking for a Senior DevOps Engineer to support AWS /Google/Azure/Digital Ocean /Internal ops infrastructure.
- In this role, you are expected to play a key role in building the continuous deployment model and enable high-quality rapid delivery of Cloud, Device, Mobility, Web and Desktop applications for our flagship platform, Artivatic.
Responsibilities :
- Design, implement and maintain ops infrastructure for Artivatic to ensure high availability of environment and services all the time.
- Provide a robust continuous delivery pipeline that enables the engineering team to deliver features to customers efficiently.
Skills Requirements :
- 3-8 years of experience in building/maintaining infrastructures primarily on AWS/Google/Azure/Internal environment for Cloud. Mobility, Web and Desktop applications. Background in Linux/Unix Administration.
- Demonstrated depth of experience in communicating with internal groups, including Product Management and Operations.
- Proven ownership and delivery of a sizable product or product component, the strong sense of independence and self-direction is essential.
- Availability for travel and flexible work hours to work with teams across time zones
Technical Competencies :
- 3-8 Years of Experience providing DevOps support to Desktop, Cloud, Mobility, and Web-Based SaaS-based solution with the continuous deployment model
- Deep knowledge of CI (Continuous Integration) and CD (Continuous Deployment) methodologies with Continuous Integration Servers such as Jenkins
- Experience in Virtualization, Disaster Recovery, Backup and Security Processes. Experience with automation/ configuration management using either Puppet, Chef or an equivalent
- Ability to use a wide variety of open source technologies and cloud services (experience with AWS is required, Azure and Google Cloud is good to have). Knowledge of best practices and IT operations in an always-up, always-available service
- Experience with monitoring tools such as Sensu, Newrelic, etc.
- Strong experience with Cassandra, REST API, SQL, MySQL, and NoSQL.
- Experience with container-based deployments e.g. Docker
- A working understanding of code and script (Java, C++, Scala, PHP, Python, Perl and/or Ruby)
- Jenkins, ant, maven or make tools with build, packaging, branching, continuous integration background
- Maintenance of automated tooling code in shell, Python or similar scripting language
- Strong familiarity with JIRA, SCM/GIT including branching and merging strategies
Qualifications: Bachelor's or Master's degree in Computer Science or related field.
Job Type: Full-time
Pay: ₹500,000.00 - ₹700,000.00 per year
Experience:
work: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Benefits:
Flexible work hours
Industry:
Insurance"
DevOps Engineer - 2,"Bengaluru, Karnataka",Acko General Insurance Limited,None,"The Role:
We are seeking an enthusiastic, passionate professional for a DevSecOps Engineer II position with established experience with cloud (e.g. AWS, Azure, GCP) services, DevOps practices such as build/release management, secure SDLC/DevSecOps practices such as automating security processes in CI/CD pipeline, and general automation. Your skills are broad, implementing cloud solutions for various application architectures, scripting, database, monitoring, Metrics and Log aggregation services – and you easily transition between those and handle multiple projects and priorities
Required Skills:
4+ years of experience
Desirable developing languages: Shell scripting, Python, Golang.
Extensive experience with AWS services.
Experience in ELK, Graylog and other log aggregation services.
Understanding of perimeter protection tools: AWS native components/tools, NIDS, Web Application and Network Firewalls.
Extensive experience working with different DevOps and Dev teams to enable cyber security features and patch vulnerabilities.
Experience creating meaningful alerts to detect security incidents.
Deep understanding of application security architecture and lifecycle.
Knowledge of OWASP standard.
Extensive experience with code vulnerability management.
Deep understanding of networking and cloud security.
Knowledge of configuration management tools: Ansible, Salt, Chef, Puppet.
Extensive experience with cloud provisioning tools CloudFormation and Terraform"
DevOps Senior Engineer,"Mumbai, Maharashtra",CGI,"₹4,00,000 - ₹17,00,000 a year","Check List
External Title on Posting
DevOps Senior Engineer
Location
Bangalore/Hyderabad/Mumbai
Years of Experience
5 to 10 years
Job Role/ Your future duties and responsibilities
- Goal oriented, motivated and proactive team player with excellent technical, problem solving and communication skills coupled with a willingness to take initiative and effectively apply the knowledge gained towards accomplishment of project/program/organization goals
- 4 to 6 years of experience relevant DevOps experience
- End to end DevOps automation experience using CB-CI-CD Tools.
- Experience in Docker Containers, build and deployment in a container environment.
- Good hands-on experience in Kubernetes/Redhat Open Shift.
- You should have good experience in application of standard software development principles. You should be able to work as an independent team member, capable of applying judgment to plan and execute your tasks.
- You should be able to respond to technical queries / requests from team members and customers.
- You should be able to guide and mentor junior members in the team.
- Troubleshoot and resolve issues within the Docker and Kubernetes/Redhat open shift environment
- Develop and maintain automated processes, tools, and documentation in support of automated CB/CI/CD and Docker container orchestration platform
- Strong analytical and debugging skills
- Experience with automating CB-CI-CD Pipeline
- In-depth experience with continuous integration and continuous deployment pipelines
- Experience on Groovy, Ansible, Python , Dockers
Must have Skills:
Docker, containerization, Ansible, Groovy, Bit Bucket, DevOps, Jenkins,
Experience with Agile software development life cycles.
Required qualifications to be successful in this role
To be filled by Hiring manager
What you can expect from us - CGI - Company Profile Description
At CGI, we’re a team of builders. We call our employees members because all who join CGI are building their own company - one that has grown to 68,000 professionals located in 40 countries. Founded in 1976, CGI is a leading IT and business process services firm committed to helping clients succeed. We have the global resources, expertise, stability and dedicated professionals needed to achieve results for our clients - and for our members. Come grow with us. Learn more at www.cgi.com.
This is a great opportunity to join a winning team. CGI offers a competitive compensation package with opportunities for growth and professional development. Benefits for full-time, permanent members start on the first day of employment and include a paid time-off program and profit participation and stock purchase plans.
We wish to thank all applicants for their interest and effort in applying for this position, however, only candidates selected for interviews will be contacted.
No unsolicited agency referrals please.
CGI is an equal opportunity employer. In addition, CGI is committed to providing accommodations for people with disabilities in accordance with provincial legislation. Please let us know if you require a reasonable accommodation due to a disability during any aspect of the recruitment process and we will work with you to address your needs.
Technologies required: / Selected Skills
Groovy, Jenkins , Dockers, Redhat Open Shift, Ansible, DevOps
Job Type: Full-time
Salary: ₹400,000.00 - ₹1,700,000.00 per year
Experience:
work: 1 year (Preferred)
total work: 4 years (Preferred)
DevOps: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Work Remotely:
Temporarily due to COVID-19"
DevOps Engineer,"Bengaluru, Karnataka",ULTISOURCE,None,"Responsibilities:
Engage closely with engineering and operations teams to deliver highly available and scalable services with minimal/zero downtime.
Collaboration between development and operations staff throughout different development lifecycle stages when creating and delivering a product or service.
Working in partnership with cross-functional teams in the capacity of delivering applications to production through various controls and operationalizing them for support.
Support production escalations as needed.
Provide a seamless transition of the application from Product Development to Production Support teams.
Building, deploying and evolving rapidly-changing products and systems at high volume and large scale.
Utilize DevOps toolchain consisting of multiple tools through software build, test, configure, package, deploy and monitoring stages.
Required Skills:
Knowledge/experience with Application and Infrastructure Delivery automation, orchestration and configuration management.
Experience operating and troubleshooting VMs in a virtual environment.
Ability to effectively communicate with various teams and levels of management
Troubleshooting production issues
Configuration and management of App/Web tier (Apache, Jboss, Tomcat, etc.)

Requirements
Experience with physical and virtual Networking; Cisco firewalls a plus.
Participate in process improvements spanning continuous integration and delivery.
Participate in the reduction of internal DevOps expansion, enhancement, scalability and performance technical debt.
Experience with Splunk or other log aggregation tools.
Experience with Application Load balancing via F5 devices and network troubleshooting.
Experience with programming/scripting languages (BASH, Ruby, Python, Perl etc.)
Experience in deployment automation, monitoring and maintaining large-scale services with various underlying dependencies in a complex environment.

Primary Skills: DevOps, Linux admin, Python
Company Name: Leader In Retail Online Banking
Experience: 4 - 10 years
Job Location: Bengaluru
Qualification: Bachelor’s degree in Engineering"
Devops Engineer,"Chennai, Tamil Nadu",Auxo Labs,None,"Primary Responsibilities:
Deliver next generation distributed applications using a variety of tools to include Kubernetes, Ansible, RHEL, OpenShift, Atomic, Mesos, Open stack and Docker.
Build solutions and provide a framework for Microservices and DevOps.
Bring knowledge and help with continuous integration, deployment and security.
Automating the Build & Deployment environment with relative tools.
Troubleshooting Build & Deployment issues.
Qualifications
5+ years of Software Development experience in a high level programming language such as Java, Python, Go
1+ years’ experience implementing build pipelines
Good hands-on experience with Docker, K8 Public cloud experience, preferably AZURE, GCP CI/CD, Jenkins, GIT branching strategy Knowledge or at least familiarity with Linux shell, system internals, network, java applications and MySQL databases. Love for debugging: troubleshooting and debugging monitoring alerts and internet connectivity issues.
Cloud native product and infrastructure experience (e.g. Kubernetes, AWS, OpenShift, Azure)
Demonstrate a high degree of understanding and experience with at least 1 continuous delivery technology
Ability to read and understand server/systems logs and produce meaningful issue analyses.
Good analytics, troubleshooting skills and intuition about probable root cause.
Excellent communication skill."
Devops Engineer,"Bengaluru, Karnataka",Klaxon India,"₹6,00,000 - ₹7,00,000 a year","1 - 7 Years
Bangalore

Implement Integrations Requested By Customers
Deploy Updates and Fixes
Provide Level 2 Technical Support
Build Tools to Reduce the Occurrences of Errors and Improve Customer Experience
Develop Software to Integrate with Internal Back-end Systems
Perform Root Cause Analysis for Production Errors
Investigate and Resolve Technical Issues
Develop Scripts to Automate Visualization
Design Procedures for System Troubleshooting and Maintenance.
Salary
6 Lac To 7 Lac P.A.

Industry
IT Software - Application Programming / Maintenance

Work Experience
1 - 7 Years

Qualification
Other Bachelor Degree



Key Skills
Devops Engineering Python

Company Profile
Contact Person
Syed Shahbaz Ali

Address
No.122/1 And 122/2, Brigade Road, Opp. Brigade Towers

Mobile
9986677956

Email ID
info@klaxonindia.com"
Cloud DevOps Senior Engineer,"Thiruvananthapuram, Kerala",CloudBourne,None,"Role and Responsibilities
Work on Cloud infrastructure, Deployment automation, Provisioning, Virtualization.
Integrate, implement and maintain Continuous Integration and Delivery environments.
Implement fully automated server build, management, monitoring and deployment solutions spanning multiple platforms, tools and technologies.
Ability to quickly build rapport, and to communicate technically and efficiently with team members and project owners spread across multiple locations.
Review and audit of existing applications design and interfaces.
Perform profiling, troubleshooting of existing solutions and create technical documentation.
Qualifications
Bachelor’s degree with 5+ years of experience in an enterprise environment.
Experience with Java, Python and AWS tools.
Experience with SCM, Static Code Analyzer, Build and Release, Continuous Integration tools and frameworks such as SVN, GIT, ANT, Maven, Sonar, Jenkins, Ansible and Docker.
Experience in cloud computing and/or the development of SaaS/IaaS/PaaS applications.
Experience working in an Agile development environment.
In-depth understanding of DevOps methodologies for automated code test, integration, deployment, and assurance.
Experience with cloud frameworks and containers.
In-depth understanding of cloud infrastructure and the compute stack based on Linux, and/or Windows, the management tools, and the network integration.
Excellent written and verbal communication skills in English.
Master’s degree and any AWS/RedHat certification is highly desirable"
DevOps Engineer Docker Kubernetes,"Bengaluru, Karnataka",AppZoy Technologies,None,"Ensure DevOps systems build are robust i.e. can scale, handle rapid growth, and limit exposure to single points of failure and security vulnerabilities
This is a hands-on role that architects and supports build and release automation pipelines. You will be part of one team that will deploy a full software stack in public/ private clouds. Plan, install and deploy highly available solutions in public cloud.
Job Duties
Responsible for overall Docker & Kubernetes setup, configuration and Architecture.
Configuring and maintaining/ supporting a large scale Docker based environment using kubernetes
Troubleshoot and resolve issues within the Docker and kubernetes environment
Ensure proper operational aspects including monitoring, reporting, backup for both Docker hosts and associated images and containers
Help develop and maintain automated processes, tools, and documentation in support of Docker
Work with development teams to understand capacity and performance requirements & Define a deployment solution using container orchestration tools to ensure scalable and highly available solution.
Hands-on experience in scripting such as Node.JS
Assist Development teams to migrate applications to Docker based PaaS platform using Kubernetes.
Experience in defining Application Deployment Solution on Docker based PaaS environment and migrating applications to Kubernetes and Docker platform.
Should be able to design and implement required Failover mechanisms in a Docker/Kubernetes Ecosystems.
Should be well versed in generic Administration tasks of creating Docker images managing versions, container networking and standard Infrastructure maintenance tasks on Docker and kubernetes platform.

Job Requirements


Qualification : B.E,B.TECH, MCA (Full Time)
Experience : 3-5 Years"
Senior DevOps Engineer,Maharashtra,SailPoint,None,"About Us

SailPoint is the Worldwide Leader for Enterprise-Class IAM
We minimize risk and maximize business growth by managing access to data and resources across your enterprise. We do it effectively and securely for every person who interacts with your organization—any user, on any device, anywhere in the world.
We were first to recognize that companies could benefit from an approach to identity that addresses both IT and business priorities. We developed a unique, risk-based model and leveraged that approach for everything from compliance to user provisioning. Then we followed that with the industry's first solution for truly extending enterprise identity management to applications in the cloud.
Today, we offer comprehensive products that can handle enterprise IAM on-premises or as a cloud-based service. This gives you the freedom to choose the best solution for your current needs, while at the same time establishing a clear path for future growth.
The ideal candidate on the DevOps team will be a self-starter who enjoys a fast-paced job, thrives on problem solving, and is committed to delivering seamless product availability to large enterprises around the world.
Responsibilities:
Build and maintain a resilient, secure, and efficient SaaS application platform to meet established SLAs

Automate build, test, and deployment for distributed, fault-tolerant infrastructure
Monitoring and incident response for distributed applications
Collaborate with developers to bring new features and services into production
Utilize a combination of open-source and custom software to solve product challenges
Design and implement IP Networking in VPC environment

Drive improvement to operational practices and procedures

Proactively meet standards for information security and compliance, such as ISO, SOX, SSAE 16, etc.

Background & Experience:
Experience in 24x7 production operations for a SaaS or cloud service provider

Experience with Amazon Web Services (EC2, RDS, IAM, DynamoDB)
Container orchestration and management platforms (Kubernetes, ECS, Docker)
Server and application monitoring (Prometheus, Grafana, Elasticsearch, Kibana)

Deploying and managing Infrastructure as Code (Terraform)
System programming skills in Go, Ruby, etc.
Diagnose and troubleshooting Java applications
Familiar with CI/CD practices and tools (Git, Jenkins)
Strong understanding of *nix system and networking concepts
Understanding of distributed, event-based messaging architectures (Kafka, etc.)
Strong interpersonal and teaming skills - ability to implement process and influence engineers who are not direct reports.

Ability to operate in an agile, entrepreneurial start-up environment.

Education:
Bachelor's degree in Computer Science or other technical discipline, or equivalent experience
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status."
QA Engineer,"Pune, Maharashtra",Futops Technologies India Pvt. Ltd.,"₹2,00,000 - ₹6,00,000 a year","Experience: 1 to 4 years
Open Positions: 1
Must have skills:
- Experience in Manual testing and Automation testing using python
- Experience in Selenium, Python unit test framework
- QA experience in front-end and back-end/middle-ware
- Experience in Unit Test, Functional Test, Integration Test, System Test, Long Run Test etc.
- Good knowledge of Linux and utility tools like vim, crond, systemd, rsyslog, logrotate, awk, sed, grep, timer
- Good knowledge about Docker container
Good to have skills:
- Knowledge of distributed version control system like Git
- Knowledge of Python, Linux, Bash Shell Scripting
- Knowledge of AWS/Cloud services
- Knowledge of devops, docker swarm
Job Description:
- Write Test scenario and test cases for the application
- Write automation test cases and monitor the result of automation on daily basis
- Create Requirement Traceability Matrix
- Update release notes before sharing release to client
Job Type: Full-time
Salary: ₹200,000.00 - ₹600,000.00 per year
Experience:
work: 1 year (Required)
Work Remotely:
Temporarily due to COVID-19"
DevOps Engineer,"Bengaluru, Karnataka",Pimarq,None,"PiMARQ JD Code: 022
Role Name: DevOps Engineer
Experience: 0.5 to 1 Year
DevOps Engineer to work with our innovative product operations team.
The successful candidate will use their experience to:
Manage and support KYS’ Cloud product installations and platform operations
Define and guide customers in application architecture and solution that are deployed into public/private clouds
Provide systems administration support and automation for Unix/Windows virtual machines in the cloud. This includes managing operating system installations and patching, application installations and patching (App Servers, DB Servers), managing network and VLAN configurations, setting up VPNs and security controls, managing backup processes and environments, managing systems monitoring and alerts, and supporting customer’s virtual environments
In addition, the candidate should have knowledge in Unix & Windows scripting to automate installations, configs, & management of virtual resources in the cloud that support scalability, high availability, and disaster recovery

Candidate Profile:
The role requires a understanding of Linux server administration, Networking and key applications and services running on virtualized and non-virtualized platforms.
In addition, this role as DevOps engineer is responsible for complex problem resolution, creating and improving procedures and facilitating communication.
Other duties include researching, proofing, & authoring technical documentation that are beneficial to the company.
Responsibilities also include providing oversight of a number of Hosted Linux systems, databases, and network troubleshooting, and providing various technical solutions to the business.
This is a great career opportunity for a highly motivated individual who wants to extend and utilize his or her solid and broad skills.
While his/her primary role is support operations for the system center, he/she will be also occasionally required to take active role in testing applications, and diagnosis of IT problems outside their scope of responsibility.
A successful candidate will be required have a broad range of knowledge and experience, as well as be a quick learner to understand and work with specialized systems.
The work can be demanding at times, particularly as deadlines approach, when extra hours may be required based on the candidate’s effective deliverable capacities. Qualifications: Must Have:
At least 0.5 years of experience administrating and managing Linux/Windows/Solaris systems and environments
Exposure to Orchestration tools like Mcollective, Chef, Ansible, Puppet, etc.
Understanding of Linux, Dockers, Kubernetes, networking protocols, advanced tools & troubleshooting techniques
Exposure to Oracle OVM, VMWare virtualization technologies and exposure to Cloud configuration tools
Exposure to supporting production, test, & development environments for small to medium to data centers
Experience in installing and configuring application servers and database servers
Experience in installation and configuration of Linux, Solaris or Windows in enterprise environment
Effective communication skills via phone and email in English are mandatory. Business Level English Skills
Possess & demonstrates strong logical-thinking skill, full of intellectual curiosity and high desire for self-development
Ability to come with best solution by capturing big picture instead of focusing on minor details/issues. RCA
Good customer communication skills and the ability to work well in a team environment
BE in Computer Science, Computer Engineering, Software Engineering, or related areas is preferred

Good to have:
Familiarity in:
Linux (OEL 5/6/7* all updates, Ubuntu)
Windows Server 2008/2010/2012
Ticket support systems such as Remedy, Trac, Bugzilla, etc.
Application servers such as WebSphere, JBoss, Apache
Database servers such as Oracle, MySQL

Preferred:
Very good understanding of DevOps Administration & operation
OEL certified
Cloud security architectures and secure data transfer protocols
Exposure to cloud providers such as Amazon, GCP, Azure, E2E, GoGrid, Rackspace, Terremark, Savvis
Exposure to VMware vSphere/vCenter/ESXi environments
Exposure to OpenSwan VPN, OpenVPN, Cisco VPN, or other VPN client/server technologies"
Senior DevOps Engineer,"Pune, Maharashtra",Numerator,None,"Numerator is a data and technology company reinventing market research. Headquartered in Chicago, IL, Numerator has 1,600 employees worldwide. The company blends proprietary data with advanced technology to create unique insights for the market research industry that has been slow to change. The majority of Fortune 100 companies are Numerator clients.
Job Description
What We Do and How?
We are a market research company, revolutionizing how it's done! We mix fast paced development and unique approaches to bring best practices and strategy to our technology. Our tech stack is deep, leveraging several languages and frameworks including Python, C#, Java, Kotlin, React, Angular, and Django among others. Our engineering hurdles sit at the intersection of technologies ranging from mobile, computer vision and crowdsourcing, to machine learning and big data analytics.
Our Team
From San Francisco to Chicago to Ottawa, our R&D team is comprised of talented individuals spanning across a robust tech stack. The R&D team is comprised of product, data analytics, engineers across Front End, Back End, DevOps, Business Intelligence, ETL, Data Science, Mobile Apps, and much more. Across these different groups we work towards one common goal: To build products into efficient and seamless user experiences that help our clients succeed.
Numerator is looking for a Cloud Engineer to join our growing distributed Global DevOps team. This is a unique opportunity where you will get a chance to work with an established and rapidly evolving platforms that handles millions of requests and massive amounts of data. In this position, you will be responsible for taking on new initiatives to automate, enhance, maintain, and scale services in a rapidly-scaling SaaS environment.
As a member of our team, you will make an immediate impact as you help build out and expand our technology platforms across several software products. This is a fast-paced role with high growth, visibility, impact, and where many of the decisions for new projects will be driven by you and your team from inception through production.
Some of the technologies we frequently use include: Terraform, Ansible, SumoLogic, Kubernetes, and many AWS-native services.
What you will get to do
Develop and test the cloud infrastructure to scale a rapidly growing ecosystem.
Monitor and improve DevOps tools and processes, automate mundane tasks, and improve system reliability.
Provide deep expertise to help steer scalability and stability improvements early in the life-cycle of development while working with the rest of the team to automate existing processes that deploy, test, and lead our production environments.
Train teams to improve self-healing and self-service cloud-based ecosystems in an evolving AWS infrastructure.
Build internal tools to demonstrate performance and operational efficiency.
Develop comprehensive monitoring solutions to provide full visibility to the different platform components using tools and services like Kubernetes, Sumologic, Prometheus, Grafana and, Datadog.
Identify and troubleshoot any availability and performance issues at multiple layers of deployment, from hardware, operating environment, network, and application.
Work cross-functionally with various teams to improve Numerator’s infrastructure through automation.
Work with other teams to assist with issue resolutions related to application configuration, deployment, or debugging.
Lead by example and evangelize DevOps best practice within other engineering teams at Numerator.
Skills & Requirements
What you bring
A minimum of 5 years of work experience in backend software, DevOps, or a related field.
A passion for software engineering, automation and operations and are excited about reliability, availability and performance.
Availability to participate in after-hours on-call support with your fellow engineers.
Strong analytical and problem-solving mindset combined with experience troubleshooting large scale systems.
Fundamental knowledge in networking; operating systems; package build system (IP subnets and routing, ACL’s, Core Ubuntu, PIP and NPM).
Experience with automation technologies to build, deploy and integrate both infrastructure and applications (e.g., Terraform, Ansible).
Experience using scripting languages like Python and *nix tools (Bash, sed/awk, Make).
You enjoy developing and managing real-time distributed platforms and services that scale billions of requests.
Have the ability to manage multiple systems across stratified environments.
A deep enthusiasm for the Cloud and DevOps and keen to get other people involved.
Experience with scaling and operationalizing distributed data stores, file systems and services.
Running services in AWS or other cloud platforms, strong experience with Linux systems.
Experience in modern software paradigms including cloud applications and serverless architectures.
You look ahead to identify opportunities and foster a culture of innovation.
BS, MS or Ph.D. in Computer Science or a related field, or equivalent work experience.
Nice to haves
Previous experience working with a geographically distributed software engineering team.
Experience with storage optimizations and management
Solid understanding of building scalable, highly performant systems and services
Expertise with big data, analytics, machine learning, and personalization.
Start-up or CPG industry experience
If this sounds like something you would like to be part of, we’d love for you to apply! Don't worry if you think that you don't meet all the qualifications here. The tools, technology, and methodologies we use are constantly changing and we value talent and interest over specific experience.
EEO Statement
We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law."
Devops Engineer,"Bengaluru, Karnataka",Careator Technologies,None,"Required Devops Engineer
Our client is looking for some real coders who can passionately work with us.
Experience – 3 to 6 years

Location: Bangalore
Mandatory Skills: Devops, Azure, Jenkin,maven, ansible,CI/CD

Not looking for Devops,AWS combination.
Candidate Should be in Bangalore and join within 15 days."
Senior DevOps Consultant- AWS,"Bengaluru, Karnataka",Meteonic Innovation,None,"Mitech is looking for a summer intern to work in the Information & Technology Services area. This position is part of a team which supports Microsoft Server Operating Systems, storage systems, and Client device technologies.
Through the collaboration with customers in discussing needs and demand, we're able to attain mutual understanding, gain customer trust to offer appropriate advice, and bring about suggestions on suitable technology to transform your business.
Valuable Asset
In Meteonic, people make all the difference. Every Employee is considered a valuable asset. We are an innovative organization with constant focus on the growth and progress of all its employees.
Highly Self Motivated
At Meteonic, we are constantly looking out for highly self-motivated and dedicated candidates to develop and deliver next generation solutions, catering to the diverse IT needs of clients.
Employee Friendly Policies
There is a strong focus on employee-friendly policies and competitive compensation benefits to reward excellence and innovation. Our remuneration packages are incessantly measured against industry standards and are structured to attract and retain skilled workforce.
Successful, Growing Career
We offer a proven roadmap for a successful, growing career. The open and transparent work cultureboosts everyone to grow to the next level of competition and customer choice. With our people-centric approach, there are challenges and opportunities for all."
DevOps Engineer,"Chennai, Tamil Nadu","Nextazy Solutions Pvt., Ltd.",None,"Engage in and improve the whole lifecycle of service- from inception and design, through deployment, operations and refinement.
Time and project management skills, with the capability to prioritize and multitask as needed
2-4 years of experience as DeveOps.
Sound understanding on various operating systems like Linux operating system
Define, maintain and manage the software configuration management and deployment processes for all products
Ability to work and derive creative and practical solutions to complex problems .
Perform incremental testing actions on code, processes, and deployment to identify ways to streamline execution and minimize errors encountered.
Experience with cloud platform
Perform root cause analysis for production errors and design procedures for system troubleshooting and maintenance.
Job Type: Full-time
Experience:
DevOps : 2 years (Preferred)
Education:
Bachelor's (Preferred)"
Devops Engineer,"Bengaluru, Karnataka",Tekvity,None,"Job Summary
6 years of IT experience with at least 3 years in DevOps.
Strong knowledge of source control management and tools.
Knowledge of continuous build, release and deployment systems.
Scripting experience with shell scripting in Linux and other scripting languages (Perl Python etc).
Strong verbal and written communication skills.
Comfortable working within established code and process frameworks.
Proactive and self-motivated – willing to improve on existing processes to allow for faster iterations.
Strong track record of learning new tools and technologies.
Qualification and Skills
Strong knowledge of Git, Docker, OpenShift / Kubernetes.
Working experience with Jenkins, Deploy with Ansible or Chef.
Experience with container technologies such as Docker, LXC or Spoon.
Good administration knowledge of Atlassian tools like Jira and Confluence.
Experience on monitoring tools ELK/EFK.
Experience with build and release of online services and a passion for delivering a quality experience to customers.
Ability to work in a fast-paced environment where iterative changes may need to go out in rapid succession.
Location – Bangalore/Chennai.
Experience: 6+ years.
Submit your resume to hr@tekvity.com, geethabl@tekvity.com"
